DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,RAMA4D_D_R4,MES,DPTO,fex_c_2011
5335799,1,3,1,70,11,40,48,1,,2,30,4,,6,2,1,,,,,,,,,,,1,2,,2000000,2,,86,11,07,1,2,8692,01,11,1984.1290293
5335800,1,2,1,70,11,4,40,1,,2,40,1,,7,2,5,,,,,,,,,,,1,2,,877803,2,,78,39,33,1,1,7820,01,11,4121.061964
5335802,1,1,1,70,11,44,48,4,,2,44,4,,1,2,1,,,1,,,,,,,,,2,,878000,1,1,93,18,18,1,2,9312,01,11,3047.0934268
5335803,1,2,1,70,11,2,48,1,,2,2,1,,6,2,1,,,1,,,,,,,,,1,878000,878000,1,2,41,95,95,1,1,4111,01,11,3917.6155766
5335811,1,2,1,70,05,28,48,1,,2,28,1,,4,2,2,,,,,,,,,,,1,2,,877803,2,,46,97,97,1,2,4641,01,05,806.40987747
5335831,1,1,1,70,11,52,48,2,,2,52,1,,6,2,8,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,2,8530,01,11,3047.0934268
5335831,1,2,1,70,11,8,48,2,,2,8,1,,8,2,7,,,,,,,,,,,1,2,,1800000,2,,85,13,13,1,1,8530,01,11,3047.0934268
5335833,1,3,1,70,11,192,48,1,,1,,,,,,,,.,,,,,,,,.,,,,877000,,,,38,,1,2,.,01,11,3178.3159737
5335834,1,4,1,70,11,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,877000,,,,45,,1,1,.,01,11,2775.0962428
5335857,1,2,1,70,11,48,48,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,890000,2,,49,36,36,1,2,4921,01,11,2581.7714426
5335904,1,1,1,70,52,2,24,1,,2,2,1,,9,2,1,,,,,,,,,,,1,1,1000000,900000,2,,84,55,59,1,1,8413,01,52,204.1367589
5335907,1,2,1,70,05,2,48,1,,2,2,1,,9,2,2,,,,,,,,,,,1,1,878000,908000,2,,82,32,38,1,1,8220,01,05,1268.8283798
5335910,1,2,1,70,05,1,48,1,,2,33,1,,9,2,2,,,,,,,,,,,1,2,,1100000,2,,86,32,44,1,1,8610,01,05,1549.7544864
5335911,1,2,1,70,05,24,48,1,,2,24,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,96,57,57,1,2,9602,01,05,1124.6283511
5335911,1,3,1,70,05,2,48,1,,2,36,1,,9,2,2,,,,,,,,,,,1,2,,960000,2,,14,38,97,1,1,1410,01,05,1124.6283511
5335923,1,2,1,70,11,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,877803,,,,53,,1,1,.,01,11,2950.4310267
5335931,1,6,1,70,05,32,48,4,,2,8,4,,1,2,4,,,,,,,,,,,1,2,,908500,2,,41,95,95,1,2,4111,01,05,1033.7513196
5336030,1,1,1,70,54,3,50,3,,2,4,3,,1,2,4,,,,,,,,,,,1,2,,800000,2,,97,54,54,1,1,9700,01,54,239.08148687
5336030,1,2,1,70,54,2,48,4,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,57,,1,1,.,01,54,239.08148687
5336030,1,7,1,70,54,7,60,4,,2,12,4,,1,2,4,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,4111,01,54,239.08148687
5336030,1,8,1,70,54,4,48,4,,2,16,4,,1,2,4,,,,,,,,,,,1,2,,800000,2,,56,53,53,1,1,5611,01,54,239.08148687
5336034,1,2,1,70,76,32,48,1,,2,32,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,4723,01,76,1335.400363
5336042,1,2,1,70,54,12,60,3,,2,12,4,,1,2,3,,,,,,,,,,,1,2,,980000,2,,14,54,79,1,1,1410,01,54,248.608062
5336045,1,1,1,70,54,4,70,4,,2,2,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,96,57,57,1,1,9602,01,54,191.57650172
5336048,1,2,1,70,54,4,50,3,,2,48,3,,1,2,3,,,,,,,,,,,1,2,,980657,2,,97,54,54,1,1,9700,01,54,405.21465489
5336048,1,3,1,70,54,3,48,4,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,980000,2,,47,41,41,1,1,4741,01,54,405.21465489
5336053,1,4,1,70,76,18,48,1,,2,26,1,,2,2,4,,,,,,,,,,,1,2,,908526,2,,41,53,95,1,2,4111,01,76,1492.2878895
5336082,1,3,1,70,68,2,48,1,,2,2,1,,3,2,1,,,,,,,,,,,1,1,300000,1000000,2,,56,53,53,1,1,5611,01,68,599.58030196
5336083,1,3,1,70,68,24,48,1,,2,40,1,,7,2,3,,,,,,,,,,,1,2,,1000000,2,,15,80,80,1,2,1512,01,68,531.10871341
5336084,1,2,1,70,68,104,48,3,,2,104,4,,1,2,2,,,,,,,,,,,1,2,,1000000,2,,81,54,55,1,2,8121,01,68,671.88188351
5336084,1,3,1,70,68,40,24,1,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,47,45,45,1,2,4781,01,68,671.88188351
5336085,1,2,1,70,68,8,48,3,,2,8,4,,1,2,9,COTIZANTE EN SALUD,,,,,,,,,,1,2,,1000000,2,,81,54,55,1,1,8121,01,68,567.2512643
5336091,1,1,1,70,68,52,48,1,,2,52,1,,3,2,6,,,,,,,,,,,1,2,,980000,2,,53,32,32,1,2,5320,01,68,533.11880404
5336180,1,2,1,70,11,8,40,1,,2,10,1,,7,2,5,,,,,,,,,,,1,2,,877803,2,,13,39,33,1,1,1312,01,11,4217.7243641
5336181,1,1,1,70,11,24,48,1,,2,24,1,,9,2,7,,,,,,,,,,,1,2,,1100000,2,,85,13,59,1,2,8530,01,11,2937.6628058
5336183,1,1,1,70,11,52,48,1,,2,52,1,,8,2,3,,,,,,,,,,,1,2,,877803,2,,56,53,53,1,2,5611,01,11,3045.4667472
5336272,1,2,1,70,11,36,30,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,98,877803,2,,47,41,41,1,2,4774,01,11,2923.2679054
5336298,1,1,1,70,11,42,48,1,,2,42,4,,2,2,8,,,,,,,,1,,,,2,,1200000,2,,47,33,41,1,2,4771,01,11,2569.0032217
5336298,1,3,1,70,11,75,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,38,,1,2,.,01,11,2569.0032217
5336311,1,3,1,70,52,52,48,1,,2,54,1,,8,2,1,,,,,,,,,,,1,2,,1500000,2,,56,02,50,1,2,5611,01,52,153.16699498
5336317,1,1,1,70,52,20,48,1,,2,54,1,,2,2,1,,,,,,,,,,,1,2,,877803,2,,49,98,98,1,2,4921,01,52,101.7673978
5336319,1,3,1,70,52,16,48,1,,2,16,2,,9,2,6,,,,,,,,,,,1,2,,877803,2,,84,58,58,1,2,8422,01,52,204.1367589
5336321,1,2,1,70,52,54,48,4,,2,2,4,,5,2,7,,,,,,,,,,,1,1,1500000,1500000,2,,88,19,19,1,2,8890,01,52,123.52116417
5336321,1,3,1,70,52,40,48,1,,2,40,1,,6,2,1,,,,,,,,,,,1,2,,877803,2,,55,39,39,1,2,5511,01,52,123.52116417
5336326,1,2,1,70,52,24,48,1,,2,24,1,,2,2,1,,,,,,,,,,,1,2,,1500000,2,,69,12,12,1,2,6910,01,52,137.52951955
5336334,1,1,1,70,52,40,48,1,,2,40,1,,4,2,1,,,1,,,,,,,,,2,,2000000,1,1,85,12,30,1,2,8551,01,52,237.09579989
5336341,1,3,1,70,54,40,50,4,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,700000,2,,25,87,87,1,2,2592,01,54,336.99559066
5336344,1,3,1,70,54,40,48,1,,2,6,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,15,39,80,1,2,1522,01,54,337.74669464
5336344,1,4,1,70,54,4,60,1,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,15,39,99,1,1,1522,01,54,337.74669464
5336345,1,4,1,70,54,6,48,4,,1,,,,,,,,.,,,,,,,,.,,,,400000,,,,45,,1,1,.,01,54,355.59697701
5336354,1,2,1,70,54,24,60,4,,2,6,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,47,79,41,1,2,4771,01,54,320.75423736
5336354,1,7,1,70,54,16,60,3,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,56,54,53,1,2,5611,01,54,320.75423736
5336372,1,2,1,70,05,44,48,1,,2,44,1,,9,1,1,,,,,,,,,,,1,2,,878000,2,,52,21,21,1,2,5221,01,05,1528.0623646
5336372,1,4,1,70,05,44,48,1,,2,44,1,,4,2,7,,,,,,,,,,,1,2,,878000,2,,56,53,53,1,2,5611,01,05,1528.0623646
5336377,1,1,1,70,05,40,48,1,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,878000,2,,96,57,57,1,2,9602,01,05,1284.1621123
5336381,1,1,1,70,05,8,48,4,,2,8,4,,1,2,1,,,,,1,,,,,,,2,,878000,2,,81,55,55,1,1,8121,01,05,1278.4535833
5336382,1,1,1,70,05,2,48,1,,2,2,1,,2,2,9,POR COBERTURA URGENCIAS UN MES,,,,,,,,,,1,1,878000,878000,2,,47,45,45,1,1,4771,01,05,1064.8326483
5336412,1,1,1,70,54,52,60,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,92,77,45,1,2,9200,01,54,402.48328912
5336412,1,3,1,70,54,40,48,1,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,850000,2,,47,44,45,1,2,4741,01,54,402.48328912
5336415,1,1,1,70,54,40,60,1,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,47,58,41,1,2,4772,01,54,409.62377183
5336415,1,3,1,70,54,24,48,1,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,52,45,97,1,2,5224,01,54,409.62377183
5336416,2,4,2,70,54,6,48,3,,2,98,1,,4,2,8,,,,,,,,,,,1,2,,600000,2,,55,54,55,1,1,5511,01,54,720.76799981
5336417,1,1,1,70,54,10,50,1,,2,10,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,4112,01,54,299.1795577
5336417,1,3,1,70,54,4,60,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,150000,600000,2,,82,97,97,1,1,8292,01,54,299.1795577
5336417,1,5,1,70,54,12,70,4,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,15,95,80,1,1,1522,01,54,299.1795577
5336419,1,1,1,70,54,4,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,300000,800000,2,,41,97,95,1,1,4111,01,54,461.07852134
5336421,1,2,1,70,54,52,48,1,,2,3,4,,1,2,1,,,,,,,,,,,1,1,150000,800000,2,,14,39,59,1,2,1410,01,54,379.89571488
5336421,1,3,1,70,54,4,72,1,,2,4,4,,1,2,7,,,,,,,,,,,1,1,100000,1000000,2,,41,58,95,1,1,4111,01,54,379.89571488
5336422,1,1,1,70,54,24,50,4,,2,40,4,,1,2,7,,,,,,,,,,,1,2,,500000,2,,56,53,53,1,2,5611,01,54,397.19975195
5336423,1,1,1,70,54,3,48,4,,2,2,4,,9,2,7,,,,,,,,,,,1,1,1550000,1800000,2,,84,39,39,1,1,8412,01,54,289.97538681
5336429,1,1,1,70,68,12,48,1,,2,18,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,68,62,62,1,1,6820,01,68,638.90959742
5336429,1,2,1,70,68,16,48,1,,2,14,1,,3,2,1,,,,1,,,,,,,,2,,900000,1,4,68,55,55,1,2,6820,01,68,638.90959742
5336433,1,2,1,70,68,18,48,1,,2,18,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,82,38,38,1,2,8220,01,68,539.27955547
5336433,1,4,1,70,68,14,50,1,,2,14,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,96,57,57,1,2,9602,01,68,539.27955547
5336438,1,2,1,70,68,16,48,1,,2,16,1,,4,2,2,,,,,,,,,,,1,2,,900000,2,,68,55,55,1,2,6820,01,68,534.77336038
5336439,1,1,1,70,68,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,64,44,44,1,1,6499,01,68,701.34953874
5336440,1,3,1,70,68,18,48,1,,2,18,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,4771,01,68,378.83312469
5336441,1,1,1,70,68,18,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,15,80,80,1,2,1521,01,68,654.56064146
5336441,1,2,1,70,68,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,15,80,80,1,1,1521,01,68,654.56064146
5336452,1,1,1,70,54,2,48,3,,2,40,3,,1,2,1,,,,,,,,,,,1,2,,908000,2,,97,54,54,1,1,9700,01,54,427.28379979
5336452,3,1,3,70,54,44,48,4,,2,24,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,47,98,97,1,2,4741,01,54,427.28379979
5336454,1,1,1,70,54,1,48,4,,2,52,3,,1,2,6,,,,,,,,,,,1,2,,400000,2,,97,77,54,1,1,9700,01,54,287.20607149
5336454,1,2,1,70,54,1,48,4,,2,2,4,,1,2,4,,,,,,,,,,,1,1,360000,600000,,,95,80,80,1,1,9522,01,54,287.20607149
5336457,1,2,1,70,52,20,40,1,,2,39,4,,1,2,1,,,,,,,,,,,1,2,,980657,2,,56,97,77,1,2,5619,01,52,206.74757033
5336458,1,2,1,70,52,18,40,1,,2,52,1,,2,2,2,,,,,,,,,,,1,2,,900000,2,,47,32,40,1,2,4772,01,52,296.26910799
5336459,1,3,1,70,52,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,980657,2,,47,44,45,1,2,4752,01,52,259.64835989
5336459,1,4,1,70,52,104,40,1,,2,104,1,,2,2,1,,,,,,,,,,,1,2,,980657,2,,47,45,45,1,2,4761,01,52,259.64835989
5336466,1,2,1,70,52,52,25,1,,2,77,1,,4,2,1,,,,,,,,,,,1,2,,450000,2,,47,34,34,1,2,4711,01,52,205.39856758
5336468,1,1,1,70,52,28,48,1,,2,28,4,,1,2,6,,,,,,,,,,,1,2,,800000,2,,41,58,95,1,2,4111,01,52,241.93077298
5336468,1,5,1,70,52,40,48,1,,2,4,1,,6,2,1,,,,,,,,,,,1,1,400000,500000,2,,68,12,58,1,2,6820,01,52,241.93077298
5336472,1,1,1,70,52,256,40,1,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,980657,2,,47,45,45,1,2,4789,01,52,219.02027319
5336472,1,2,1,70,52,2,25,1,,2,350,1,,3,2,2,,,,,,,,,,,1,2,,900000,2,,25,45,05,1,1,2599,01,52,219.02027319
5336473,1,2,1,70,52,5,40,1,,2,12,4,,9,2,1,,,,,1,,,,,,,2,,1500000,1,2,85,02,21,1,1,8544,01,52,124.47414556
5336474,1,2,1,70,54,24,50,4,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,56,95,77,1,2,5619,01,54,663.39398718
5336476,1,2,1,70,52,104,40,3,,2,10,3,,1,2,2,,,,,,,,,,,1,2,,900000,2,,97,54,54,1,2,9700,01,52,112.57453996
5336476,1,3,1,70,52,6,30,1,,2,6,1,,6,2,1,,,,,,,,,,,1,2,,980657,2,,85,13,13,1,1,8530,01,52,112.57453996
5336491,1,3,1,70,54,12,48,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,1200000,2,,85,13,13,1,1,8530,01,54,287.13271731
5336493,1,2,1,70,54,7,48,4,,2,7,4,,1,2,8,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,4112,01,54,411.09296239
5336494,1,1,1,70,54,5,24,1,,2,5,4,,1,2,1,,,,,,,,1,,,,2,,800000,2,,56,33,53,1,1,5619,01,54,270.82497968
5336495,1,1,1,70,54,8,48,4,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,47,98,41,1,1,4772,01,54,281.91800225
5336495,1,2,1,70,54,12,48,4,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,81,55,55,1,1,8121,01,54,281.91800225
5336505,1,1,1,70,52,32,24,1,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,877000,2,,47,45,45,1,2,4782,01,52,292.00046652
5336507,1,4,1,70,52,2,48,1,,2,2,1,,2,2,1,,,,,,,,,,,1,1,60000,877000,2,,56,53,58,1,1,5619,01,52,211.9799134
5336507,1,5,1,70,52,4,24,1,,2,4,1,,2,2,1,,,,,,,,,,,1,1,480000,877000,2,,47,45,45,1,1,4721,01,52,211.9799134
5336511,1,3,1,70,52,4,40,1,,2,96,1,,2,2,2,,,,,,,,,,,1,2,,877000,2,,86,45,32,1,1,8621,01,52,137.49388787
5336523,1,4,1,70,52,24,40,1,,2,144,1,,3,2,2,,,,,,,,,,,1,2,,877000,2,,47,21,33,1,2,4772,01,52,172.43952659
5336670,1,3,1,70,05,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,39,,1,2,.,01,05,1146.0506203
5336672,1,2,1,70,05,1,48,1,,2,2,1,,4,2,8,,,,,,,,,,,1,1,877803,908526,2,,47,33,45,1,1,4772,01,05,1323.2984777
5336739,1,1,1,70,76,2,40,1,,2,2,1,,4,2,4,,,,,,,,,1,NO PAGA PENSION PERO ARGUMENTA QUE YA CUMPLIO LAS SEMANAS REQUERIDAS Y SOLO ESPERA CUMPLIR CON LA EDAD NECESARIA PARA SOLICITAR SU PENSION,,1,1500000,1500000,2,,68,21,21,1,1,6820,01,76,809.30288586
5336771,1,1,1,70,76,52,48,1,,2,52,4,,9,2,1,,,,,,,,,,,1,1,98,877803,2,,94,39,39,1,2,9499,01,76,1127.5729694
5336771,1,3,1,70,76,78,50,1,,2,12,1,,2,2,1,,,,,,,,,,,1,1,98,98,2,,41,95,95,1,2,4111,01,76,1127.5729694
5336772,1,1,1,70,76,2,48,1,,2,10,1,,4,2,7,,,,,,,,,,,1,1,200000,1200000,2,,42,95,95,1,1,4210,01,76,1127.5729694
5336891,1,1,1,70,11,24,48,1,,2,24,1,,2,2,3,,,,,,,,,,,1,2,,800000,2,,56,53,53,1,2,5619,01,11,5361.8835125
5336891,1,5,1,70,11,8,60,1,,2,8,1,,2,2,8,,,,,,,,,,,1,2,,900000,2,,56,45,53,1,1,5613,01,11,5361.8835125
5336896,1,1,1,70,11,58,48,1,,2,97,1,,9,2,2,,,,,,,,,,,1,2,,950000,2,,11,39,39,1,2,1104,01,11,4217.7243641
5336933,1,4,1,70,54,40,48,1,,2,50,4,,1,2,2,,,,,,,,,,,1,2,,900000,2,,49,45,98,1,2,4921,01,54,453.5110808
5336946,1,2,1,70,54,1,48,1,,2,2,4,,9,2,1,,,1,,,,,,,,,1,3000000,908000,1,1,94,30,30,1,1,9499,01,54,323.52077719
5336950,1,1,1,70,54,3,48,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,665000,500000,2,,56,53,77,1,1,5619,01,54,342.937507
5336950,1,2,1,70,54,2,60,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,1200000,1200000,2,,15,80,80,1,1,1522,01,54,342.937507
5336952,1,1,1,70,76,12,30,1,,2,12,1,,9,2,1,,,1,,,,,,,,,2,,6000000,1,1,86,06,06,1,1,8621,01,76,809.30288586
5336961,1,4,1,70,54,3,48,1,,2,3,1,,6,2,7,,,,,,,,,,,1,1,620000,1000000,2,,96,56,56,1,1,9601,01,54,443.16916221
5336961,1,5,1,70,54,3,48,1,,2,3,4,,1,2,1,,,,,,,,,,,1,1,150000,1120000,2,,47,45,41,1,1,4772,01,54,443.16916221
5336973,1,5,1,70,54,6,48,1,,2,250,4,,1,2,1,,,,,,,,,,,1,2,,908000,2,,47,33,41,1,1,4723,01,54,253.89890673
5336979,1,3,1,70,76,24,40,1,,2,8,1,,3,2,4,,,,,,,,,,,1,2,,877807,2,,85,18,18,1,2,8552,01,76,1181.1804568
5336981,1,2,1,70,76,8,48,1,,2,8,1,,6,2,2,,,,,,,,,,,1,2,,877000,2,,86,59,59,1,1,8621,01,76,1104.8016632
5336988,1,2,1,70,76,36,48,4,,2,36,4,,1,2,2,,,,,,,,,,,1,2,,877000,2,,95,79,79,1,2,9529,01,76,948.64383403
5337000,1,2,1,70,76,52,48,1,,2,12,1,,5,2,2,,,,,,,,,,,1,2,,800000,2,,20,32,94,1,2,2022,01,76,1069.7094885
5337009,1,3,1,70,76,104,48,1,,2,104,1,,3,2,1,,,,,,,,,,,1,2,,877807,2,,47,37,45,1,2,4772,01,76,1398.3400402
5337012,1,3,1,70,76,16,40,1,,1,,,,,,,,.,,,,,,,,.,,,,877807,,,,33,,1,2,.,01,76,944.68642123
5337014,1,3,1,70,76,16,48,1,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,877807,2,,10,39,39,1,2,1089,01,76,1045.7969214
5337031,1,1,1,70,76,3,48,1,,2,3,4,,5,2,1,,,,,,,,,,,1,2,,877000,2,,84,53,53,1,1,8423,01,76,1084.0273694
5337031,1,2,1,70,76,2,48,1,,2,2,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,1,4772,01,76,1084.0273694
5337110,1,2,1,70,08,16,48,1,,2,16,1,,9,2,2,,,,,,,,,,,1,2,,1100000,2,,86,59,59,1,2,8621,01,08,627.48432922
5337117,1,4,1,70,08,16,48,1,,2,16,1,,9,2,4,,,,,,,,,,,1,2,,1300000,2,,53,45,37,1,2,5320,01,08,505.69374092
5337121,1,1,1,70,54,12,48,4,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,15,21,21,1,1,1522,01,54,398.07417218
5337121,1,6,1,70,54,6,30,1,,2,6,1,,8,2,3,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,1,8530,01,54,398.07417218
5337128,1,2,1,70,54,10,48,4,,2,10,4,,1,2,8,,,,,,,,,,,1,2,,400000,2,,52,97,97,1,1,5224,01,54,444.79468641
5337133,1,1,1,70,54,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,96,45,57,1,1,9602,01,54,416.4401084
5337136,1,2,1,70,54,1,48,1,,2,1,4,,1,2,8,,,,,,,,,,,1,1,600000,800000,2,,96,33,57,1,1,9602,01,54,294.57747225
5337136,1,3,1,70,54,16,48,1,,2,16,4,,1,2,8,,,,,,,,,,,1,2,,500000,2,,47,33,41,1,2,4711,01,54,294.57747225
5337145,1,1,1,70,08,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,910000,2,,56,32,53,1,1,5611,01,08,950.05945483
5337148,1,2,1,70,08,24,48,1,,2,40,1,,9,2,1,,,,,,,,,,,1,2,,950000,2,,25,58,05,1,2,2599,01,08,835.8197181
5337153,1,3,1,70,08,6,48,1,,1,,,,,,,,.,,,,,,,,.,,,,850000,,,,39,,1,1,.,01,08,617.0407594
5337157,1,3,1,70,08,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,59,,1,2,.,01,08,627.48432922
5337160,1,4,1,70,08,16,48,1,,2,22,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,22,03,03,1,2,2219,01,08,579.02314354
5337169,1,4,1,70,08,24,40,1,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,47,55,45,1,2,4792,01,08,921.20165229
5337169,1,8,1,70,08,52,40,1,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,900000,2,,47,32,45,1,2,4792,01,08,921.20165229
5337170,1,3,1,70,08,52,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,1,300000,900000,2,,47,32,45,1,2,4771,01,08,503.24355402
5337172,1,4,1,70,08,2,40,1,,2,8,1,,1,2,1,,,,,,,,,,,1,1,280000,900000,2,,41,95,95,1,1,4111,01,08,748.75126275
5337172,1,5,1,70,08,52,40,1,,2,108,1,,8,2,1,,,,,,,,,,,1,2,,900000,2,,14,79,79,1,2,1410,01,08,748.75126275
5337172,1,9,1,70,08,8,40,1,,2,8,1,,8,2,1,,,,,,,,,,,1,2,,1200000,2,,86,45,34,1,1,8621,01,08,748.75126275
5337180,1,3,1,70,08,52,40,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,78,19,19,1,2,7810,01,08,722.68688338
5337235,1,2,1,70,08,52,40,1,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,56,97,53,1,2,5619,01,08,652.6326037
5337240,1,3,1,70,08,108,40,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,82,39,38,1,2,8220,01,08,453.04275905
5337254,1,2,1,70,17,72,48,1,,2,96,1,,9,2,5,,,1,,,,,,,,,2,,910000,1,2,96,55,55,1,2,9603,01,17,194.17774912
5337259,1,2,1,70,08,4,48,1,,2,6,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,84,39,39,1,1,8412,01,08,595.41436935
5337262,1,3,1,70,08,9,48,1,,1,,,,,,,,.,,,,,,,,.,,,,600000,,,,45,,1,1,.,01,08,825.19572979
5337268,1,6,1,70,08,12,48,1,,2,18,1,,9,2,1,,,,,,,,,,,1,2,,850000,2,,47,45,45,1,1,4771,01,08,498.50018524
5337280,1,2,1,70,17,3,48,2,,2,3,4,,9,2,8,,,,,,,,,,,1,1,2650000,1800000,2,,85,05,05,1,1,8551,01,17,194.27560141
5337283,1,2,1,70,08,4,48,1,,2,6,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,88,45,59,1,1,8810,01,08,591.07213401
5337288,1,2,1,70,08,12,40,3,,2,14,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,1,9700,01,08,472.3690479
5337288,1,3,1,70,08,4,40,3,,1,,,,,,,,.,,,,,,,,.,,,,500000,,,,54,,1,1,.,01,08,472.3690479
5337290,1,2,1,70,08,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,500000,,,,55,,1,2,.,01,08,760.29023016
5337294,1,2,1,70,08,4,40,3,,2,6,3,,1,2,8,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,1,9700,01,08,689.0447989
5337299,1,2,1,70,17,2,48,4,,2,2,4,,9,2,5,,,1,,,,,,,,,1,3000000,3500000,1,2,84,19,19,1,1,8413,01,17,187.11179144
5337351,1,2,1,70,54,32,48,4,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,56,53,53,1,2,5611,01,54,504.24774373
5337351,1,4,1,70,54,16,48,4,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,15,80,80,1,2,1522,01,54,504.24774373
5337354,1,1,1,70,54,7,48,4,,2,7,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,56,53,53,1,1,5619,01,54,342.937507
5337354,1,3,1,70,54,2,48,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,140000,600000,2,,15,80,80,1,1,1522,01,54,342.937507
5337355,1,1,1,70,08,16,40,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,47,95,77,1,2,4724,01,08,698.35232854
5337355,1,9,1,70,08,2,40,1,,2,2,1,,4,2,1,,,,,,,,,,,1,1,600000,900000,2,,47,97,45,1,1,4752,01,08,698.35232854
5337358,1,1,1,70,17,144,40,4,,2,240,4,,1,2,5,,,,,,,,,,,1,2,,906000,2,,49,98,98,1,2,4921,01,17,216.22327025
5337359,1,3,1,70,54,40,48,1,,2,52,1,,7,2,1,,,,,,,,,,,1,2,,900000,2,,55,39,39,1,2,5511,01,54,309.56395791
5337364,1,1,1,70,17,4,48,2,,2,4,1,,9,2,4,,,,,,,,,,,1,1,750000,1500000,2,,85,13,13,1,1,8544,01,17,187.51036918
