DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,P6430,RAMA4D_R4,INGLABO,MES,DPTO,fex_c_2011,RAMA4DP8_R4
5336309,1,2,1,60,52,52,1,2,1,,1,,,1,1,1,1,192,,5,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,98,1,98,1,98,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,1,,1,,1,2,1,40,1,1,,,,,,,,,1,1,1,0,120,2,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,32,84,1,2,8424,,01,52,153.16699498,
5336311,1,1,1,60,52,52,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,900000,1,,3,,12,1,10,10,0,0,2,3,2,44,,.,20,3,,5,9,,3,,2,,,,1,,,,,,,,,1,1,2,1,12,12,1,,2,,,,,,,,1,8,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,,95,41,1,5,4111,900000,01,52,153.16699498,
5336312,1,1,1,60,52,52,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,700000,1,,3,,12,2,,,,,3,3,1,48,,.,0,3,,1,1,,10,,2,,,,1,,,,,,,,,1,2,2,1,8,24,1,,2,,,,,,,,9,14,,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,1,9,,80,95,1,4,9523,700000,01,52,237.09579989,
5336313,1,1,1,60,52,52,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,4000000,1,,3,,12,2,,,,,2,8,2,12,2,,4,3,,1,1,,1,,1,2,2,17,1,1,,,,,,,,,1,2,1,0,108,1,,2,,,,,,,,10,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,21,70,1,4,7020,4000000,01,52,190.12148183,
5336313,1,2,1,60,52,52,1,2,2,12,1,,,1,1,2,1,144,,2,,2,3200000,2,,,2,,2,,2,,2,,2,,,2,,,1,35000,2,2,,,2,,,2,,,1,3200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,0,3,,9,1,,1,,1,1,1,15,1,1,,,,,,,,,1,1,1,0,36,1,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,12,85,1,1,8544,3200000,01,52,190.12148183,
5336314,1,1,1,60,52,52,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,21,2,,21,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,24,1,,2,,,,,,,,1,14,,,1,25,1,1,1,1,1,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,8,,53,56,1,6,5619,,01,52,407.0695912,
5336314,1,2,1,60,52,52,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,1,,12,1,1,0,0,1,3,4,2,21,2,,21,,,2,1,,1,,2,,,,1,,,,,,,,,1,2,9,1,8,8,3,,2,,,,,,,,9,14,,,1,4,2,1,2,,,,,,,,,,,,,,1,2,2,2,2,1,2,,53,56,1,4,5619,600000,01,52,407.0695912,
5336315,1,1,1,60,52,52,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,1000000,1,,3,,12,2,,,,,3,1,2,20,2,,0,3,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,24,2,,2,,,,,,,,1,14,,,1,20,1,1,1,1,1,1,2,1,2,1,2,2,2,,1,2,1,2,1,2,1,1,8,,12,69,1,4,6910,1000000,01,52,204.1367589,
5336315,1,2,1,60,52,52,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1000000,1,,1,,12,2,,,,,3,1,2,30,1,,0,3,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,1,4,18,2,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,2,1,2,1,2,2,1,3,,12,69,1,4,6910,1000000,01,52,204.1367589,
5336317,1,3,1,60,52,52,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,700000,1,,1,,12,2,,,,,2,3,1,30,2,,18,6,,1,8,,10,,1,2,2,6,1,1,,,,,,,,,1,2,1,0,6,4,,2,,,,,,,,1,12,180,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,05,74,1,4,7490,700000,01,52,101.7673978,
5336318,1,1,1,60,52,52,1,2,1,,1,,,1,1,2,1,62,,1,,2,1000000,2,,,2,,2,,2,,2,,1,250000,2,1,102854,2,2,,,2,,,2,,,2,,,1,1000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,9,4,,1,,1,1,1,15,1,1,,,,,,,,,1,1,1,2,120,1,,2,,,,,,,,8,8,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,98,49,1,1,4921,1000000,01,52,310.28438506,
5336318,1,3,1,60,52,52,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,,3,,9,2,,,,,1,3,1,40,,.,0,7,MANTENIMIENTO DEL VEHICULO,1,4,,1,,2,,,,1,,,1,,,,,,,2,2,1,5,12,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,98,49,1,4,4923,0,01,52,310.28438506,
5336319,1,2,1,60,52,52,1,2,1,,1,,,1,1,2,1,54,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,40,7,TOQUE DE QUEDA,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,6,8,1,,2,,,,,,,,1,11,15,,2,,,,1,1,2,1,2,2,2,1,1,2,2,,2,1,1,1,2,2,1,2,8,,97,47,1,1,4711,877803,01,52,204.1367589,
5336320,1,2,1,60,52,52,1,2,1,,1,,,1,1,1,1,312,,5,,2,2500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1450000,1,2500000,1,1450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,2,1,26,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,8,,19,86,1,2,8610,2500000,01,52,182.74557213,
5336321,1,1,1,60,52,52,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,50000,1,,1,,12,2,,,,,3,5,1,10,1,,10,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,90,36,1,,2,,,,,,,,2,14,,,1,20,2,1,1,1,2,1,2,2,2,1,2,2,2,,2,1,1,2,1,2,2,1,3,,75,14,1,4,1430,50000,01,52,123.52116417,
5336321,1,4,1,60,52,52,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,500000,1,,3,,12,2,,,,,1,4,1,12,2,,12,,,1,5,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,8,3,30,,1,40,2,1,1,1,1,1,2,1,2,1,2,2,2,,2,1,1,2,1,2,1,1,3,,15,60,1,4,6020,500000,01,52,123.52116417,
5336321,1,5,1,60,52,52,1,1,,,1,,,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,1000000,1,,1,,1,2,,,,,1,1,1,48,,.,48,,,6,5,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,,2,,,,1,1,2,1,2,1,2,1,2,2,2,,2,1,1,2,1,2,2,1,3,,44,61,1,4,6120,1000000,01,52,123.52116417,
5336322,1,1,1,60,52,52,1,2,1,,1,,,1,1,1,1,48,,5,,2,2200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1100000,1,2200000,1,1100000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,0,3,,9,1,,1,,1,3,1,4,1,1,,,,,,,,,1,1,1,3,48,1,,2,,,,,,,,8,14,,,1,20,2,1,2,,,,,,,,,,,,,,1,1,1,1,2,1,2,,13,85,1,1,8530,2200000,01,52,134.91870813,
5336322,1,2,1,60,52,52,1,2,2,12,1,,,1,1,2,1,13,,5,,1,1800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1600000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,0,3,,9,1,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,8,,44,65,1,1,6511,1800000,01,52,134.91870813,
5336323,1,1,1,60,52,52,1,2,1,,1,,,1,1,2,1,19,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,35000,2,2,,,2,,,2,,,1,877803,2,,2,,1,1000000,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,5,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,1,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,45,47,1,1,4799,877803,01,52,289.99658945,
5336324,1,1,1,60,52,19,1,2,2,12,1,,,1,1,2,1,1,,1,,2,3100000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,40,,.,40,,,9,1,,1,,1,2,1,7,1,1,,,,,,,,,1,1,1,6,32,1,,2,,,,,,,,7,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,2,,21,35,1,1,3513,3100000,01,52,275.37437802,
5336325,1,1,1,60,52,52,1,2,2,3,1,,,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1750000,1,,1,,2,2,,,,,1,1,1,48,,.,48,,,5,1,,1,,1,1,2,11,1,1,,,,,,,,,1,1,1,10,72,1,,2,,,,,,,,1,6,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,21,94,1,4,9499,1750000,01,52,101.7673978,
5336327,1,1,1,60,52,52,1,1,,,1,,,2,2,2,2,120,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,2,60,1,,2,,,,,,,,3,2,30,,1,12,2,1,1,1,2,1,2,2,2,1,1,1,2,,2,1,1,2,1,2,1,1,8,,87,25,1,1,2511,1000000,01,52,175.51116314,
5336327,1,2,1,60,52,52,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,100000,1,,1,,12,2,,,,,3,3,1,10,2,,10,,,1,1,,5,,2,,,,1,,,,,,,,,1,2,2,1,84,60,4,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,75,13,1,4,1391,100000,01,52,175.51116314,
5336328,1,1,1,60,52,52,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,1,2000000,1,,3,,12,1,3,1,0,2,3,3,2,58,,.,58,,,3,7,,2,,2,,,,1,,,1,,,,,,,2,2,1,0,270,4,,2,,,,,,,,2,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,8,,41,47,1,5,4711,2000000,01,52,141.20311941,
5336328,1,2,1,60,52,52,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,58,,.,58,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,99,48,6,,2,,,,,,,,2,8,30,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,8,,45,47,1,6,4711,,01,52,141.20311941,
5336328,1,3,1,60,52,52,1,1,,,1,,,1,2,2,2,12,,1,,2,450000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,10,2,,10,,,3,1,,2,,2,,,,1,,,1,,,,,,,2,2,1,4,8,1,,1,52,40,6,,,2,7,1,3,50,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,3,,33,69,1,1,6920,450000,01,52,141.20311941,
5336337,1,1,1,60,52,52,2,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,450000,1,,3,,12,1,1,0,1,0,3,1,1,30,2,,24,6,,2,1,,7,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,1,14,,1,1,30,1,1,1,1,2,1,2,2,2,1,2,2,2,,1,1,1,2,1,2,2,1,8,,57,96,1,4,9609,450000,01,52,293.65829656,
5336337,1,2,1,60,52,52,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,450000,1,,3,,12,1,1,0,1,0,3,1,2,30,1,,20,6,,2,1,,1,,2,,,,1,,,,,,,,,1,2,2,1,24,3,1,,2,,,,,,,,1,14,,1,1,20,2,1,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,57,96,1,4,9609,450000,01,52,293.65829656,
5336341,1,2,1,60,54,54,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,900000,1,,3,,12,2,,,,,2,5,1,60,,.,45,7,POR TOQUE DE QUEDA POR PANDEMIA,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,87,25,1,4,2592,900000,01,54,336.99559066,
5336341,1,4,1,60,54,54,1,2,1,,1,,,2,1,1,1,72,,2,,2,900000,2,,,2,,2,,2,,2,,2,,,1,102400,2,2,,,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,0,48,1,,2,,,,,,,,1,11,15,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,5,,59,86,1,1,8621,900000,01,54,336.99559066,
5336343,1,1,1,60,54,54,1,2,1,,1,,,1,1,1,1,360,,1,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,98,1,98,1,98,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,0,3,,9,1,,1,,1,3,1,30,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,,18,85,1,2,8530,,01,54,392.55518488,
5336343,1,2,1,60,54,54,1,2,1,,1,,,1,1,1,1,312,,1,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,98,1,98,1,98,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,0,3,,9,1,,1,,1,3,1,26,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,13,85,1,2,8530,,01,54,392.55518488,
5336345,1,1,1,60,54,54,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,12,2,,,,,3,3,2,54,,.,36,6,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,120,1,,2,,,,,,,,3,3,2,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,98,49,1,4,4921,1000000,01,54,355.59697701,
5336346,1,3,1,60,54,54,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,0,1,,3,,7,2,,,,,2,1,1,58,,.,45,6,,1,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,2,2,4,,2,,,,,,,,3,2,30,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,41,47,1,4,4741,0,01,54,345.8040792,
5336347,1,1,1,60,54,54,1,2,1,,1,,,1,1,1,1,300,,1,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,98,1,98,1,98,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,25,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,8,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,,06,86,1,2,8610,,01,54,326.57020017,
5336349,1,1,1,60,54,54,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,2,,,,,3,5,2,48,,.,0,3,,1,1,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,96,1,,2,,,,,,,,2,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,2,1,1,3,,79,14,1,4,1410,500000,01,54,261.88990696,
5336349,1,2,1,60,54,54,1,2,2,12,1,,,1,1,1,1,24,,1,,2,877800,2,,,2,,2,,2,,2,,2,,,1,102400,2,2,,,2,,,2,,,2,,,1,445000,1,445000,1,445000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,2,,,,1,,,,,,,,,1,1,2,1,1,3,1,,2,,,,,,,,3,2,15,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,1,1,2,1,1,5,,33,20,1,1,2023,877800,01,54,261.88990696,
5336350,1,1,1,60,11,11,1,2,1,,2,4,COMCENTRIX,1,1,2,1,4,,4,,1,1700000,2,,,2,,2,,2,,2,,2,,,1,109000,2,2,,,2,,,2,,,2,,,2,,1,800000,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,40,,.,40,,,9,1,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,7,13,1,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,39,86,1,1,8691,1700000,01,11,2892.6020866,7810
5336352,1,1,1,60,54,54,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,1200000,1,,3,,12,2,,,,,3,1,2,50,,.,0,3,,1,7,,1,,2,,,,1,,,,,,,,,1,1,2,1,0,30,1,,2,,,,,,,,10,1,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,21,96,1,4,9609,1200000,01,54,315.29432683,
5336353,1,1,1,60,11,11,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,1,,3,,12,2,,,,,2,1,2,16,2,,0,6,,1,1,,1,,3,,,,,.,,,,,,,,,2,2,1,12,70,1,,2,,,,,,,,11,14,,1,2,,,,2,,,,,,,,,,,,,,2,1,1,2,2,1,3,,11,69,1,4,6920,,01,11,3683.5693001,
5336353,1,2,1,60,11,11,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1500000,1,,3,,12,2,,,,,2,6,2,60,,.,60,,,1,7,,1,,1,2,2,4,1,1,,,,,,,,,1,1,1,2,5,4,,2,,,,,,,,1,8,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,15,73,1,4,7310,1500000,01,11,3683.5693001,
5336354,1,1,1,60,54,54,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,200000,1,,3,,12,2,,,,,3,6,2,60,,.,30,7,TOQUE DE QUEDA POR PANDEMIA,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,10,3,20,,2,,,,1,1,2,1,2,2,1,2,2,2,1,POR LA PANDEMIA HA TENIDO MUCHAS PERDIDAS,2,1,1,2,1,2,2,1,8,,41,47,1,4,4732,200000,01,54,320.75423736,
5336355,1,2,1,60,54,54,1,1,,,1,,,1,2,2,2,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,300000,1,,3,,12,2,,,,,2,5,2,49,,.,49,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,6,,2,,,,,,,,3,13,45,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,4,0161,300000,01,54,419.96569042,
5336356,1,1,1,60,54,54,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,3,,12,2,,,,,3,4,1,30,2,,30,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,48,120,4,,2,,,,,,,,9,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,5,,38,61,1,4,6190,400000,01,54,315.29432683,
5336358,1,1,1,60,11,11,1,2,1,,1,,,1,1,1,1,180,,2,,2,2200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2200000,1,98,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,0,3,,9,7,,1,,1,3,1,15,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,13,85,1,2,8530,2200000,01,11,3917.6155766,
5336359,1,1,1,60,11,11,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,3000000,12,,3,,12,2,,,,,2,3,2,60,,.,60,,,1,4,,1,,3,,,,,.,,,,,,,,,2,2,1,0,14,4,,2,,,,,,,,8,8,60,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,2,,98,49,1,4,4923,3000000,01,11,2987.6378071,
5336359,1,3,1,60,11,11,1,1,,,1,,,1,2,2,2,8,,1,,2,1400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,10,4,,2,,,,,,,,2,13,15,,2,,,,1,1,1,1,2,1,1,2,2,1,2,,2,1,2,2,2,2,2,1,2,,58,52,1,1,5221,1400000,01,11,2987.6378071,
5336359,1,4,1,60,11,11,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,0,1,,1,,12,2,,,,,2,3,2,48,,.,0,6,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,48,1,,2,,,,,,,,8,14,,1,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,3,,18,93,1,4,9311,0,01,11,2987.6378071,
5336361,1,1,1,60,05,5,1,2,2,1,2,4,COLEGIO MAYOR ENTIDAD PUBLICA,2,2,2,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,1900000,1,,3,,12,2,,,,,1,11,1,48,,.,48,,,9,7,,1,,1,1,2,7,1,1,,,,,,,,,1,2,1,0,6,1,,2,,,,,,,,8,2,50,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,39,84,1,4,8412,1900000,01,05,1527.2942092,8544
5336361,1,3,1,60,05,5,1,2,1,,1,,,1,1,2,1,2,,1,,2,878000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,878000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,40,7,TOQUE DE QUEDA,3,6,,1,,1,2,1,7,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,03,71,1,1,7110,878000,01,05,1527.2942092,
5336362,1,1,1,60,05,5,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,,1,,2,2,,,,,3,3,1,48,,.,20,6,,1,2,,1,,1,2,2,10,1,1,,,,,,,,,1,1,1,10,144,4,,2,,,,,,,,13,11,60,1,1,38,2,1,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,95,43,1,4,4330,0,01,05,1527.2942092,
