DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
5469828;1;3;1;60;13;13;1;2;2;12;2;4;ATENAS SEGURIDAD PRIVADA LTDA;1;1;2;1;8; ;2; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;35900;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;6;24;1; ;2; ; ; ; ; ; ; ;1;12;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;58;43;1;1;4321;1200000;06;13;682,387395404285;8010
5469830;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2;100000;1; ;3; ;12;2; ; ; ; ;2;1;2;30;2; ;30; ; ;1;2; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;48;1; ;2; ; ; ; ; ; ; ;5;12;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;47;1;4;4792;100000;06;13;511,26753576085; 
5469831;1;1;1;60;13;13;1;2;2;12;2;1; ;2;1;2;1;24; ;3; ;2;2000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;1;71200;2;2; ; ;2; ; ;2; ; ;1;1800000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;8;7; ;1; ;1;1;1;8;1;1; ; ; ; ; ; ; ; ;1;1;1;3;84;1; ;2; ; ; ; ; ; ; ;1;5;45; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;1;1;2;1;1;2;1;2;2; ;07;86;1;1;8610;2000000;06;13;463,316346923406;7810
5469832;1;2;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1; ;3; ;8;2; ; ; ; ;3;4;2;30;2; ;0;6; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;79;14;1;4;1410; ;06;13;325,925184642486; 
5469832;1;3;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;360000;1; ;3; ;8;2; ; ; ; ;2;1;2;24;1; ;24; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;1;13;0;4; ; ;1;1;3;12;15; ;1;20;2;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1;2;2;2;2;1;1;5; ;55;81;1;4;8121;360000;06;13;325,925184642486; 
5469833;1;1;1;60;13;13;1;1; ; ;1; ; ;1;2;2;2;6; ;2; ;2;600000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;37;2; ;37; ; ;3;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;1;13;25;4; ;200000;1;2; ;12;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;57;96;1;1;9602;800000;06;13;359,20367882723; 
5469834;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;265; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;260000;1; ;3; ;12;2; ; ; ; ;2;1;1;35;1; ;35; ; ;1;6; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;28;1; ;2; ; ; ; ; ; ; ;5;3;25; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;1;1;2;2;2;2;1;8; ;97;52;1;4;5224;260000;06;13;485,834468027635; 
5469836;1;3;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;298; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;450000;1; ;3; ;12;1;2;0;2;0;2;1;2;45; ;.;35;6; ;2;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;36;1; ;2; ; ; ; ; ; ; ;5;2;15;1;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;1;1;1;2;2;2;2;1;8; ;97;52;1;4;5224;450000;06;13;383,451666852529; 
5469838;1;5;1;60;13;13;1;2;1; ;1; ; ;1;1;1;1;60; ;5; ;2;1440000;2; ; ;2; ;2; ;2; ;2; ;1;108750;2;1;108750;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1250000;1;1450000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;3;1;5;1;1; ;1; ; ; ; ; ; ;2;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;2; ;58;84;1;2;8423;1440000;06;13;573,879541130984; 
5469838;1;6;1;60;13;13;1;1; ; ;1; ; ;1;2;2;1;16; ;1; ;2;650000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;108750;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;1;600000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;34;2; ;34; ; ;1;7; ;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;12;25; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;2;1;2;2;2;2;1;3; ;32;86;1;1;8621;650000;06;13;573,879541130984; 
5469839;1;1;1;60;13;13;1;2;2;6;1; ; ;1;2;1;1;4; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;68500;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;8;1; ;2; ; ; ; ; ; ; ;2;12;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;54;55;1;1;5530;908526;06;13;466,856480022262; 
5469840;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;198; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;650000;1; ;3; ;12;2; ; ; ; ;3;1;1;60; ;.;60; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;48;4; ;2; ; ; ; ; ; ; ;2;3;10; ;2; ; ; ;1;1;1;1;1;2;2;2;1;2;2; ;2;1;1;2;2;2;2;1;8; ;98;49;1;4;4921;650000;06;13;626,147901441109; 
5469841;1;1;1;60;13;13;1;2;1; ;2;1; ;2;1;1;1;60; ;1; ;2;1160000;2; ; ;2; ;2; ;1;160000;2; ;2; ; ;2; ; ;1;48000;2;2; ; ;2; ; ;2; ; ;2; ;1;960000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;44; ;.;44; ; ;9;7; ;1; ;1;1;1;14;1;1; ; ; ; ; ; ; ; ;1;1;1;1;48;1; ;2; ; ; ; ; ; ; ;3;7;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;1; ;03;10;1;1;1012;1160000;06;13;469,688858330364;7810
5469842;1;1;1;60;13;13;1;2;1; ;1; ; ;1;1;2;1;240; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;877802;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;12;180;4; ;2; ; ; ; ; ; ; ;3;2;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;77;10;1;1;1012;908526;06;13;432,703171994717; 
5469842;1;2;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;600000;1; ;3; ;12;2; ; ; ; ;2;1;2;48; ;.;48; ; ;1;7; ;1; ;1;1;2;1;1; ;1; ; ; ; ; ; ; ;1;2;1;0;12;1; ;2; ; ; ; ; ; ; ;1;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;03;93;1;4;9319;600000;06;13;432,703171994717; 
5469843;1;1;1;60;13;13;1;1; ; ;1; ; ;1;2;2;2;120; ;2; ;2;700000;2; ; ;1; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;48; ;.;48; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;60;3; ;2; ; ; ; ; ; ; ;3;12;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;54;97;1;3;9700;700000;06;13;600,599597111065; 
5469843;1;2;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;800000;1; ;3; ;10;2; ; ; ; ;2;3;2;48; ;.;48; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;72;4; ;2; ; ; ; ; ; ; ;2;12;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;95;41;1;4;4111;800000;06;13;600,599597111065; 
5469843;1;3;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;300000;1; ;3; ;10;2; ; ; ; ;3;1;2;24;1; ;24; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;24;1; ;2; ; ; ; ; ; ; ;7;3;10; ;1;24;2;1;1;1;2;1;2;1;2;2;2;2;2; ;2;1;2;2;2;2;1;1;5; ;57;96;1;4;9602;300000;06;13;600,599597111065; 
5469843;1;4;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;100000;1; ;3; ;8;2; ; ; ; ;3;3;2;24;2; ;24; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;5;3; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;56;1;4;5619;100000;06;13;600,599597111065; 
5469844;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;100000;1; ;3; ;10;2; ; ; ; ;3;3;2;30;2; ;30; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;4; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;45;47;1;4;4724;100000;06;13;280,700902791391; 
5469845;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;550000;1; ;3; ;12;2; ; ; ; ;2;1;2;30;2; ;0;6; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;4; ;2; ; ; ; ; ; ; ;3;3;10;1;1;24;1;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;2;2;1;1;3; ;93;43;1;4;4330;550000;06;13;342,070794339756; 
5469846;1;2;1;60;13;13;1;1; ; ;1; ; ;1;2;2;2;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;600000;1; ;3; ;7;2; ; ; ; ;1;1;2;40; ;.;0;6; ;4;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;12;4; ;2; ; ; ; ; ; ; ;3;12;10;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;87;25;1;4;2592;600000;06;13;475,083197417702; 
5469846;1;3;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1; ;3; ;6;2; ; ; ; ;3;1;2;24;1; ;24; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;12;4; ;2; ; ; ; ; ; ; ;3;14; ; ;1;10;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1;2;2;2;2;1;1;5; ;77;56;1;4;5619; ;06;13;475,083197417702; 
5469847;1;2;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;1000000;1; ;3; ;12;2; ; ; ; ;2;1;2;48; ;.;48; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;95;41;1;4;4111;1000000;06;13;610,002291743838; 
5469848;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;800000;1; ;3; ;12;2; ; ; ; ;3;1;2;48; ;.;48; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;240;1; ;2; ; ; ; ; ; ; ;1;11;5; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;1;3; ;98;49;1;4;4921;800000;06;13;505,901501767671; 
5469848;1;4;1;60;13;13;1;2;1; ;1; ; ;1;1;2;1;12; ;2; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;908000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;5;7; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;84;45;1;1;4520;908000;06;13;505,901501767671; 
5469852;1;3;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;500000;1; ;3; ;10;2; ; ; ; ;3;1;2;40; ;.;40; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;60;4; ;2; ; ; ; ; ; ; ;8;2;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;9; ;95;41;1;4;4111;500000;06;13;319,366746437823; 
5469853;1;2;1;60;13;13;1;1; ; ;1; ; ;1;2;2;2;48; ;1; ;2;650000;2; ; ;1;192000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;1;2;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;59;97;1;3;9700;842000;06;13;290,354210868434; 
5469853;1;4;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;500000;1; ;3; ;12;2; ; ; ; ;3;1;1;40; ;.;40; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;84;45;1;4;4542;500000;06;13;290,354210868434; 
5469854;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;960000;1; ;3; ;3;2; ; ; ; ;3;1;1;48; ;.;48; ; ;1;4; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;9;72;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;1;1;1;1;2;1;1;3; ;98;49;1;4;4921;960000;06;13;527,215340540407; 
5469855;1;2;1;60;13;13;1;2;1; ;1; ; ;1;1;2;1;72; ;2; ;2;1120000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1120000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;30;2; ;0;1; ;7;7; ;1; ;1;2;1;14;1;1; ; ; ; ; ; ; ; ;1;1;1;4;36;4; ;2; ; ; ; ; ; ; ;1;8;25;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;19;86;1;1;8621;1120000;06;13;453,555126753102; 
5469856;1;2;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;2000000;1; ;3; ;10;2; ; ; ; ;2;3;2;40; ;.;0;1; ;1;1; ;1; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;1;0;336;1; ;2; ; ; ; ; ; ; ;5;14; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;12;74;1;4;7490;2000000;06;13;285,096088968516; 
5469857;1;1;1;60;13;13;1;2;2;10;1; ; ;1;2;2;2;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;3;700000;1; ;3; ;12;2; ; ; ; ;1;1;1;30;1; ;30; ; ;7;1; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;7;14; ; ;1;18;2;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;2;2;1;1;3; ;21;70;1;4;7020;700000;06;13;428,307985817592; 
5469859;1;1;1;60;13;13;1;2;2;12;1; ; ;1;1;2;1;12; ;2; ;2;1875000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;940000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;2;1;18;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;1; ;2; ; ; ; ; ; ; ;3;12;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;07;86;1;1;8621;1875000;06;13;428,307985817592; 
5469860;1;1;1;60;13;13;1;2;2;10;1; ; ;1;2;2;2;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;1000000;1; ;3; ;10;2; ; ; ; ;1;3;2;40; ;.;40; ; ;8;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;180;1; ;2; ; ; ; ; ; ; ;3;12;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;13;85;1;4;8530;1000000;06;13;460,286163697591; 
5469861;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;320000;1; ;3; ;12;2; ; ; ; ;3;3;2;20;2; ;20; ; ;1;4; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;1;6;312;2; ;2; ; ; ; ; ; ; ;4;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;98;49;1;4;4921;320000;06;13;342,933730062549; 
5469862;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;400000;1; ;3; ;12;2; ; ; ; ;2;1;2;40; ;.;40; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;57;96;1;4;9602;400000;06;13;481,435056263214; 
5469863;1;1;1;60;13;13;2; ; ; ; ; ; ; ; ; ; ;478; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;800000;1; ;3; ;12;1;3;0;3;0;2;1;1;40; ;.;20;6; ;3;6; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;1;0;16;1; ;2; ; ; ; ; ; ; ;3;2;20;1;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;2;2;2;2;1;3; ;17;90;1;4;9007;800000;06;13;473,532267668687; 
