PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250731;07;2025;8283321;1;2;1;70;;1;211.36475436;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283325;1;1;1;70;;1;292.77437026;66;1;;;;;;;;;1;;8;4;4;3;1;2;2;;2;;.;9111;97;9700
20250731;07;2025;8283325;1;2;1;70;;1;292.77437026;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283327;1;1;1;70;;1;356.3859454;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283327;1;2;1;70;;1;356.3859454;66;;1;9;4;;;;52;1200000;1;;9;0;6;4;1;2;2;;2;;7119;8321;49;4921
20250731;07;2025;8283335;1;1;1;70;;1;222.05179247;66;1;;;;;;;;;1;;60;5;3;4;1;2;2;;2;;.;9111;81;8121
20250731;07;2025;8283335;1;2;1;70;;1;222.05179247;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283337;1;1;1;70;;1;297.67251237;66;1;;;;;;;;;1;;60;1;4;4;1;2;2;;2;;.;7111;41;4111
20250731;07;2025;8283337;1;2;1;70;;1;297.67251237;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283339;1;1;1;70;;1;283.03255566;66;1;;;;;;;;;1;;80;0;3;3;1;2;2;;2;;.;9111;97;9700
20250731;07;2025;8283339;1;2;1;70;;1;283.03255566;66;1;;;;;2;5;;1400000;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283341;1;1;1;70;;1;222.05179247;66;1;;;;;;;;;1;;240;5;5;2;10;2;3;;2;;.;5321;86;8610
20250731;07;2025;8283347;1;1;1;70;;1;312.20006885;66;1;;;;;;;;;1;;3;5;4;4;1;2;2;;2;;.;3422;93;9319
20250731;07;2025;8283347;1;3;1;70;;1;312.20006885;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283347;1;4;1;70;;1;312.20006885;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283355;1;2;1;70;;1;525.22157307;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283357;1;1;1;70;;2;265.85856181;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283359;1;3;1;70;;2;377.50793836;66;1;;;;;;;;;1;;120;5;3;4;1;2;2;;2;;.;9111;81;8121
20250731;07;2025;8283361;1;3;1;70;;2;448.0280907;66;;1;24;1;;;;48;3000000;2;;;;;;;;2;;2;;2142;;;
20250731;07;2025;8283361;1;4;1;70;;2;448.0280907;66;1;;;;;;;;;1;;120;5;4;4;1;2;2;;2;;.;1420;47;4761
20250731;07;2025;8283363;1;1;1;70;;2;378.20650158;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283363;1;2;1;70;;2;378.20650158;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283365;1;3;1;70;;1;488.55978246;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283369;1;5;1;70;;2;627.55645456;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283371;1;1;1;70;;2;295.06244936;66;1;;;;;;;;;1;;266;5;5;1;10;2;3;;2;;.;2635;86;8621
20250731;07;2025;8283371;1;2;1;70;;2;295.06244936;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283373;1;1;1;70;;2;265.85856181;66;1;;;;;;;;;1;;180;5;4;4;1;2;2;;2;;.;9211;01;0123
20250731;07;2025;8283373;1;2;1;70;;2;265.85856181;66;1;;;;;;;;;1;;60;5;3;7;3;2;2;;2;;.;9211;01;0113
20250731;07;2025;8283377;1;1;1;70;;2;295.06244936;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283383;1;2;1;70;;2;591.47427189;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283385;1;1;1;70;;1;317.04331684;66;1;;;;;;;;;1;;7;1;4;3;1;2;2;;2;;.;9111;97;9700
20250731;07;2025;8283387;1;2;1;70;;1;411.84557985;66;1;;;;;;;;;1;;15;0;3;1;9;2;2;;2;;.;5230;52;5221
20250731;07;2025;8283387;1;3;1;70;;1;411.84557985;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283387;1;4;1;70;;1;411.84557985;66;1;;;;;;;;;1;;120;0;4;7;3;2;2;;2;;.;9211;01;0123
20250731;07;2025;8283391;1;2;1;70;;1;494.3503445;66;1;;;;;;;;;1;;4;1;3;1;6;2;2;;2;;.;7512;10;1089
20250731;07;2025;8283399;1;1;1;70;;1;392.02453994;66;1;;;;;;;;;1;;60;5;4;3;1;2;2;;2;;.;9111;97;9700
20250731;07;2025;8283403;1;1;1;70;;1;459.17373396;66;1;;;;;;;;;1;;24;5;4;3;1;2;2;;2;;.;9111;97;9700
20250731;07;2025;8283403;1;2;1;70;;1;459.17373396;66;;1;12;1;;;;48;1400000;1;;3;5;8;1;10;2;2;;2;;4321;4321;10;1011
20250731;07;2025;8283407;1;1;1;70;;1;206.66775982;66;1;;;;;;;;;1;;120;0;5;1;5;2;3;;2;;.;1439;93;9329
20250731;07;2025;8283407;1;2;1;70;;1;206.66775982;66;1;;;;;;;;;1;;60;1;4;1;5;2;2;;2;;.;5120;55;5514
20250731;07;2025;8283409;1;1;1;70;;1;222.05179247;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283417;1;2;1;70;;1;2050.954585;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283418;1;1;1;70;;1;3115.9455629;05;1;;;;;1;;48;1423500;1;;48;0;7;1;2;2;2;;2;;.;5223;47;4724
20250731;07;2025;8283418;1;2;1;70;;1;3115.9455629;05;1;;;;;2;5;;1423500;1;;5;0;2;1;3;2;2;;2;;.;5131;56;5619
20250731;07;2025;8283418;1;3;1;70;;1;3115.9455629;05;1;;;;;2;5;;1423500;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283419;1;2;1;70;;1;2050.954585;05;1;;;;;;;;;1;;12;0;8;3;1;2;2;;2;;.;5120;97;9700
20250731;07;2025;8283420;1;2;1;70;;1;2050.954585;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283422;1;2;1;70;;1;5294.1356701;05;1;;;;;;;;;1;;72;0;3;1;5;2;2;;2;;.;5223;47;4719
20250731;07;2025;8283423;1;1;1;70;;1;1958.7773461;05;1;;;;;;;;;1;;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20250731;07;2025;8283424;1;2;1;70;;1;6505.5911852;05;1;;;;;;;;;1;;36;3;6;3;1;2;2;;2;;.;9111;97;9700
20250731;07;2025;8283426;1;1;1;70;;1;4625.2880004;05;;1;4;1;;;;48;1800000;1;;1;2;7;1;4;2;2;;2;;7112;7112;41;4111
20250731;07;2025;8283428;1;1;1;70;;1;2546.8376679;05;1;;;;;;;;;1;;60;0;5;5;2;2;3;;2;;.;1420;45;4530
20250731;07;2025;8283430;1;1;1;70;;1;4294.2691783;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283432;1;1;1;70;;1;4368.7581509;05;1;;;;;;;;;1;;54;0;5;1;10;2;3;;2;;.;8153;14;1410
20250731;07;2025;8283432;1;3;1;70;;1;4368.7581509;05;1;;;;;;;;;1;;240;0;4;1;10;2;2;;2;;.;8153;14;1410
20250731;07;2025;8283434;1;1;1;70;;1;2877.85649;05;;1;16;1;;;;48;1423500;1;;13;2;1;1;4;2;2;;2;;9112;9112;68;6820
20250731;07;2025;8283436;1;1;1;70;;1;2855.2214834;05;1;;;;;;;;;1;;180;2;3;1;3;2;2;;2;;.;3334;68;6820
20250731;07;2025;8283447;1;1;1;70;;1;3098.8469733;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283448;1;3;1;70;;1;4382.9849453;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283450;1;3;1;70;;1;10496.45423;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283451;1;1;1;70;;1;3584.8998455;05;1;;;;;;;;;1;;1;0;8;4;10;2;1;2;1;1423500;.;6113;01;0125
20250731;07;2025;8283452;1;2;1;70;;1;3244.6742458;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283453;1;1;1;70;;1;2565.8620673;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283456;1;2;1;70;;1;4927.5186707;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283459;1;2;1;70;;1;4764.722103;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283467;1;1;1;70;;1;3730.274332;05;1;;;;;;;;;1;;72;0;3;1;2;2;2;;2;;.;5120;56;5611
20250731;07;2025;8283467;1;2;1;70;;1;3730.274332;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283469;1;5;1;70;;1;4858.6610971;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283473;1;3;1;70;;1;2996.4286723;05;1;;;;;;;;;1;;6;0;3;4;1;2;2;;2;;.;9112;81;8121
20250731;07;2025;8283479;1;1;1;70;;1;4645.1695254;05;;1;48;4;;;;50;1200000;1;;7;0;8;1;3;2;2;;2;;9411;5223;47;4772
20250731;07;2025;8283479;1;2;1;70;;1;4645.1695254;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283481;1;1;1;70;;1;2399.3317215;05;1;;;;;;;;;1;;48;0;3;4;1;2;2;;2;;.;9111;81;8121
20250731;07;2025;8283481;1;2;1;70;;1;2399.3317215;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283483;1;2;1;70;;1;4334.3281041;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283485;1;1;1;70;;1;2350.5328153;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250731;07;2025;8283491;1;1;1;70;;1;2350.5328153;05;1;;;;;;;;;1;;216;0;3;1;2;2;2;;2;;.;5120;56;5611
20250731;07;2025;8283493;1;2;1;70;;1;4149.7820635;05;1;;;;;;;;;1;;360;0;3;4;1;2;2;;2;;.;9111;81;8121
