PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4005;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S8A1;P5222S9;P5222S10;P5222S11;P6008
20250105;01;2025;8086991;1;1;01;;1;433.70241702;63;1;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;60000000;500000;;;1;;;;;;;;;;1;2
20250105;01;2025;8086992;1;1;01;;1;553.99939042;63;1;1;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;;;;1;3
20250105;01;2025;8086993;1;1;01;;1;376.39407018;63;1;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;50000000;500000;;;;;;;;;;;1;;;1
20250105;01;2025;8086994;1;1;01;;1;433.70241702;63;1;1;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;100000000;200000;;;;;;;;;;;;;1;2
20250105;01;2025;8086995;1;1;01;;1;445.05042272;63;2;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;150000000;300000;;;;;;;;;;;1;;;1
20250105;01;2025;8086996;1;1;01;;1;849.61727086;63;1;1;4;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;1;;;1000000;400000;;;;;;;;;;;1;;;4
20250105;01;2025;8086997;1;1;01;;1;445.05042272;63;1;1;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;;;;1;1
20250105;01;2025;8086998;1;1;01;;1;529.69418518;63;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;80000000;400000;;;1;;;;;;;;;;;2
20250105;01;2025;8086999;1;1;01;;1;297.06493129;63;2;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;450000;;;;;;;;;;;;1;1
20250105;01;2025;8087000;1;1;01;;1;439.47912779;63;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1;3
20250105;01;2025;8087001;1;1;01;;1;740.66830316;63;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;410000;;1;;;;;;;;;;;2
20250105;01;2025;8087002;1;1;01;;1;554.17044987;63;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;6;;;;500000;;;;;;;;;;;;;1;5
20250105;01;2025;8087003;1;1;01;;1;413.47122408;63;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;50000000;500000;;;1;;;;;;;;;;1;4
20250105;01;2025;8087004;1;1;01;;1;494.66714594;63;2;1;4;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;4;5;;;;300000;;;1;;;;;;;;;;1;1
20250105;01;2025;8087005;1;1;01;;1;313.62310623;63;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;150000000;800000;;;;;;;;;;;;;1;3
20250105;01;2025;8087006;1;1;01;;1;376.88533995;63;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1;3
20250105;01;2025;8087007;1;1;01;;1;474.09363098;63;1;4;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;5;;;;300000;;;;;;;;;;;1;;;3
20250105;01;2025;8087008;1;1;01;;1;454.11752555;63;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1;2
20250105;01;2025;8087009;1;1;01;;1;420.11130016;63;1;1;4;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;5;;;;400000;;;;;;;;;;;;;1;3
20250105;01;2025;8087010;1;1;01;;1;286.12430149;63;1;1;4;1;1;1;1;1;2;1;1;6;3;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;1;4
20250105;01;2025;8087011;1;1;01;;1;301.17309943;63;2;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;500000000;800000;;;1;;;;;;;;;;1;3
20250105;01;2025;8087012;1;1;01;;1;305.17743272;63;2;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;4;;;;400000;;;;;;;;;;;1;;;1
20250105;01;2025;8087013;1;1;01;;1;348.30291492;63;2;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;;;;1;3
20250105;01;2025;8087014;1;1;01;;1;371.00035946;63;2;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;1;1
20250105;01;2025;8087015;1;1;01;;1;371.00035946;63;2;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;250000;;;;;;;;;;;;1;1
20250105;01;2025;8087016;1;1;01;;1;182.65083527;63;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;5;;;;600000;;;;;;;;;;;;;1;3
20250105;01;2025;8087017;1;1;01;;1;547.11726971;63;1;4;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;5;;;;400000;;;;;;;;;;;;;1;5
