PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20250101;01;2025;8095130;1;1;1;60;88;1;77.799293772;88;1;4771;1;2;1;;1;;1;;1;2;1;1;192;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;1;;1;2;1;98;1;1;1;24;240;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;3;;1;1300000;47;4771;5223
20250101;01;2025;8095131;1;1;1;60;88;1;69.715004237;88;1;4774;1;2;1;;1;;1;;1;2;1;1;12;1;;1;1;9;1;2;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;54;;;54;;;7;7;;1;;1;2;1;98;1;1;1;12;36;2;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;12;3;;1;2000000;47;4774;1420
20250101;01;2025;8095132;1;1;1;60;88;1;75.817274694;88;1;4921;2;;;;;;;;;;;;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;2000000;1;;3;;3;2;12;56;;;56;;;1;4;;1;;1;1;2;26;2;2;2;;;;;;;1;40;3434;5611;4;0;1;2;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;2;;1;2000000;49;4921;8321
20250101;01;2025;8095133;1;1;1;60;88;1;77.799293772;88;1;9200;1;2;1;;1;;1;;1;2;1;1;9;1;;1;1;1;1;2;2;2400000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;4;7;;1;;1;2;1;5;1;1;1;0;5;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;12;1;;1;2400000;92;9200;4212
20250101;01;2025;8095133;1;2;1;60;88;1;77.799293772;88;1;7320;1;2;1;;1;;1;;1;2;1;1;8;1;;1;1;1;1;2;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;4;7;;1;;1;2;1;5;1;1;1;0;5;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;1;;1;2000000;73;7320;2431
20250101;01;2025;8095134;1;1;1;60;88;1;83.652840884;88;1;3811;1;2;1;;1;;1;;1;2;1;1;336;1;;1;1;1;2;2;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;8;7;;1;;1;2;1;28;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;2;;1;1400000;38;3811;7231
20250101;01;2025;8095135;1;1;1;60;88;1;96.869183275;88;1;5224;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;2;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;8;7;;1;;1;1;1;8;1;1;1;0;16;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;1;;1;1600000;52;5224;9333
20250101;01;2025;8095136;1;1;1;60;88;1;71.661421;88;1;5511;1;2;1;;1;;1;;1;2;1;1;8;1;;1;1;1;1;2;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;9;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;56;;;56;;;10;7;;1;;1;1;1;0;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;2;;1;1400000;55;5511;4224
20250101;01;2025;8095137;1;1;1;60;88;1;80.743285809;88;1;5511;1;2;1;;2;4;1;8010;1;2;1;1;132;1;;1;1;1;1;2;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;144000;1;2;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;7;;1;;1;1;1;23;1;2;1;3;48;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;5;2;;1;1600000;55;5511;5414
20250101;01;2025;8095137;1;2;1;60;88;1;80.743285809;88;1;9700;1;1;;;1;;1;;2;2;2;2;192;3;;2;2;2;2;1;2;1500000;2;;2;;;9;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;9;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;2;;2;;2;;;;2;2;1;6;24;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;2;;1;1500000;97;9700;9111
20250101;01;2025;8095138;1;1;1;60;88;1;70.831145667;88;1;8412;1;2;1;;2;3;1;8121;1;2;1;1;18;1;;1;1;1;1;2;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;8;7;;1;;1;2;1;24;1;1;1;0;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;10;1;;1;1400000;84;8412;9112
20250101;01;2025;8095138;1;2;1;60;88;1;70.831145667;88;1;5511;1;2;1;;1;;1;;1;2;1;1;15;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;9;7;;1;;1;1;1;6;1;1;1;0;4;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;10;1;;1;1300000;55;5511;5131
20250101;01;2025;8095140;1;1;1;60;88;1;75.778532895;88;1;4921;2;;;;;;;;;;;;11;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1800000;1;;3;;3;2;12;40;;;40;;;1;4;;2;;2;;;;2;2;1;0;120;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;1800000;49;4921;8324
20250101;01;2025;8095142;1;2;1;60;88;1;76.986089716;88;1;4520;2;;;;;;;;;;;;216;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;98;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;3;2;12;48;;;48;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;5;;1;;45;4520;7231
20250101;01;2025;8095142;1;3;1;60;88;1;76.986089716;88;1;5223;1;2;1;;2;4;1;7911;1;2;1;1;6;1;;1;1;1;1;2;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;10;7;;1;;1;1;1;0;1;1;1;0;6;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;;10;3;;1;2000000;52;5223;2144
20250101;01;2025;8095143;1;1;1;60;88;1;79.913010477;88;1;8129;1;2;1;;1;;1;;1;2;1;1;156;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;5;7;;1;;1;2;1;13;1;1;1;0;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;1;;1;1300000;81;8129;7544
20250101;01;2025;8095143;1;2;1;60;88;1;79.913010477;88;1;5511;1;2;1;;1;;1;;1;2;1;1;6;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;9;7;;1;;1;2;1;10;1;1;1;6;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;1;;1;1300000;55;5511;3341
20250101;01;2025;8095144;1;2;1;60;88;1;77.575610623;88;1;8512;1;2;1;;1;;1;;1;2;1;1;96;1;;1;1;9;1;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;144000;1;2;;;2;;;2;;;9;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;7;;1;;1;1;1;8;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;2;;1;1800000;85;8512;2341
20250101;01;2025;8095147;1;1;1;60;88;1;92.018124972;88;1;4754;1;2;1;;1;;1;;1;2;1;1;72;1;;1;1;2;1;1;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;1;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;7;;1;;1;2;1;6;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;2;;1;2000000;47;4754;1420
20250101;01;2025;8095148;1;2;1;60;88;1;88.994875286;88;1;4921;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1300000;1;;3;;3;2;12;48;;;48;;;1;4;;11;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;1300000;49;4921;8321
20250101;01;2025;8095148;1;3;1;60;88;1;88.994875286;88;1;4921;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;3;;3;2;12;56;;;56;;;1;4;;2;;2;;;;2;2;1;1;1;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;5;;1;1000000;49;4921;8321
20250101;01;2025;8095148;1;4;1;60;88;1;88.994875286;88;1;5511;1;2;1;;1;;1;;1;2;1;1;1;1;;1;1;1;1;2;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;67000;2;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;8;7;;1;;1;1;1;98;1;1;1;12;24;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;20;3;;1;1400000;55;5511;5131
20250101;01;2025;8095149;1;1;1;60;88;1;79.242572737;88;1;8424;1;2;1;;1;;1;;1;1;1;1;156;2;;2;1;1;1;2;2;;1;99;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;1;98;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;0;3;;10;7;;1;;1;2;1;98;1;1;1;12;48;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;;10;5;;1;;84;8424;2612
20250101;01;2025;8095150;1;1;1;60;88;1;102.02727852;88;1;4754;1;2;1;;1;;1;;1;2;1;1;84;1;;1;1;1;1;1;2;2500000;2;;2;;;9;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;7;;1;;1;2;1;8;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;13;2;;1;2500000;47;4754;1420
20250101;01;2025;8095151;1;1;1;60;88;1;107.48850672;88;1;4771;2;;;;;;;;;;;;372;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11;11;0;0;3;1;1;1;7;;;;;;;;;;;1;99;1;16500000;99;8000000;800000;0;;;;;;;;;;;;;;;;;;1;1;2024;1;1;;1;;3;;6;2;12;48;;;48;;;5;7;;1;;1;2;2;98;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;8;;15;2;;1;;47;4771;1420
20250101;01;2025;8095151;1;2;1;60;88;1;107.48850672;88;1;6820;1;2;1;;1;;1;;1;2;1;1;132;1;;1;1;1;1;1;2;;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;3;7;;1;;1;2;1;11;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;3;;1;;68;6820;1439
20250101;01;2025;8095152;1;1;1;60;88;1;93.346437475;88;1;8610;1;2;2;12;1;;1;;2;2;2;2;156;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;99;;1;9;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;3;;4;1;12;40;;;40;;;10;7;;1;;3;;;;1;2;1;0;300;1;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;8;;15;2;;1;;86;8610;2212
20250101;01;2025;8095154;1;1;1;60;88;1;48.624558608;88;1;5511;1;2;1;;1;;1;;1;2;1;1;12;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;54;;;54;;;10;7;;1;;1;1;1;98;1;1;1;2;7;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;5;;1;1300000;55;5511;5120
20250102;01;2025;8095159;1;1;1;60;88;1;76.843000108;88;1;4723;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;1;6;;;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;0;1;;3;;3;1;12;56;;;0;7;MALA CONDICIEN AMBIENTALE;2;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;;15;2;;1;0;47;4723;6222
20250102;01;2025;8095159;1;2;1;60;88;1;76.843000108;88;1;4530;1;2;1;;1;;1;;1;2;1;1;60;1;;1;1;1;1;2;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;120000;2;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;7;;1;;1;1;1;11;1;1;1;2;108;1;;13;RETIRO VOLUNTARIO;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;2;;1;1400000;45;4530;5223
20250102;01;2025;8095160;1;2;1;60;88;1;65.355877811;88;1;4711;1;2;1;;1;;1;;1;2;1;1;60;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;10;7;;1;;1;1;1;10;1;1;1;0;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;1;;1;1300000;47;4711;5223
20250102;01;2025;8095160;1;3;1;60;88;1;65.355877811;88;1;5511;1;2;1;;1;;1;;1;2;1;1;2;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;6;7;;1;;1;1;1;12;1;1;1;0;120;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;5;1;;1;1300000;55;5511;4224
20250102;01;2025;8095161;1;1;1;60;88;1;52.286253178;88;1;3110;1;1;;;1;;1;;2;2;2;2;300;1;;1;1;9;2;1;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;2;;1;1500000;31;3110;7115
20250102;01;2025;8095161;1;2;1;60;88;1;52.286253178;88;1;4752;1;2;1;;1;;1;;1;2;1;1;36;1;;1;1;1;1;2;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;7;;1;;1;1;1;98;1;1;1;2;98;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;7;;1;1400000;47;4752;9112
20250102;01;2025;8095161;1;3;1;60;88;1;52.286253178;88;1;8530;1;2;2;6;2;4;2;8413;2;2;2;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;3000000;1;;3;;1;2;12;40;;;40;;;9;7;;1;;1;2;2;10;1;1;1;12;48;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;20;2;;1;3000000;85;8530;2634
20250102;01;2025;8095163;1;1;1;60;88;1;86.089764997;88;1;4921;2;;;;;;;;;;;;96;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1400000;12;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1400000;1;;3;;3;2;12;40;;;40;;;1;4;;2;;2;;;;2;2;1;0;18;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;;2;;1;1400000;49;4921;8321
20250102;01;2025;8095164;1;2;1;60;88;1;65.342506233;88;1;4520;2;;;;;;;;;;;;210;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1800000;1;;3;;3;2;12;50;;;50;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;2;;1;1800000;45;4520;7231
20250102;01;2025;8095165;1;1;1;60;88;1;51.356434426;88;1;9602;2;;;;;;;;;;;;216;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;0;1;;3;;3;2;12;56;;;0;6;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;25;2;;1;0;96;9602;5141
20250102;01;2025;8095166;1;1;1;60;88;1;46.223036026;88;1;9200;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;4;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;700000;1;;3;;3;2;12;34;2;;34;;;8;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;2;2;;1;700000;92;9200;9520
20250102;01;2025;8095166;1;2;1;60;88;1;46.223036026;88;1;5511;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;1;1;2;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;7;7;;1;;1;1;1;24;1;1;1;0;38;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;1;;1;1300000;55;5511;9112
20250102;01;2025;8095166;1;3;1;60;88;1;46.223036026;88;1;5511;1;2;2;6;1;;1;;1;2;1;1;17;1;;1;1;1;1;1;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;7;9;;1;;1;1;1;10;1;1;1;0;24;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;20;2;;1;1500000;55;5511;9313
20250102;01;2025;8095168;1;2;1;60;88;1;30.766509034;88;1;7710;1;1;;;1;;1;;2;2;2;2;32;1;;1;1;2;2;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;2;6;;2;;2;;;;2;2;1;0;96;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;15;8;;1;1800000;77;7710;5249
20250102;01;2025;8095171;1;1;1;60;88;1;31.086165037;88;1;4721;1;2;1;;1;;1;;1;2;1;1;240;1;;1;1;1;1;1;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;162000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;1;;1;1;1;98;1;1;1;1;60;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;15;3;;1;1300000;47;4721;4321
