DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5369715,1,2,1,60,54,1,54,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,800000,1,,3,,12,2,,,,,2,1,1,48,,.,48,,,1,5,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,60,4,,2,,,,,,,,3,11,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,45,47,1,02,4,4729,800000,54,385.08693844,
5369716,1,1,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,360,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,1,600000,1,600000,1,600000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,1,,1,2,1,30,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,45,1,02,1,4530,1200000,54,446.45277894,
5369716,1,2,1,60,54,1,54,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,2,5,2,50,,.,50,,,1,5,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,5,2,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,47,1,02,4,4799,600000,54,446.45277894,
5369717,1,1,1,60,54,1,54,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,2,1,1,60,,.,60,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,48,4,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,98,49,1,02,4,4921,600000,54,308.26192662,
5369718,1,1,1,60,54,1,54,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,1000000,1,,3,,12,1,1,0,0,1,3,6,2,70,,.,70,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,8,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,41,47,1,02,4,4711,1000000,54,349.24890241,
5369718,1,2,1,60,54,1,54,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,12,2,,,,,3,4,2,50,,.,50,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,1,54,25,6,,,2,7,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,98,49,1,02,4,4921,,54,349.24890241,
5369718,1,3,1,60,54,1,54,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,800000,1,,3,,12,2,,,,,3,10,1,25,1,,25,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,1,15,2,1,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,1,1,2,2,1,3,,13,85,1,02,4,8559,800000,54,349.24890241,
5369719,1,1,1,60,54,1,54,2,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,2,,,,,2,11,2,48,,.,40,6,,1,7,,1,,1,2,2,20,1,1,,,,,,,,,2,2,1,0,120,1,,1,54,14,4,,250000,1,5,13,2,30,1,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,33,82,1,02,4,8299,750000,54,384.97935311,
5369719,1,2,1,60,54,1,54,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,,3,,3,2,,,,,2,10,2,10,2,,10,,,1,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,1,2,4,,2,,,,,,,,13,11,20,,1,10,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,2,1,3,,18,85,1,02,4,8552,0,54,384.97935311,
5369720,1,1,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,300,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,108000,2,2,,,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,2,1,25,1,1,,,,,,,,,1,1,1,0,24,4,,2,,,,,,,,3,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,40,01,1,02,1,0145,1200000,54,401.13418182,
5369720,1,2,1,60,54,1,54,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,9,2,,,,,3,3,2,40,,.,40,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,6,4,,2,,,,,,,,3,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,1,2,,45,47,1,02,4,4719,600000,54,401.13418182,
5369721,1,3,1,60,54,1,54,1,2,1,,1,,,2,1,1,1,48,,2,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,490000,1,300000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,17,1,1,,,,,,,,,1,1,1,1,156,1,,2,,,,,,,,2,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,19,86,1,02,1,8621,1100000,54,271.66819285,
5369722,1,1,1,60,54,1,54,1,2,1,,1,,,1,1,2,2,6,,1,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,40,,.,40,,,3,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,8,8,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,21,74,1,02,1,7420,1100000,54,364.24381485,
5369722,1,2,1,60,54,1,54,1,1,,,1,,,1,2,2,2,30,,1,,2,1500000,2,,,1,300000,2,,2,,2,,2,,,1,116414,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,66,,.,66,,,2,2,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,6,1,,2,,,,,,,,3,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,02,3,9700,1800000,54,364.24381485,
5369724,1,1,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,344,,5,,2,1928000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,900000,1,1928000,1,1928000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,32,1,1,,,,,,,,,1,1,1,0,24,4,,2,,,,,,,,3,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,58,52,1,02,2,5223,1928000,54,352.02318794,
5369724,1,2,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,480,,5,,2,1600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,800000,1,1600000,1,1600000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,40,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,39,52,1,02,2,5223,1600000,54,352.02318794,
5369726,1,2,1,60,54,1,54,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,1,,12,2,,,,,2,1,2,12,1,,12,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,1,4,,2,,,,,,,,3,14,,,1,30,1,1,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,77,56,1,02,4,5619,200000,54,335.95446568,
5369727,1,2,1,60,54,1,54,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,,1,,3,,5,2,,,,,3,3,1,48,,.,48,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,7,12,4,,2,,,,,,,,13,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,3,,98,49,1,02,4,4921,,54,342.15908009,
5369727,1,3,1,60,54,1,54,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,,3,,5,2,,,,,3,3,1,30,1,,30,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,7,5,4,,2,,,,,,,,13,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,57,96,1,02,4,9602,500000,54,342.15908009,
5369727,1,5,1,60,54,1,54,1,1,,,1,,,2,2,2,2,4,,1,,2,650000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,7,,,,,,,,,50,,.,50,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,5,4,3,,2,,,,,,,,13,12,30,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,3,,54,97,1,02,3,9700,800000,54,342.15908009,
5369730,1,1,1,60,54,1,54,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,12,2,,,,,2,1,2,60,,.,60,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,26,4,,2,,,,,,,,3,2,20,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,3,,45,46,1,02,4,4631,,54,487.20474222,
5369731,1,1,1,60,54,1,54,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,,3,,7,2,,,,,3,3,2,48,,.,48,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,5,96,4,,2,,,,,,,,13,14,,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,1,8,,84,45,1,02,4,4520,300000,54,488.71435735,
5369731,1,3,1,60,54,1,54,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,,3,,5,2,,,,,3,9,2,48,,.,48,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,1,3,,87,45,1,02,4,4520,400000,54,488.71435735,
5369732,1,2,1,60,54,1,54,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,900000,1,,3,,12,2,,,,,2,1,2,70,,.,70,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,144,2,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,1,1,3,,84,45,1,02,4,4542,900000,54,453.36205907,
5369733,1,1,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,3,,2,,1,8000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3000000,1,1400000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,1,,1,,1,2,1,0,1,1,,,,,,,,,1,1,1,0,10,1,,1,54,10,4,,4000000,1,1,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,06,69,1,02,1,6910,12000000,54,431.30437321,
5369738,1,1,1,60,68,1,68,2,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,400000,1,,3,,12,2,,,,,3,10,2,40,,.,40,,,1,7,,3,,1,4,2,17,1,,1,,,,,,,,2,2,1,12,60,1,,2,,,,,,,,5,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,41,47,1,02,4,4711,400000,68,353.34767654,
5369738,1,2,1,60,68,1,68,1,2,2,12,1,,,1,1,2,1,48,,2,,2,1000000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,1,1000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,98,1,1,,,,,,,,,1,1,1,6,60,1,,2,,,,,,,,3,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,14,1,02,1,1410,1000000,68,353.34767654,
