PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250313;03;2025;8144399;1;2;1;70;;2;374.78935296;68;;1;12;1;;;;47;1400000;1;;12;5;3;1;2;2;2;;2;;5223;5223;47;4771
20250313;03;2025;8144400;1;1;1;70;;2;110.84965381;68;1;;;;;;;;;1;;60;0;5;1;10;2;3;;2;;.;7411;06;0610
20250313;03;2025;8144400;1;2;1;70;;2;110.84965381;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144401;1;1;1;70;;2;110.84965381;68;1;;;;;;;;;1;;3;0;8;1;4;2;2;;2;;.;7536;15;1521
20250313;03;2025;8144401;1;2;1;70;;2;110.84965381;68;1;;;;;;;;;1;;12;0;8;3;1;2;2;;2;;.;5311;97;9700
20250313;03;2025;8144403;1;2;1;70;;2;82.22461095;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144403;1;3;1;70;;2;82.22461095;68;1;;;;;;;;;1;;180;5;4;4;1;2;2;;2;;.;9211;01;0161
20250313;03;2025;8144404;1;2;1;70;;2;94.451140122;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144404;1;3;1;70;;2;94.451140122;68;1;;;;;;;;;1;;36;0;4;1;9;2;2;;2;;.;7511;10;1011
20250313;03;2025;8144405;1;1;1;70;;2;188.32741072;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144405;1;5;1;70;;2;188.32741072;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144406;1;1;1;70;;2;244.70355631;68;1;;;;;;;;;1;;120;5;3;3;1;2;2;;2;;.;9111;97;9700
20250313;03;2025;8144409;1;1;1;70;;2;115.59437726;68;1;;;;;;;;;1;;60;0;4;5;3;2;2;;2;;.;1311;01;0111
20250313;03;2025;8144411;1;2;1;70;;2;566.13331967;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144412;1;3;1;70;;2;431.73201121;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144413;1;1;1;70;;2;326.36212961;68;;1;48;1;;;;48;1200000;1;;1;0;8;1;3;2;2;;2;;9313;9313;41;4111
20250313;03;2025;8144414;1;2;1;70;;2;734.57209018;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144414;1;3;1;70;;2;734.57209018;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144415;1;1;1;70;;2;773.31270945;68;1;;;;;;;;;1;;72;0;3;4;1;2;2;;2;;.;5120;56;5619
20250313;03;2025;8144415;1;3;1;70;;2;773.31270945;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144417;1;3;1;70;;2;492.62054334;68;;1;60;2;;;;40;2000000;1;;60;0;8;1;9;2;2;;2;;2341;2341;94;9499
20250313;03;2025;8144418;1;2;1;70;;2;786.88175994;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144419;1;2;1;70;;2;460.4899603;68;;1;8;1;;;;48;1460000;1;;2;0;8;7;7;2;2;;2;;9213;9213;01;0126
20250313;03;2025;8144421;1;1;1;70;;1;611.09521329;19;1;;;;;;;;;1;;24;1;5;2;10;2;3;;2;;.;4110;85;8530
20250313;03;2025;8144422;1;2;1;70;;1;749.60603113;19;1;;;;;;;;;1;;360;1;4;4;1;2;2;;2;;.;9111;81;8121
20250313;03;2025;8144423;1;1;1;70;;1;611.09521329;19;1;;;;;;;;;1;;36;2;5;2;10;2;3;;2;;.;3341;84;8413
20250313;03;2025;8144425;1;2;1;70;;1;753.01095823;19;1;;;;;2;5;;1000000;1;;1;3;2;1;2;2;2;;2;;.;5223;47;4761
20250313;03;2025;8144427;1;1;1;70;;1;657.08259966;19;1;;;;;;;;;1;;48;1;5;2;10;2;3;;2;;.;2212;86;8610
20250313;03;2025;8144429;1;1;1;70;;1;611.09521329;19;1;;;;;;;;;1;;96;2;5;1;10;2;3;;2;;.;7322;58;5811
20250313;03;2025;8144430;1;1;1;70;;1;1036.6208334;19;1;;;;;;;;;1;;168;2;5;1;4;2;3;;2;;.;6130;01;0141
20250313;03;2025;8144430;1;2;1;70;;1;1036.6208334;19;1;;;;;;;;;1;;480;1;3;1;3;2;2;;2;;.;5223;47;4711
20250313;03;2025;8144431;1;2;1;70;;1;1025.8417186;19;;1;102;1;;;;20;750000;1;;24;0;8;1;3;2;2;;2;;5223;5246;10;1081
20250313;03;2025;8144432;1;1;1;70;;1;1210.7852271;19;1;;;;;;;;;1;;6;1;4;3;1;2;2;;2;;.;5311;97;9700
20250313;03;2025;8144432;1;2;1;70;;1;1210.7852271;19;1;;;;;;;;;1;;240;2;4;1;2;2;2;;2;;.;7231;45;4542
20250313;03;2025;8144436;1;3;1;70;;1;2034.7962128;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144437;1;2;1;70;;1;1439.9043916;19;;1;24;1;;;;20;950000;2;;;;;;;;2;;2;;5223;;;
20250313;03;2025;8144437;1;4;1;70;;1;1439.9043916;19;1;;;;;;;;;1;;240;1;3;3;1;2;2;;2;;.;9111;97;9700
20250313;03;2025;8144438;1;5;1;70;;1;3013.938299;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144438;1;6;1;70;;1;3013.938299;19;1;;;;;1;;40;1423500;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144438;1;10;1;70;;1;3013.938299;19;1;;;;;2;5;;1423500;1;;2;0;3;1;2;2;2;;2;;.;9411;56;5619
20250313;03;2025;8144439;1;2;1;70;;1;1022.0127899;19;1;;;;;;;;;1;;240;0;3;4;1;2;2;;2;;.;5211;47;4781
20250313;03;2025;8144440;1;1;1;70;;1;743.96513516;19;1;;;;;;;;;1;;180;2;5;2;10;2;3;;2;;.;5329;86;8610
20250313;03;2025;8144440;1;2;1;70;;1;743.96513516;19;1;;;;;2;3;;2000000;1;;48;1;1;1;10;2;1;2;2;;.;3341;52;5229
20250313;03;2025;8144441;1;2;1;70;;1;1036.6208334;19;1;;;;;;;;;1;;48;0;4;4;1;2;2;;2;;.;9411;56;5619
20250313;03;2025;8144444;1;1;1;70;;1;516.62996158;19;1;;;;;;;;;1;;2;0;4;4;1;2;3;;2;;.;3123;41;4111
20250313;03;2025;8144444;1;2;1;70;;1;516.62996158;19;1;;;;;;;;;1;;180;0;3;4;1;2;2;;2;;.;5223;47;4755
20250313;03;2025;8144445;1;2;1;70;;1;573.08193091;19;;1;4;1;;;;48;1423500;1;;7;0;2;1;2;2;2;;2;;5321;5131;56;5611
20250313;03;2025;8144448;1;1;1;70;;1;1004.0368688;19;1;;;;;;;;;1;;60;0;5;2;10;2;3;;2;;.;2341;85;8530
20250313;03;2025;8144448;1;2;1;70;;1;1004.0368688;19;1;;;;;2;5;;1423500;1;;1;0;8;1;2;2;2;;2;;.;5223;47;4772
20250313;03;2025;8144452;1;1;1;70;;1;897.58364351;19;1;;;;;;;;;1;;48;0;4;4;1;2;2;;2;;.;5221;47;4771
20250313;03;2025;8144452;1;2;1;70;;1;897.58364351;19;1;;;;;;;;;1;;120;1;4;4;1;2;2;;2;;.;5221;47;4771
20250313;03;2025;8144452;1;4;1;70;;1;897.58364351;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144453;1;2;1;70;;1;1568.2697174;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144454;1;1;1;70;;1;941.63584114;19;1;;;;;;;;;1;;180;1;4;4;1;2;2;;2;;.;7511;47;4723
20250313;03;2025;8144454;2;1;2;70;;1;941.63584114;19;1;;;;;;;;;1;;200;0;8;3;1;2;2;;2;;.;9111;97;9700
20250313;03;2025;8144455;1;1;1;70;;1;1356.1251435;19;;1;4;4;;;;24;1423500;1;;48;0;1;3;1;2;2;;2;;9121;9111;97;9700
20250313;03;2025;8144455;1;2;1;70;;1;1356.1251435;19;1;;;;;;;;;1;;220;0;4;4;1;2;2;;2;;.;9313;41;4111
20250313;03;2025;8144456;1;1;1;70;;1;706.28459084;19;;1;52;1;;;;40;2700000;1;;12;0;6;1;3;2;2;;2;;7512;7512;10;1081
20250313;03;2025;8144457;1;2;1;70;;1;1001.4568505;19;;1;36;4;;;;48;1423500;1;;9;0;7;4;1;2;2;;2;;5321;5321;88;8891
20250313;03;2025;8144459;1;1;1;70;;1;1871.0580209;19;1;;;;;;;;;1;;60;2;4;4;1;2;2;;2;;.;9111;81;8121
20250313;03;2025;8144459;1;2;1;70;;1;1871.0580209;19;1;;;;;;;;;1;;96;2;4;4;1;2;2;;2;;.;5223;47;4771
20250313;03;2025;8144459;1;3;1;70;;1;1871.0580209;19;1;;;;;;;;;1;;96;1;3;1;10;2;2;;2;;.;9321;10;1089
20250313;03;2025;8144461;1;3;1;70;;1;1214.8919593;19;;1;16;1;;;;50;2000000;1;;4;0;8;2;10;2;1;1;2;;2642;2642;84;8412
20250313;03;2025;8144461;1;5;1;70;;1;1214.8919593;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144462;1;1;1;70;;1;727.90494339;19;;1;4;1;;;;40;3000000;1;;1;1;6;1;10;2;2;;1;1200000;2330;3322;94;9499
20250313;03;2025;8144464;1;1;1;70;;1;698.39452947;19;1;;;;;;;;;1;;360;0;3;2;10;2;2;;2;;.;4226;61;6110
20250313;03;2025;8144465;1;2;1;70;;1;774.25211353;19;1;;;;;;;;;1;;120;3;3;4;1;2;2;;2;;.;9111;81;8121
20250313;03;2025;8144468;1;2;1;70;;2;1009.822208;19;1;;;;;;;;;1;;120;1;8;3;1;2;2;;2;;.;9111;97;9700
20250313;03;2025;8144468;1;3;1;70;;2;1009.822208;19;1;;;;;1;;20;1400000;1;;48;1;8;1;10;2;2;;2;;.;9321;10;1081
20250313;03;2025;8144469;1;1;1;70;;2;2360.1737416;19;1;;;;;2;5;;1423000;1;;4;1;4;4;1;2;2;;2;;.;5120;56;5619
20250313;03;2025;8144470;1;2;1;70;;2;2103.0168045;19;1;;;;;1;;48;1423500;1;;120;0;3;4;6;2;2;;2;;.;5321;86;8692
20250313;03;2025;8144471;1;3;1;70;;2;1672.6028533;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144472;1;1;1;70;;2;2515.5990972;19;1;;;;;;;;;1;;204;1;4;4;1;2;2;;2;;.;9215;02;0220
20250313;03;2025;8144474;1;1;1;70;;2;3244.984825;19;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;9211;01;0161
20250313;03;2025;8144474;1;2;1;70;;2;3244.984825;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144477;1;1;1;70;;2;3241.89927;19;1;;;;;1;;24;1423500;1;;24;0;3;1;2;2;2;;2;;.;5223;47;4711
20250313;03;2025;8144477;1;3;1;70;;2;3241.89927;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144487;1;1;1;70;;2;1235.2581622;19;1;;;;;;;;;1;;180;0;6;4;1;2;2;;2;;.;9211;01;0161
20250313;03;2025;8144488;1;3;1;70;;2;617.11357156;19;1;;;;;;;;;1;;180;0;4;4;1;2;2;;2;;.;9211;01;0161
20250313;03;2025;8144489;1;3;1;70;;2;1468.182371;19;1;;;;;;;;;1;;2;1;2;4;1;2;2;;2;;.;9211;01;0161
20250313;03;2025;8144490;1;1;1;70;;2;1442.3283976;19;1;;;;;;;;;1;;120;3;4;3;1;2;2;;2;;.;9111;97;9700
20250313;03;2025;8144491;1;2;1;70;;2;2454.6359778;19;1;;;;;;;;;1;;3;0;4;4;1;2;2;;1;150000;.;9111;81;8121
20250313;03;2025;8144492;1;2;1;70;;2;1535.4249425;19;1;;;;;;;;;1;;120;1;3;3;1;2;2;;1;120000;.;9111;97;9700
