PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3051S1;P3052;P3052S1;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3366;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20230521;05;2023;7424986;1;1;1;60;;2;762.90824931;68;1;123;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;7;;;;;;;;;;;;;2;;;;;;;;26460000;12;700000;0;0;0;1800000;0;0;0;0;1;600000;1;2000000;;;2;;;2;;2000000;1;24000000;3;;3;2;12;56;;;56;;;;2;8;;2;;2;;;;2;2;1;0;2;7;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;6;8;1;2000000;01;0123;9211
20230521;05;2023;7424986;1;2;1;60;;2;762.90824931;68;1;123;2;;;;;;;;;;;;120;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;2;;20;;;;2;8;;2;;2;;;;2;2;1;0;180;6;;9;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;6;3;1;;01;0123;9211
20230518;05;2023;7424987;1;1;1;60;05;1;1599.4448839;05;1;9522;2;;;;;;;;;;;;280;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;2000000;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2000000;1;;3;;3;1;12;45;;;45;;;;1;2;;1;;2;;;;2;2;1;12;70;2;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;38;5;1;2000000;95;9522;7412
20230518;05;2023;7424987;1;3;1;60;05;1;1599.4448839;05;1;1081;1;2;2;3;1;;1;;1;2;1;1;8;1;;1;1;1;1;1;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;1;140000;2;2;;;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;63;;;63;;;;10;7;;1;;1;1;1;0;1;1;1;24;36;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;1;1200000;10;1081;3341
20230518;05;2023;7424988;1;1;1;60;05;1;1527.5220724;05;1;6910;2;;;;;;;;;;;;216;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;1;;2000000;2000000;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2000000;1;;3;;3;2;12;48;;;48;;;;1;7;;1;;1;2;2;10;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;5;2;1;2000000;69;6910;2611
20230518;05;2023;7424989;1;3;1;60;05;1;763.8790835;05;1;4724;2;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;;900000;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;900000;1;;1;;1;1;12;48;;;48;;;;3;7;;2;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;2;15;8;1;900000;47;4724;5223
20230518;05;2023;7424990;1;1;1;60;05;1;1894.4166016;05;1;5590;2;;;;;;;;;;;;60;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;1;1;1;6;;;;4600000;4600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;11;2;12;18;2;;18;;;;2;1;;3;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;800000;55;5590;9111
20230518;05;2023;7424990;1;2;1;60;05;1;1894.4166016;05;1;8220;1;2;1;;1;;1;;1;2;1;1;11;1;;1;1;1;1;3;1;1160000;2;;2;;;2;;2;;2;;2;;2;;;1;140000;2;1;46000;2;2;;;2;;;2;;;1;500000;2;;1;580000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;10;1;;5;;1;1;1;10;1;1;1;1;24;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;1160000;82;8220;4222
20230518;05;2023;7424991;1;1;1;60;05;1;2270.9202186;05;1;1081;1;2;2;12;1;;1;;1;2;1;1;36;1;;1;1;1;1;3;1;1160000;2;;1;32000;2;2;;2;;2;;2;;2;;;1;140000;2;2;;;2;;;2;;;2;;;1;1000000;2;;1;600000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;;10;7;;1;;1;1;1;16;1;1;1;12;46;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;4;80;5;1;1160000;10;1081;9321
20230518;05;2023;7424992;1;1;1;60;05;1;3819.3810306;05;1;5613;1;2;1;;1;;2;;2;2;1;2;90;1;;1;1;1;1;1;2;1100000;2;;2;;;2;;2;;2;;2;;2;;;1;80000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;6;4;;1;;1;1;1;25;1;2;1;0;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;2;11;30;2;1;1100000;56;5613;9621
