PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251044;10;2025;8374096;1;3;1;70;;2;20.425814514;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374096;1;6;1;70;;2;20.425814514;08;1;;;;;;;;;1;;360;1;3;1;9;2;2;;2;;.;4120;46;4664
20251044;10;2025;8374106;1;1;1;70;;2;163.42353174;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374106;1;2;1;70;;2;163.42353174;63;1;;;;;;;;;2;;;;;;;;3;;1;1600000;.;.;;.
20251044;10;2025;8374107;1;2;1;70;;2;174.37650303;63;1;;;;;;;;;1;;12;0;3;1;2;2;2;;2;;.;5223;47;4772
20251044;10;2025;8374108;1;3;1;70;;2;305.27164591;63;1;;;;;;;;;1;;24;0;3;4;1;2;2;;2;;.;2651;23;2393
20251044;10;2025;8374109;1;3;1;70;;2;113.44359465;63;1;;;;;;;;;1;;12;0;9;1;4;2;2;;2;;.;5131;56;5613
20251044;10;2025;8374110;1;1;1;70;;2;113.44359465;63;1;;;;;;;;;1;;120;0;9;4;1;2;2;;2;;.;5212;56;5619
20251044;10;2025;8374111;1;1;1;70;;2;113.44359465;63;1;;;;;;;;;1;;150;0;4;3;1;2;2;;2;;.;9111;97;9700
20251044;10;2025;8374112;1;2;1;70;;2;309.35392168;63;1;;;;;1;;30;1423500;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374113;1;1;1;70;;2;113.44359465;63;1;;;;;;;;;1;;72;0;4;7;2;2;2;;2;;.;9211;01;0123
20251044;10;2025;8374114;1;1;1;70;;2;113.44359465;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374116;1;1;1;70;;2;234.63808905;63;1;;;;;1;;30;350000;1;;12;0;3;3;1;2;2;;2;;.;9111;97;9700
20251044;10;2025;8374117;1;1;1;70;;2;293.51456432;63;;1;8;7;;;;46;1423500;1;;2;0;8;7;2;2;2;;2;;7544;7544;01;0123
20251044;10;2025;8374117;1;2;1;70;;2;293.51456432;63;1;;;;;;;;;1;;240;0;3;1;4;2;2;;2;;.;5131;56;5611
20251044;10;2025;8374118;1;2;1;70;;2;264.91238648;63;1;;;;;2;5;;1423500;1;;180;0;3;1;4;2;2;;2;;.;5131;56;5611
20251044;10;2025;8374118;1;3;1;70;;2;264.91238648;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374119;1;1;1;70;;2;160.56264788;63;;1;8;1;;;;40;1423500;1;;2;0;1;1;10;2;2;;2;;8332;8332;01;0145
20251044;10;2025;8374119;1;2;1;70;;2;160.56264788;63;1;;;;;1;;40;1400000;1;;180;0;3;3;1;2;2;;2;;.;9111;97;9700
20251044;10;2025;8374125;1;1;1;70;;2;252.99925444;63;1;;;;;;;;;1;;60;4;3;4;1;2;3;;2;;.;9111;81;8121
20251044;10;2025;8374126;1;2;1;70;;2;168.30777468;63;1;;;;;2;3;;1423500;1;;28;0;8;4;1;2;2;;2;;.;9621;96;9609
20251044;10;2025;8374126;1;3;1;70;;2;168.30777468;63;1;;;;;;;;;1;;35;0;4;4;1;2;2;;2;;.;9111;81;8121
20251044;10;2025;8374129;1;2;1;70;;2;294.58287864;63;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;5120;56;5611
20251044;10;2025;8374129;1;3;1;70;;2;294.58287864;63;1;;;;;;2;;1423500;1;;0;3;8;1;7;2;2;;1;600000;.;5120;56;5619
20251044;10;2025;8374133;1;2;1;70;;2;487.12827566;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374133;1;3;1;70;;2;487.12827566;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374139;1;2;1;70;;2;296.28661073;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374139;1;3;1;70;;2;296.28661073;63;;1;4;7;;;;40;1600000;1;;3;4;6;7;4;2;2;;2;;9211;9211;01;0122
20251044;10;2025;8374140;1;2;1;70;;2;313.14795774;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374141;1;1;1;70;;2;2118.4068692;05;1;;;;;;;;;1;;480;0;3;3;1;2;2;;2;;.;9111;97;9700
20251044;10;2025;8374143;1;2;1;70;;2;1897.0088338;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374143;1;3;1;70;;2;1897.0088338;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374145;1;1;1;70;;2;2056.7223589;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374151;1;1;1;70;;1;4452.1292261;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374153;1;1;1;70;;1;4452.1292261;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374154;1;1;1;70;;1;2863.5244996;05;1;;;;;;;;;1;;60;0;4;4;1;2;2;;2;;.;3123;41;4111
20251044;10;2025;8374154;1;2;1;70;;1;2863.5244996;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374155;1;3;1;70;;1;7126.4266337;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374160;1;2;1;70;;2;492.58200238;05;;1;4;1;;;;48;1500000;1;;1;0;1;1;10;2;2;;1;1400000;5223;4222;82;8220
20251044;10;2025;8374163;1;1;1;70;;2;1149.2891317;05;;1;6;4;;;;48;1600000;1;;1;2;8;4;1;2;2;;2;;6113;6113;81;8130
20251044;10;2025;8374163;1;2;1;70;;2;1149.2891317;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251044;10;2025;8374163;1;5;1;70;;2;1149.2891317;05;;1;2;1;;;;44;2000000;1;;0;2;8;4;10;2;2;;1;2050000;3355;3359;84;8412
20251044;10;2025;8374167;1;1;1;70;;2;492.58200238;05;1;;;;;;;;;1;;12;0;6;4;1;2;2;;2;;.;6122;01;0145
20251044;10;2025;8374170;1;2;1;70;;2;1097.1140481;05;;1;16;1;;;;48;1600000;1;;16;0;6;1;2;2;2;;2;;5120;9411;56;5611
20251044;10;2025;8374177;1;1;1;70;;2;1029.9380837;05;;1;78;4;;;;42;3000000;1;;18;0;8;4;2;2;2;;2;;2635;2635;94;9499
20251044;10;2025;8374177;1;2;1;70;;2;1029.9380837;05;;1;4;1;;;;24;1200000;1;;1;0;8;1;2;2;2;;1;540000;5131;5131;56;5613
20251044;10;2025;8374178;1;3;1;70;;2;2243.8758801;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251043;10;2025;8374179;1;2;1;70;;1;168.35537819;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251043;10;2025;8374180;1;1;1;70;;1;123.37771936;05;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;5412;84;8414
20251043;10;2025;8374181;1;1;1;70;;1;194.340633;05;1;;;;;;;;;1;;240;0;5;1;10;2;3;;2;;.;9111;86;8610
20251043;10;2025;8374182;1;2;1;70;;1;129.40732528;05;1;;;;;1;;44;1423000;1;;24;0;3;1;5;2;2;;2;;.;4120;47;4761
20251043;10;2025;8374184;1;1;1;70;;1;174.8038192;05;1;;;;;;;;;1;;300;0;5;1;5;2;3;;2;;.;7536;15;1522
20251043;10;2025;8374184;1;2;1;70;;1;174.8038192;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374185;1;2;1;70;;1;193.13280514;05;1;;;;;;;;;1;;248;0;3;1;10;2;2;;2;;.;3321;65;6532
20251040;10;2025;8374186;1;1;1;70;;1;166.43712352;05;1;;;;;;;;;1;;24;0;5;1;9;2;3;;2;;.;2636;94;9491
20251040;10;2025;8374187;1;1;1;70;;1;124.14584866;05;1;;;;;;;;;1;;60;0;4;5;6;2;3;;2;;.;1321;31;3110
20251040;10;2025;8374187;1;2;1;70;;1;124.14584866;05;1;;;;;;;;;1;;60;0;5;1;6;2;3;;2;;.;4120;31;3110
20251040;10;2025;8374187;1;3;1;70;;1;124.14584866;05;1;;;;;;;;;1;;350;0;4;1;4;2;3;;2;;.;5120;56;5611
20251040;10;2025;8374189;1;1;1;70;05;1;1785.2349565;05;1;;;;;;;;;1;;140;0;5;2;10;2;3;;2;;.;2330;85;8530
20251040;10;2025;8374191;1;1;1;70;05;1;1854.2671479;05;1;;;;;;;;;1;;360;0;5;4;1;2;3;;2;;.;7531;14;1410
20251040;10;2025;8374191;1;3;1;70;05;1;1854.2671479;05;1;;;;;;;;;1;;720;0;3;3;1;2;2;;2;;.;9111;97;9700
20251040;10;2025;8374192;1;1;1;70;05;1;1660.5501137;05;1;;;;;;;;;1;;360;0;3;1;10;2;2;;2;;.;7543;13;1392
20251040;10;2025;8374194;1;2;1;70;05;1;2658.9678045;05;;1;6;1;;;;24;1423500;1;;13;0;3;1;8;2;2;;2;;4222;5246;56;5619
20251040;10;2025;8374195;1;1;1;70;05;1;1860.1474327;05;1;;;;;;;;;1;;36;0;5;1;4;2;3;;2;;.;3313;68;6820
20251040;10;2025;8374195;1;2;1;70;05;1;1860.1474327;05;;1;48;2;;;;44;4000000;1;;36;0;8;2;10;2;2;;2;;1344;2635;84;8412
20251040;10;2025;8374195;1;3;1;70;05;1;1860.1474327;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374196;1;2;1;70;05;1;1726.2679738;05;1;;;;;;;;;1;;48;2;3;1;4;2;2;;2;;.;5223;47;4771
20251040;10;2025;8374198;1;1;1;70;05;1;1785.2349565;05;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;4110;84;8423
20251040;10;2025;8374199;1;1;1;70;05;1;1741.4777519;05;1;;;;;;;;;1;;87;1;5;1;7;2;3;;2;;.;1212;94;9499
20251040;10;2025;8374200;1;1;1;70;05;1;1978.9519908;05;1;;;;;;;;;1;;600;0;5;1;9;2;3;;2;;.;9112;41;4111
20251040;10;2025;8374200;1;2;1;70;05;1;1978.9519908;05;1;;;;;;;;;1;;480;0;3;4;1;2;2;;2;;.;5221;47;4771
20251040;10;2025;8374201;1;2;1;70;05;1;2172.669025;05;1;;;;;;;;;1;;480;0;4;1;8;2;3;;2;;.;8153;14;1410
20251040;10;2025;8374201;1;3;1;70;05;1;2172.669025;05;1;;;;;;;;;1;;720;0;4;4;1;2;2;;2;;.;7231;45;4520
20251040;10;2025;8374203;1;2;1;70;05;1;1318.0046547;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374204;1;4;1;70;05;1;1242.085443;05;1;;;;;;;;;1;;12;0;2;1;4;2;2;;2;;.;5223;45;4530
20251040;10;2025;8374205;1;1;1;70;05;1;1741.4777519;05;1;;;;;;;;;1;;120;3;5;2;10;2;3;;2;;.;5414;84;8412
20251040;10;2025;8374205;1;2;1;70;05;1;1741.4777519;05;1;;;;;;;;;1;;215;3;5;2;10;2;3;;2;;.;2341;85;8530
20251040;10;2025;8374206;1;3;1;70;05;1;1242.5382078;05;1;;;;;;;;;1;;360;2;3;1;4;2;2;;2;;.;4120;25;2511
20251040;10;2025;8374207;1;2;1;70;05;1;1237.3635572;05;1;;;;;;;;;1;;48;2;8;1;4;2;2;;2;;.;4120;47;4751
20251040;10;2025;8374207;1;3;1;70;05;1;1237.3635572;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374209;1;2;1;70;05;1;1978.9519908;05;1;;;;;;;;;1;;375;0;3;1;4;2;2;;2;;.;4120;36;3600
20251040;10;2025;8374210;1;1;1;70;05;1;1612.4793999;05;1;;;;;;;;;1;;120;2;5;1;7;2;3;;2;;.;5223;47;4773
20251040;10;2025;8374211;1;2;1;70;05;1;1673.5191953;05;1;;;;;;;;;1;;120;0;6;3;1;2;2;;2;;.;9111;97;9700
20251040;10;2025;8374212;1;2;1;70;05;1;1548.258324;05;1;;;;;;;;;1;;142;3;1;1;9;2;3;;2;;.;7532;14;1410
20251040;10;2025;8374212;1;5;1;70;05;1;1548.258324;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374212;1;6;1;70;05;1;1548.258324;05;1;;;;;;;;;1;;47;2;4;4;1;2;2;;2;;.;8323;49;4921
20251040;10;2025;8374213;1;1;1;70;05;1;711.01089483;05;1;;;;;;;;;1;;72;2;3;1;10;2;2;;2;;.;5221;47;4711
20251040;10;2025;8374213;1;3;1;70;05;1;711.01089483;05;1;;;;;;;;;1;;12;0;2;1;5;2;2;;2;;.;5223;45;4530
20251040;10;2025;8374213;1;4;1;70;05;1;711.01089483;05;1;;;;;;;;;1;;10;0;9;1;7;2;2;;2;;.;5223;47;4771
20251040;10;2025;8374213;1;5;1;70;05;1;711.01089483;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374213;1;8;1;70;05;1;711.01089483;05;1;;;;;;;;;1;;24;0;3;4;1;2;2;;2;;.;9111;81;8121
20251040;10;2025;8374214;1;1;1;70;05;1;1714.074457;05;1;;;;;;;;;1;;72;3;4;4;1;2;3;;2;;.;8324;49;4921
20251040;10;2025;8374215;1;2;1;70;05;1;1220.3746802;05;;1;32;1;;;;48;1423500;1;;18;3;8;1;2;2;2;;2;;5223;5223;47;4741
20251040;10;2025;8374217;1;1;1;70;05;1;1454.6358905;05;1;;;;;;;;;1;;245;2;5;1;6;2;3;;2;;.;9112;47;4751
20251040;10;2025;8374218;1;1;1;70;05;1;1454.6358905;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374219;1;4;1;70;05;1;1392.6524739;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374220;1;1;1;70;05;1;1714.074457;05;1;;;;;;;;;1;;96;1;5;1;10;2;3;;2;;.;8332;49;4923
20251040;10;2025;8374221;1;2;1;70;05;1;1688.8466806;05;1;;;;;2;2;;1800000;1;;8;2;8;1;4;2;2;;2;;.;5223;47;4774
20251040;10;2025;8374222;1;1;1;70;05;1;828.35880523;05;1;;;;;;;;;1;;110;1;1;1;1;2;2;;2;;.;9111;97;9700
20251040;10;2025;8374222;1;3;1;70;05;1;828.35880523;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374224;1;3;1;70;05;1;702.72279077;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374225;2;1;2;70;05;1;966.80971129;05;1;;;;;;;;;1;;180;0;7;1;3;2;2;;2;;.;5120;56;5611
20251040;10;2025;8374226;1;2;1;70;05;1;939.07004829;05;1;;;;;2;3;;1423000;1;;0;2;6;1;6;2;2;;1;1623000;.;9112;88;8891
20251040;10;2025;8374228;1;2;1;70;05;1;1091.1401255;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374230;1;1;1;70;05;1;1781.0567917;05;1;;;;;;;;;1;;120;2;4;4;1;2;2;;2;;.;9333;52;5224
20251040;10;2025;8374230;1;2;1;70;05;1;1781.0567917;05;1;;;;;;;;;1;;156;2;4;4;1;2;2;;2;;.;9111;81;8121
20251040;10;2025;8374231;1;3;1;70;05;1;1046.9358978;05;1;;;;;1;;44;1000000;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374236;1;2;1;70;05;1;764.80170647;05;1;;;;;1;;44;1600000;1;;44;0;9;1;3;2;2;;2;;.;5223;49;4921
20251040;10;2025;8374236;1;3;1;70;05;1;764.80170647;05;1;;;;;;;;;1;;24;1;2;1;3;2;2;;2;;.;5223;47;4771
20251040;10;2025;8374237;1;4;1;70;05;1;1747.0984467;05;;1;12;1;;;;44;1400000;1;;9;0;8;4;1;2;2;;2;;8323;9621;53;5320
20251040;10;2025;8374237;1;5;1;70;05;1;1747.0984467;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374238;1;1;1;70;05;1;1047.3378412;05;1;;;;;;;;;1;;240;0;4;1;10;2;2;;2;;.;5223;47;4771
20251040;10;2025;8374239;1;2;1;70;05;1;1177.1637123;05;1;;;;;;;;;1;;480;0;3;3;1;2;2;;2;;.;9111;97;9700
20251040;10;2025;8374239;1;4;1;70;05;1;1177.1637123;05;1;;;;;2;5;;2500000;1;;2;0;4;1;2;2;2;;2;;.;9313;41;4111
20251040;10;2025;8374239;1;6;1;70;05;1;1177.1637123;05;;1;1;1;;;;44;1423500;1;;2;0;6;1;2;2;2;;2;;9112;5131;56;5611
20251040;10;2025;8374239;2;2;2;70;05;1;1177.1637123;05;;1;4;1;;;;44;1423500;1;;1;0;9;7;9;2;2;;2;;4321;9211;01;0123
20251040;10;2025;8374239;2;4;2;70;05;1;1177.1637123;05;1;;;;;1;;22;725000;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374241;1;1;1;70;05;1;824.90903816;05;1;;;;;;;;;1;;60;0;4;1;10;2;2;;2;;.;9313;42;4210
20251040;10;2025;8374241;1;2;1;70;05;1;824.90903816;05;1;;;;;;;;;1;;120;0;9;1;10;2;3;;2;;.;5311;84;8413
20251040;10;2025;8374242;1;2;1;70;05;1;898.05747929;05;1;;;;;;;;;1;;48;2;7;1;10;2;2;;2;;.;4229;86;8610
20251040;10;2025;8374243;1;3;1;70;05;1;764.80170647;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374245;1;1;1;70;05;1;1047.3378412;05;1;;;;;;;;;1;;60;1;6;4;1;2;2;;2;;.;2643;85;8559
20251040;10;2025;8374246;1;3;1;70;05;1;1141.3767218;05;;1;20;1;;;;24;1000000;1;;8;0;7;1;5;2;2;;2;;2166;2166;68;6820
20251040;10;2025;8374247;1;1;1;70;05;1;1511.9746062;05;1;;;;;;;;;1;;315;1;5;1;10;2;3;;2;;.;7411;86;8610
20251040;10;2025;8374247;1;2;1;70;05;1;1511.9746062;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374248;1;2;1;70;05;1;511.92784428;05;1;;;;;;;;;1;;180;0;4;1;8;2;3;;2;;.;9333;41;4111
20251040;10;2025;8374250;1;1;1;70;05;1;1160.9851679;05;1;;;;;;;;;1;;300;1;5;1;9;2;3;;2;;.;8152;13;1312
20251040;10;2025;8374250;1;2;1;70;05;1;1160.9851679;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374251;1;4;1;70;05;1;878.44903322;05;1;;;;;;;;;1;;520;0;4;1;10;2;2;;2;;.;9313;41;4111
20251040;10;2025;8374253;1;1;1;70;05;1;828.35880523;05;1;;;;;;;;;1;;240;0;4;1;6;2;2;;2;;.;7531;14;1410
20251040;10;2025;8374256;1;1;1;70;05;1;966.31968537;05;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;4321;84;8412
20251040;10;2025;8374259;1;2;1;70;05;1;1637.2470279;05;1;;;;;;;;;1;;72;0;3;1;2;2;2;;2;;.;5223;47;4771
20251040;10;2025;8374260;1;2;1;70;05;1;1145.4478232;05;;1;12;1;;;;44;1423500;1;;3;0;8;1;10;2;2;;2;;8142;8142;10;1089
20251040;10;2025;8374265;1;1;1;70;05;1;1264.1198073;05;1;;;;;;;;;1;;180;0;5;1;10;2;3;;2;;.;7233;13;1312
20251040;10;2025;8374265;1;2;1;70;05;1;1264.1198073;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374265;1;3;1;70;05;1;1264.1198073;05;1;;;;;;;;;1;;120;0;4;1;7;2;2;;2;;.;7233;33;3312
20251040;10;2025;8374268;1;1;1;70;05;1;847.64770129;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374270;1;1;1;70;05;1;1148.9278873;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374272;1;4;1;70;05;1;1066.5382052;05;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;5223;47;4721
20251040;10;2025;8374273;1;3;1;70;05;1;1032.3821158;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374274;1;1;1;70;05;1;1164.434935;05;1;;;;;;;;;1;;240;0;6;1;3;2;2;;2;;.;9112;68;6820
20251040;10;2025;8374275;1;2;1;70;05;1;819.55204215;05;;1;7;1;;;;44;1426000;1;;4;0;6;1;8;1;2;;2;;5223;5223;14;1410
20251040;10;2025;8374276;1;1;1;70;05;1;1055.4410617;05;1;;;;;;;;;1;;120;5;7;4;1;2;2;;2;;.;5212;56;5619
20251040;10;2025;8374277;1;2;1;70;05;1;948.90731038;05;;1;24;1;;;;44;1600000;1;;24;0;1;1;3;2;2;;2;;4321;4321;47;4773
20251040;10;2025;8374278;1;2;1;70;05;1;533.25817112;05;1;;;;;;;;;2;;;;;;;;3;;2;;.;.;;.
20251040;10;2025;8374278;1;3;1;70;05;1;533.25817112;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374279;1;3;1;70;05;1;873.2725281;05;1;;;;;;;;;1;;96;0;4;1;9;2;2;;2;;.;9613;38;3811
20251040;10;2025;8374280;1;1;1;70;05;1;1216.2321446;05;1;;;;;;;;;1;;96;0;5;1;10;2;3;;2;;.;9412;88;8899
20251040;10;2025;8374283;1;2;1;70;05;1;594.54587307;05;1;;;;;2;1;;1400000;1;;0;2;8;4;2;2;2;;1;1400000;.;7231;45;4542
20251040;10;2025;8374283;1;3;1;70;05;1;594.54587307;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374284;1;5;1;70;05;1;1031.2589033;05;1;;;;;;;;;1;;19;5;1;1;6;2;2;;2;;.;5223;47;4751
20251040;10;2025;8374285;1;1;1;70;05;1;1057.6826142;05;1;;;;;2;5;;1423500;1;;10;0;3;1;6;2;2;;2;;.;9112;55;5511
20251040;10;2025;8374287;1;4;1;70;05;1;981.25638748;05;;1;28;1;;;;48;1500000;1;;7;0;9;1;6;2;2;;2;;5223;4224;55;5511
20251040;10;2025;8374288;1;1;1;70;05;1;1278.7170176;05;1;;;;;;;;;1;;48;0;8;1;4;2;2;;2;;.;5223;47;4771
20251040;10;2025;8374289;1;1;1;70;05;1;1036.1334094;05;1;;;;;;;;;1;;60;2;4;1;3;2;2;;2;;.;7411;43;4321
20251040;10;2025;8374291;1;4;1;70;05;1;1135.2802934;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374292;1;1;1;70;05;1;1257.9672892;05;1;;;;;1;;44;1600000;1;;120;0;6;1;10;2;2;;2;;.;9313;42;4210
20251040;10;2025;8374292;1;3;1;70;05;1;1257.9672892;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374294;1;2;1;70;05;1;2338.0281994;05;1;;;;;1;;40;500000;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374295;1;2;1;70;05;1;3827.8961752;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374295;1;4;1;70;05;1;3827.8961752;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374296;1;2;1;70;05;1;1988.0564552;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374299;1;1;1;70;05;1;1406.3447456;05;1;;;;;;;;;1;;192;0;4;1;9;2;3;;2;;.;3123;41;4111
20251040;10;2025;8374300;1;1;1;70;05;1;1190.1566377;05;1;;;;;;;;;1;;96;2;5;1;3;2;3;;2;;.;5153;94;9491
20251040;10;2025;8374301;1;1;1;70;05;1;1579.3473068;05;1;;;;;1;;44;1423500;1;;156;0;4;2;10;2;3;;2;;.;5412;84;8423
20251040;10;2025;8374301;1;2;1;70;05;1;1579.3473068;05;1;;;;;1;;30;1423500;1;;36;0;3;3;1;2;2;;2;;.;9111;97;9700
20251040;10;2025;8374301;1;3;1;70;05;1;1579.3473068;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374302;1;1;1;70;05;1;956.00213308;05;;1;8;1;;;;48;2000000;1;;2;0;8;1;2;2;2;;2;;8332;8332;49;4923
20251040;10;2025;8374302;1;3;1;70;05;1;956.00213308;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374305;1;3;1;70;05;1;1277.5728683;05;1;;;;;;;;;1;;9;0;2;1;6;2;2;;2;;.;4321;46;4643
20251040;10;2025;8374306;1;2;1;70;05;1;1455.5436687;05;;1;40;1;;;;44;3000000;1;;12;0;9;3;1;2;2;;2;;9111;9111;97;9700
20251040;10;2025;8374308;1;3;1;70;05;1;2326.9447467;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374309;1;1;1;70;05;1;1409.5789282;05;1;;;;;;;;;1;;132;0;5;1;10;2;3;;2;;.;9313;41;4111
20251040;10;2025;8374309;1;2;1;70;05;1;1409.5789282;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374309;1;3;1;70;05;1;1409.5789282;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374310;1;3;1;70;05;1;865.17265841;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374311;1;1;1;70;05;1;972.14637305;05;1;;;;;;;;;1;;120;0;8;7;3;2;2;;2;;.;9211;01;0123
20251040;10;2025;8374314;1;4;1;70;05;1;1095.1678463;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374316;1;3;1;70;05;1;860.40191978;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374317;1;3;1;70;05;1;568.80871586;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374322;1;2;1;70;05;1;1131.5532541;05;1;;;;;;;;;1;;4;2;2;1;10;2;1;1;2;;.;4222;82;8220
20251040;10;2025;8374322;1;3;1;70;05;1;1131.5532541;05;;1;24;1;;;;45;1400000;1;;1;2;8;1;5;2;2;;2;;9112;5120;56;5611
20251040;10;2025;8374323;1;4;1;70;05;1;710.19994918;05;1;;;;;;;;;1;;48;2;4;4;1;2;2;;2;;.;9111;81;8121
20251040;10;2025;8374323;1;7;1;70;05;1;710.19994918;05;1;;;;;;;;;1;;480;0;3;3;1;2;2;;2;;.;9111;97;9700
20251040;10;2025;8374323;1;10;1;70;05;1;710.19994918;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374324;1;2;1;70;05;1;1152.1068288;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251040;10;2025;8374325;1;1;1;70;05;1;1546.6019161;05;1;;;;;;;;;1;;204;0;9;1;4;2;3;;2;;.;5414;68;6820
20251040;10;2025;8374327;1;1;1;70;05;1;1122.5718491;05;1;;;;;;;;;1;;300;1;5;1;10;2;2;;2;;.;2161;71;7111
20251040;10;2025;8374327;1;2;1;70;05;1;1122.5718491;05;1;;;;;;;;;1;;100;1;4;1;2;2;1;2;2;;.;2250;75;7500
