PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20250206;02;2025;8118983;1;3;1;10;50;1;400.14292942;50;1;1;1;17;7;2007;3;1;1;1;2;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;2;912;3;;;;
20250206;02;2025;8118983;1;4;1;10;50;1;400.14292942;50;1;1;2;14;11;2010;3;1;1;1;2;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;4;3;;;;;;
20250206;02;2025;8118984;1;1;1;10;50;1;447.16246779;50;1;1;1;27;11;1997;1;2;;2;;2;2;2;6;;;2;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;2;1;1
20250206;02;2025;8118984;1;2;1;10;50;1;447.16246779;50;1;2;2;28;3;1996;2;2;;2;;2;2;2;6;;;2;1;1;1;1;3;178000;4;4;4;4;4;4;4;4;1;1;2;10;8;421;2;;1;2;1
20250206;02;2025;8118985;1;1;1;10;50;1;285.69735846;50;1;1;2;45;9;1979;1;2;;2;;2;2;2;6;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8118985;1;2;1;10;50;1;285.69735846;50;1;2;1;23;6;2001;13;2;;2;;2;2;2;6;;;6;;;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8118986;1;1;1;10;50;1;293.22293061;50;1;1;1;41;1;1984;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;3;4;4;1;2;;3;2;;;;2;1;1
20250206;02;2025;8118986;1;2;1;10;50;1;293.22293061;50;1;2;2;34;10;1990;2;2;;2;;1;;1;6;;;2;1;1;2;;;;4;4;4;4;4;3;4;4;1;2;;3;2;;;;1;2;1
20250206;02;2025;8118986;1;3;1;10;50;1;293.22293061;50;1;2;2;13;7;2011;3;1;2;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250206;02;2025;8118986;1;4;1;10;50;1;293.22293061;50;1;2;1;12;11;2012;3;1;2;2;;1;;1;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250206;02;2025;8118987;1;1;1;10;50;1;396.72951169;50;1;1;1;29;1;1996;1;2;;2;;2;2;2;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8118987;1;2;1;10;50;1;396.72951169;50;1;2;2;28;4;1996;2;2;;2;;2;2;2;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8118987;1;3;1;10;50;1;396.72951169;50;1;2;2;6;5;2018;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250206;02;2025;8118988;1;1;1;10;50;1;271.46876594;50;1;1;2;40;4;1984;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20250206;02;2025;8118988;1;2;1;10;50;1;271.46876594;50;1;2;1;46;6;1978;2;2;;3;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;2;1;1
20250206;02;2025;8118988;1;3;1;10;50;1;271.46876594;50;1;3;1;16;7;2008;3;1;1;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250206;02;2025;8118989;1;1;1;10;50;1;304.17307174;50;1;1;1;36;2;1989;1;1;4;2;;1;;1;6;;;6;;;2;;;;1;1;1;2;1;1;1;1;1;2;;3;1;;;;2;1;1
20250206;02;2025;8118989;1;2;1;10;50;1;304.17307174;50;1;1;2;14;8;2010;3;2;;1;1;2;1;1;6;;;6;;;2;;;;1;1;1;1;1;1;1;1;1;1;1;3;4;;;;;;
20250206;02;2025;8118989;1;3;1;10;50;1;304.17307174;50;1;1;1;10;7;2014;3;2;;1;1;1;;1;6;;;6;;;2;;;;1;1;1;1;1;1;1;1;1;1;1;3;1;;;;;;
20250206;02;2025;8118989;1;4;1;10;50;1;304.17307174;50;1;4;2;69;11;1955;4;3;;3;;1;;1;6;;;4;;;2;;;;1;1;1;1;1;1;1;1;1;2;;3;5;;;;1;2;1
20250206;02;2025;8118990;1;1;1;10;50;1;281.10606337;50;1;1;2;36;6;1988;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250206;02;2025;8118990;1;2;1;10;50;1;281.10606337;50;1;2;1;39;1;1986;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250206;02;2025;8118990;1;3;1;10;50;1;281.10606337;50;1;1;2;13;5;2011;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250206;02;2025;8118990;1;4;1;10;50;1;281.10606337;50;1;1;2;5;9;2019;3;1;1;1;2;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250206;02;2025;8118990;1;5;1;10;50;1;281.10606337;50;1;1;1;0;8;2024;3;1;1;1;2;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250206;02;2025;8118991;1;1;1;10;50;1;547.18760185;50;1;1;1;62;3;1962;1;3;;3;;2;2;2;6;;;2;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8118991;1;2;1;10;50;1;547.18760185;50;1;2;2;60;6;1964;2;3;;3;;2;2;2;6;;;2;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;1;2;1
20250206;02;2025;8118991;1;3;1;10;50;1;547.18760185;50;1;3;2;29;11;1995;3;1;2;1;1;2;2;2;6;;;6;;;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;10;10;313;7;313;1;2;1
20250206;02;2025;8118991;1;4;1;10;50;1;547.18760185;50;1;4;1;26;2;1999;3;1;2;1;1;2;2;2;6;;;6;;;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250206;02;2025;8118992;1;1;1;10;50;1;419.8555489;50;1;1;1;54;4;1970;1;3;;3;;2;2;2;6;;;3;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;2;1;1
20250206;02;2025;8118992;1;2;1;10;50;1;419.8555489;50;1;2;2;48;10;1976;2;3;;3;;2;2;2;6;;;3;1;1;1;1;1;360000;4;4;4;4;4;4;4;4;1;2;;12;4;11;9;11;1;2;1
20250206;02;2025;8118992;1;3;1;10;50;1;419.8555489;50;1;3;1;19;12;2005;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;3;421;2;;2;1;1
20250206;02;2025;8118992;1;4;1;10;50;1;419.8555489;50;1;2;2;16;2;2009;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;5;0;;1;;;;
20250206;02;2025;8118994;1;1;1;10;50;1;285.55623434;50;1;1;2;49;3;1975;1;3;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20250206;02;2025;8118994;1;2;1;10;50;1;285.55623434;50;1;2;1;53;5;1971;2;3;;3;;1;;2;6;;;2;1;1;1;1;1;56900;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250206;02;2025;8118994;1;3;1;10;50;1;285.55623434;50;1;1;2;30;4;1994;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;3;4;4;4;2;4;3;2;2;;1;0;;;;1;2;1
20250206;02;2025;8118997;1;1;1;10;50;1;289.82752542;50;1;1;1;33;12;1991;1;2;;3;;2;1;2;6;;;2;1;2;1;1;1;56900;4;4;4;4;3;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8118997;1;2;1;10;50;1;289.82752542;50;1;2;2;35;3;1989;2;2;;2;;2;1;2;6;;;2;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250206;02;2025;8118998;1;1;1;10;50;1;300.77766655;50;1;1;2;62;12;1962;1;3;;3;;1;;2;6;;;5;;;2;;;;4;4;2;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250206;02;2025;8118998;1;2;1;10;50;1;300.77766655;50;1;2;1;37;3;1987;3;1;1;3;;1;;2;6;;;4;;;1;2;1;100000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8118999;1;1;1;10;50;1;331.23145763;50;1;1;1;51;5;1973;1;3;;3;;2;2;2;5;;;1;1;2;1;1;1;108000;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20250206;02;2025;8118999;1;2;1;10;50;1;331.23145763;50;1;2;2;50;9;1974;2;2;;2;;2;2;2;6;;;1;1;1;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119001;1;1;1;10;50;1;159.99052074;50;1;1;2;53;11;1971;1;2;;2;;2;2;2;6;;;4;;;1;1;1;152000;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20250206;02;2025;8119001;1;2;1;10;50;1;159.99052074;50;1;2;1;19;4;2005;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250206;02;2025;8119005;1;1;1;10;50;1;294.09881651;50;1;1;1;39;3;1985;1;2;;2;;1;;2;6;;;4;;;1;1;1;56900;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8119006;1;1;1;10;50;1;294.09881651;50;1;1;1;28;1;1997;1;2;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250206;02;2025;8119007;1;1;1;10;50;1;503.05777627;50;1;1;1;33;8;1991;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;320000;4;4;4;4;4;4;4;4;1;2;;12;4;732;9;732;2;1;1
20250206;02;2025;8119007;1;2;1;10;50;1;503.05777627;50;1;2;2;33;11;1991;2;2;;2;;2;2;2;6;;;3;1;1;1;1;3;177938;4;4;4;4;4;4;4;4;1;2;;12;4;413;9;413;1;2;1
20250206;02;2025;8119008;1;1;1;10;50;1;194.75596659;50;1;1;2;44;2;1980;1;2;;2;;2;2;2;6;;;4;;;1;1;1;88000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119008;1;2;1;10;50;1;194.75596659;50;1;2;1;22;7;2002;3;1;1;2;;2;2;2;6;;;6;;;1;1;3;178000;4;4;4;4;4;4;4;4;1;1;1;10;9;613;3;;2;1;1
20250206;02;2025;8119008;1;3;1;10;50;1;194.75596659;50;1;3;2;18;10;2006;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;10;0;113;2;;1;2;1
20250206;02;2025;8119009;1;1;1;10;50;1;169.65040986;50;1;1;2;34;11;1990;1;2;;3;;2;2;2;6;;;3;1;2;1;1;1;52000;4;4;4;4;4;3;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119009;1;2;1;10;50;1;169.65040986;50;1;2;1;44;8;1980;2;2;;2;;2;2;2;6;;;3;1;1;1;1;1;52000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8119009;1;3;1;10;50;1;169.65040986;50;1;1;2;14;3;2010;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;4;;;;;;
20250206;02;2025;8119009;1;4;1;10;50;1;169.65040986;50;1;1;1;2;3;2022;3;1;1;1;2;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250206;02;2025;8119011;1;1;1;10;50;1;179.69741747;50;1;1;2;50;4;1974;1;2;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;3;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119011;1;2;1;10;50;1;179.69741747;50;1;1;2;16;3;2008;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;;;
20250206;02;2025;8119011;1;3;1;10;50;1;179.69741747;50;1;3;2;24;7;2000;3;1;1;2;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119011;1;4;1;10;50;1;179.69741747;50;1;3;1;3;9;2021;8;1;3;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250206;02;2025;8119012;1;1;1;10;50;1;248.42359322;50;1;1;1;52;1;1973;1;3;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8119012;1;2;1;10;50;1;248.42359322;50;1;2;2;50;1;1975;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119015;1;1;1;10;;1;138.42225302;52;1;1;2;84;10;1940;1;3;;3;;1;;1;5;;;5;;;1;3;;;3;4;4;3;3;3;4;4;1;2;;3;5;;;;1;2;1
20250206;02;2025;8119015;1;2;1;10;;1;138.42225302;52;1;2;1;65;10;1959;3;1;1;3;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250206;02;2025;8119015;1;3;1;10;;1;138.42225302;52;1;3;2;60;7;1964;3;1;1;3;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250206;02;2025;8119015;1;4;1;10;;1;138.42225302;52;1;3;2;56;4;1968;3;1;1;3;;2;2;2;5;;;6;;;1;3;;;3;3;4;3;4;1;3;3;2;2;;1;0;;;;1;2;1
20250206;02;2025;8119016;1;1;1;10;;1;138.51521034;52;1;1;2;49;9;1975;1;3;;3;;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119016;1;2;1;10;;1;138.51521034;52;1;2;2;25;5;1999;3;1;1;2;;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;315;5;315;1;2;1
20250206;02;2025;8119016;1;3;1;10;;1;138.51521034;52;1;2;2;8;9;2016;8;1;2;2;;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250206;02;2025;8119017;1;1;1;10;;1;323.98903536;52;1;1;2;50;3;1974;1;2;;3;;1;;1;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20250206;02;2025;8119017;1;2;1;10;;1;323.98903536;52;1;2;1;44;4;1980;2;3;;2;;1;;1;5;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1
20250206;02;2025;8119017;1;3;1;10;;1;323.98903536;52;1;3;1;17;4;2007;3;1;1;2;;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250206;02;2025;8119018;1;1;1;10;;1;167.16017802;52;1;1;2;46;12;1978;1;3;;3;;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;9;6;811;6;811;1;2;1
20250206;02;2025;8119018;1;2;1;10;;1;167.16017802;52;1;2;2;18;9;2006;3;1;1;2;;2;1;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;1;112;2;;1;2;1
20250206;02;2025;8119018;1;3;1;10;;1;167.16017802;52;1;3;1;16;12;2008;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250206;02;2025;8119019;1;1;1;10;;1;405.22800838;52;1;1;2;78;7;1946;1;3;;3;;1;;1;5;;;5;;;1;1;5;;4;4;4;3;4;4;4;4;1;2;;3;4;;;;1;2;1
20250206;02;2025;8119019;1;2;1;10;;1;405.22800838;52;1;2;1;57;4;1967;3;1;1;3;;1;;1;5;;;4;;;1;1;1;180000;4;4;4;4;4;4;4;4;1;2;;10;10;112;7;112;2;1;1
20250206;02;2025;8119020;1;1;1;10;;1;211.0094754;52;1;1;2;48;6;1976;1;2;;3;;2;2;2;5;;;3;1;2;1;1;1;225000;4;4;4;4;4;4;4;4;1;2;;12;4;111;9;111;1;2;1
20250206;02;2025;8119020;1;2;1;10;;1;211.0094754;52;1;2;1;42;5;1982;2;2;;3;;2;2;2;5;;;3;1;1;1;2;1;175000;4;4;4;4;4;4;4;4;1;2;;8;2;413;5;413;2;1;1
20250206;02;2025;8119021;1;1;1;10;;1;222.4968921;52;1;1;2;49;1;1976;1;3;;3;;1;;1;5;;;4;;;1;1;1;118500;4;4;4;4;4;4;4;4;1;2;;10;10;112;7;112;1;2;1
20250206;02;2025;8119022;1;1;1;10;;1;553.68901208;52;1;1;2;43;9;1981;1;3;;3;;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1
20250206;02;2025;8119022;1;2;1;10;;1;553.68901208;52;1;2;1;21;4;2003;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;7;613;2;;2;1;1
20250206;02;2025;8119022;1;3;1;10;;1;553.68901208;52;1;3;2;14;9;2010;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250206;02;2025;8119022;1;4;1;10;;1;553.68901208;52;1;4;1;24;12;2000;9;2;;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;8;719;2;;2;1;1
20250206;02;2025;8119023;1;1;1;10;;1;170.46960583;52;1;1;2;61;9;1963;1;3;;3;;2;2;2;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;2;1
20250206;02;2025;8119023;1;2;1;10;;1;170.46960583;52;1;2;2;25;10;1999;3;1;1;2;;2;2;2;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;1;2;1
20250206;02;2025;8119023;1;3;1;10;;1;170.46960583;52;1;3;2;11;4;2013;8;1;2;3;;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20250206;02;2025;8119023;1;4;1;10;;1;170.46960583;52;1;4;2;10;12;2014;8;1;1;2;;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250206;02;2025;8119024;1;1;1;10;;1;314.14013273;52;1;1;2;44;12;1980;1;2;;3;;2;2;1;5;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;112;5;112;1;2;1
20250206;02;2025;8119024;1;2;1;10;;1;314.14013273;52;1;2;1;51;10;1973;2;3;;3;;2;2;1;5;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8119024;1;3;1;10;;1;314.14013273;52;1;3;1;23;2;2001;3;1;1;1;2;2;2;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8119024;1;4;1;10;;1;314.14013273;52;1;4;1;22;12;2002;3;1;1;1;2;2;2;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;3;811;2;;2;1;1
20250206;02;2025;8119024;1;5;1;10;;1;314.14013273;52;1;5;2;15;5;2009;3;1;1;1;2;2;2;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250206;02;2025;8119024;1;6;1;10;;1;314.14013273;52;1;6;2;14;5;2010;3;1;1;1;2;2;2;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250206;02;2025;8119024;1;7;1;10;;1;314.14013273;52;1;7;1;12;7;2012;3;1;1;1;2;2;2;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250206;02;2025;8119025;1;1;1;10;;1;144.68487327;52;1;1;2;61;8;1963;1;3;;3;;2;2;2;5;;;2;1;2;1;3;;;4;4;4;3;4;4;4;4;1;2;;3;5;;;;1;2;1
20250206;02;2025;8119025;1;2;1;10;;1;144.68487327;52;1;2;1;47;3;1977;2;2;;3;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8119026;1;1;1;10;;1;223.24802739;52;1;1;2;46;11;1978;1;3;;2;;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20250206;02;2025;8119026;1;2;1;10;;1;223.24802739;52;1;2;1;29;12;1995;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;719;7;719;2;1;1
20250206;02;2025;8119026;1;3;1;10;;1;223.24802739;52;1;3;1;13;5;2011;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250206;02;2025;8119026;1;4;1;10;;1;223.24802739;52;1;4;1;11;8;2013;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250206;02;2025;8119027;1;1;1;10;;1;301.39879922;52;1;1;1;48;9;1976;1;3;;3;;2;2;2;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250206;02;2025;8119028;1;1;1;10;;1;108.46564637;52;1;1;2;48;3;1976;1;2;;2;;1;;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119028;1;2;1;10;;1;108.46564637;52;1;2;2;25;1;2000;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;1;411;2;;1;2;1
20250206;02;2025;8119028;1;3;1;10;;1;108.46564637;52;1;3;1;22;6;2002;3;1;1;3;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;2;421;2;;2;1;1
20250206;02;2025;8119029;1;1;1;10;;1;175.1615937;52;1;1;1;42;9;1982;1;2;;2;;2;2;2;5;;;1;1;2;1;1;1;120000;4;4;4;4;4;4;4;4;1;1;1;10;9;413;5;1041;2;1;1
20250206;02;2025;8119029;1;2;1;10;;1;175.1615937;52;1;2;2;24;6;2000;2;2;;3;;2;2;2;5;;;1;1;1;1;1;2;215000;4;4;4;4;4;4;4;4;1;2;;9;6;413;6;413;1;2;1
20250206;02;2025;8119030;1;1;1;10;;1;322.76977573;52;1;1;2;65;10;1959;1;2;;3;;1;;2;5;;;4;;;1;1;2;155000;4;4;4;4;4;4;4;4;1;2;;8;2;315;5;315;1;2;1
20250206;02;2025;8119030;1;2;1;10;;1;322.76977573;52;1;2;1;24;6;2000;8;2;;2;;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;6;411;6;413;2;1;1
20250206;02;2025;8119030;1;3;1;10;;1;322.76977573;52;1;3;1;16;10;2008;8;2;;2;;2;2;2;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;;;
20250206;02;2025;8119031;1;1;1;10;;1;166.87266907;52;1;1;2;26;4;1998;1;2;;2;;1;;1;5;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;2;1014;2;;1;2;1
20250206;02;2025;8119032;1;1;1;10;;1;257.51596541;52;1;1;1;50;4;1974;1;2;;2;;2;2;2;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250206;02;2025;8119032;1;2;1;10;;1;257.51596541;52;1;2;2;50;9;1974;2;2;;2;;2;2;2;5;;;2;1;1;1;1;3;195000;4;4;4;4;4;4;4;4;1;2;;8;2;112;5;112;1;2;1
20250206;02;2025;8119032;1;3;1;10;;1;257.51596541;52;1;2;1;6;9;2018;3;1;2;1;1;2;2;2;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;;;
20250206;02;2025;8119033;1;1;1;10;;1;169.24968025;52;1;1;2;45;1;1980;1;2;;3;;1;;1;5;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250206;02;2025;8119033;1;2;1;10;;1;169.24968025;52;1;2;1;20;4;2004;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250206;02;2025;8119033;1;3;1;10;;1;169.24968025;52;1;3;2;16;2;2009;3;1;1;2;;1;;1;5;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250206;02;2025;8119034;1;1;1;10;;1;321.85692617;52;1;1;2;28;12;1996;1;2;;3;;1;;2;5;;;2;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;8;2;913;5;913;1;2;1
20250206;02;2025;8119034;1;2;1;10;;1;321.85692617;52;1;2;1;31;3;1993;2;2;;3;;1;;1;5;;;2;1;1;1;1;1;85000;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250206;02;2025;8119034;1;3;1;10;;1;321.85692617;52;1;1;2;7;12;2017;3;1;1;1;2;2;2;2;5;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250206;02;2025;8119035;1;1;1;10;;1;301.38483698;52;1;1;1;51;2;1974;1;3;;2;;1;;1;5;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250206;02;2025;8119035;1;2;1;10;;1;301.38483698;52;1;2;2;34;10;1990;2;2;;3;;1;;1;5;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;315;5;315;1;2;1
20250206;02;2025;8119035;1;3;1;10;;1;301.38483698;52;1;2;1;7;4;2017;3;1;2;1;1;1;;1;5;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250206;02;2025;8119035;1;4;1;10;;1;301.38483698;52;1;2;1;1;4;2023;3;1;2;1;1;1;;1;5;;;;;;1;3;;;4;3;4;3;4;1;1;4;;;;;;;;;;;
20250206;02;2025;8119036;1;1;1;10;;1;333.48793558;52;1;1;2;33;1;1992;1;2;;2;;1;;1;5;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;9;6;811;6;811;1;2;1
20250206;02;2025;8119036;1;2;1;10;;1;333.48793558;52;1;1;2;4;7;2020;3;1;1;2;;1;;1;5;;;;;;1;3;;;4;4;4;4;4;2;3;4;2;1;1;1;0;;;;;;
