PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250209;02;2025;8115758;1;2;1;70;;1;688.96968541;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115758;1;3;1;70;;1;688.96968541;54;1;;;;;2;3;;1000000;1;;180;0;7;1;8;2;2;;2;;.;9112;85;8559
20250209;02;2025;8115758;1;4;1;70;;1;688.96968541;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115758;1;5;1;70;;1;688.96968541;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115759;1;4;1;70;;1;709.9274386;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115760;1;1;1;70;;1;573.44148708;54;1;;;;;;;;;1;;180;0;4;4;1;2;2;;2;;.;6111;01;0123
20250209;02;2025;8115760;1;2;1;70;;1;573.44148708;54;1;;;;;;;;;1;;360;0;4;6;2;2;2;;2;;.;9211;01;0123
20250209;02;2025;8115761;1;1;1;70;;1;1366.7369741;54;1;;;;;;;;;1;;40;0;4;5;2;2;2;;2;;.;7111;41;4111
20250209;02;2025;8115761;1;2;1;70;;1;1366.7369741;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115761;1;3;1;70;;1;1366.7369741;54;;1;4;5;;;;40;1500000;1;;2;0;4;5;3;2;2;;2;;7111;7111;41;4111
20250209;02;2025;8115762;1;1;1;70;;1;573.44148708;54;1;;;;;;;;;1;;276;0;5;1;10;2;3;;2;;.;2145;11;1101
20250209;02;2025;8115762;1;2;1;70;;1;573.44148708;54;1;;;;;;;;;1;;10;0;5;2;10;2;3;;2;;.;4120;85;8544
20250209;02;2025;8115763;1;2;1;70;;1;1299.404399;54;1;;;;;2;5;;1500000;1;;72;0;3;4;7;2;2;;2;;.;4311;64;6492
20250209;02;2025;8115764;1;2;1;70;;1;1398.0125507;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115765;1;2;1;70;;1;2214.7077304;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115766;1;2;1;70;;1;1328.0469565;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115768;1;1;1;70;;1;784.52971271;54;1;;;;;;;;;1;;48;0;4;4;1;2;2;;2;;.;5141;96;9602
20250209;02;2025;8115768;1;2;1;70;;1;784.52971271;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115771;1;2;1;70;;1;708.29171012;54;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115775;1;4;1;70;;2;270.88199021;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115776;1;2;1;70;;2;318.1675205;63;1;;;;;;;;;1;;36;5;3;1;6;2;2;;2;;.;4110;46;4659
20250209;02;2025;8115777;1;2;1;70;;2;212.55886221;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115779;1;2;1;70;;2;248.57042958;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115782;1;1;1;70;;2;152.26085419;63;1;;;;;;;;;1;;30;0;9;4;1;2;2;;2;;.;7332;15;1513
20250209;02;2025;8115784;1;1;1;70;;1;2130.206957;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115785;1;3;1;70;;1;3663.3361088;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115788;1;1;1;70;;1;3395.7403282;05;1;;;;;1;;48;1450000;1;;108;0;4;4;1;2;2;;2;;.;9111;81;8121
20250209;02;2025;8115788;1;2;1;70;;1;3395.7403282;05;1;;;;;2;5;;1500000;1;;24;0;2;1;2;2;2;;2;;.;5223;47;4721
20250209;02;2025;8115793;1;1;1;70;;1;3155.8621585;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115794;1;2;1;70;;1;4097.1919083;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115794;1;3;1;70;;1;4097.1919083;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115795;1;1;1;70;;1;3271.739727;05;1;;;;;;;;;1;;144;0;5;2;10;2;3;;2;;.;2330;85;8530
20250209;02;2025;8115796;1;2;1;70;;1;5571.8600141;05;1;;;;;1;;46;1423500;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115797;1;1;1;70;;1;4685.3765646;05;1;;;;;2;5;;1500000;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115798;1;2;1;70;;1;4414.3440084;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
