PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4005;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S8A1;P5222S9;P5222S10;P5222S11;P6008
20250833;08;2025;8325117;1;1;01;13;1;445.71685989;13;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;700000;;;1;;;;;;;;;;1;2
20250833;08;2025;8325118;1;1;01;13;1;445.71685989;13;1;1;2;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;98;700000;;;;;;;;;;;1;;;2
20250833;08;2025;8325119;1;1;01;13;1;583.54188402;13;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;3;6;;;;500000;;;1;;;;;1;;;;;;2
20250833;08;2025;8325120;1;1;01;13;1;486.6379681;13;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;4;6;;;;500000;;;1;;;;;;;;;;1;2
20250833;08;2025;8325121;1;1;01;13;1;568.54983179;13;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;3;3;;;;;600000;;1;;;;;;;;;;1;1
20250833;08;2025;8325122;1;1;01;13;1;266.64390048;13;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;250000000;1200000;;;1;;;;;;;;;;1;3
20250833;08;2025;8325123;1;1;01;13;1;262.65902911;13;1;1;4;1;4;1;1;1;3;1;1;7;3;1;1;1;1;1;3;6;;;;2000000;;;1;;;;1;1;;;;;;3
20250833;08;2025;8325124;1;1;01;13;1;284.19844439;13;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;6;;;;1000000;;;1;;;;;;;;;;1;3
20250833;08;2025;8325125;1;1;01;13;1;311.78601232;13;2;1;1;1;1;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;180000000;800000;;;1;;;;;;;;;;1;4
20250833;08;2025;8325128;1;1;01;13;1;389.98935048;13;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;3;3;1;;;380000000;1400000;;;1;;;;;;;;;;;1
20250833;08;2025;8325129;1;1;01;13;1;408.26352921;13;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;6;;;;1200000;;;1;;;;;;;;;;1;4
20250833;08;2025;8325132;1;1;01;13;1;193.48264151;13;2;1;4;1;4;1;1;1;3;1;1;5;4;1;1;1;1;1;3;1;;;98;1500000;;;1;;;;;;;;;;1;5
20250833;08;2025;8325133;1;1;01;13;1;357.35970337;13;2;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;1000000;;1;;;;;;;;;;;1
20250833;08;2025;8325137;1;1;01;13;1;644.67627324;13;2;1;4;1;5;1;1;1;3;1;1;4;1;1;1;1;1;3;3;6;;;;2500000;;;1;;;;;1;;;;;1;1
20250833;08;2025;8325138;1;1;01;13;1;650.67153229;13;2;1;4;1;5;1;1;1;3;1;1;4;1;1;1;1;1;3;3;1;;;700000000;3500000;;;1;;;;;1;;;;;1;2
20250833;08;2025;8325139;1;1;01;13;1;546.32313042;13;2;1;4;1;5;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;99;3800000;;;1;;;;;1;;;;;;3
20250832;08;2025;8325142;1;1;01;15;1;123.95689399;15;1;1;4;1;3;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1;4
20250832;08;2025;8325143;1;1;01;15;1;160.05446911;15;1;1;2;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;;1
20250833;08;2025;8325144;1;1;01;15;1;84.511189162;15;1;1;4;1;3;1;1;1;3;1;1;5;5;1;1;1;1;1;3;1;;;180000000;800000;;;;;1;;;;;;;;;7
20250833;08;2025;8325145;1;1;01;15;1;111.55184618;15;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;1500000;;;1;;;1;;1;;;;;1;2
20250833;08;2025;8325146;1;1;01;15;1;86.652226621;15;2;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;150000000;600000;;;1;;;;;;;;;;;5
20250833;08;2025;8325147;1;1;01;15;1;131.03826864;15;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;450000;;;;;;;;;;;;1;1
20250833;08;2025;8325148;1;1;01;15;1;111.11885015;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;2;;1500000;300000000;650000;;;1;;1;;;;;;;;1;2
20250833;08;2025;8325149;1;1;01;15;1;129.48792753;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;250000000;800000;;;1;;;;;;;;;;;3
20250833;08;2025;8325150;1;1;01;15;1;111.11565168;15;1;1;2;1;2;1;1;1;3;1;1;4;4;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;;12
20250833;08;2025;8325151;1;1;01;15;1;107.70172843;15;2;1;4;1;2;2;1;1;3;1;1;2;1;1;1;1;1;3;4;3;;;;;300000;;;;;;;;;;;;1;4
20250833;08;2025;8325152;1;1;01;15;1;77.754731887;15;1;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;150000;;;;;;;;;;;;1;3
20250833;08;2025;8325153;1;1;01;15;1;77.141489779;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;200000000;600000;;;1;;;;;;;;;;;2
20250833;08;2025;8325154;1;1;01;15;1;109.96037667;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;1;3
20250833;08;2025;8325155;1;1;01;15;1;76.276455331;15;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;60000000;450000;;;1;;;;;;;;;;;1
20250833;08;2025;8325156;1;1;01;15;1;95.946705076;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;;;;;;;;;1;;;3
20250833;08;2025;8325157;1;1;01;15;1;85.137941942;15;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;800000;;1;;;;1;;;;;;1;3
20250833;08;2025;8325158;1;1;01;15;1;96.361377486;15;2;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;300000;;;;;;;;;;;;1;3
20250833;08;2025;8325159;1;1;01;15;1;115.92422454;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;800000;;1;;;;;;;;;;1;1
20250833;08;2025;8325160;1;1;01;15;1;118.68001418;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;;3
20250833;08;2025;8325161;1;1;01;15;1;84.233487238;15;1;1;2;1;1;1;1;1;3;1;1;3;3;1;1;1;1;1;3;4;;;;400000;;;;;;;;;;;1;;;4
20250833;08;2025;8325162;1;1;01;15;1;39.162373083;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;;;;1;5
20250833;08;2025;8325163;1;1;01;15;1;98.364133233;15;2;1;2;1;2;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;320000;;;;;;;;;;;;1;5
20250833;08;2025;8325164;1;1;01;15;1;103.1102893;15;2;1;4;1;2;1;1;1;3;1;1;2;1;1;2;1;1;1;3;3;;;;;110000;;;;;;;;;;1;;;1
20250833;08;2025;8325165;1;1;01;15;1;74.918015212;15;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;250000000;1500000;;;1;;;;;;;;;;1;3
20250833;08;2025;8325166;1;1;01;15;1;73.406198895;15;1;1;4;1;1;2;1;1;3;1;1;5;4;1;1;1;1;1;4;4;;;;900000;;;1;;;;;;;;;;;5
20250833;08;2025;8325167;1;1;01;15;1;163.88315828;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;4;3;3;;;;;350000;;1;;;;;;;;;;;3
20250833;08;2025;8325168;1;1;01;15;1;97.632198002;15;2;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;380000;;1;;;;;;;;;;;2
20250833;08;2025;8325169;1;1;01;15;1;105.65475351;15;1;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;450000;;;;;;;;;;;;1;4
20250833;08;2025;8325170;1;1;01;15;1;61.713191823;15;1;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;90000000;500000;;;;;;;;;;;1;;;2
20250833;08;2025;8325171;1;1;01;15;1;44.466862313;15;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1500000;;;;;;;;;;;;1;4
20250833;08;2025;8325172;1;1;01;15;1;69.292933467;15;1;1;4;1;4;1;1;1;3;1;1;5;4;1;1;1;1;1;3;1;;;200000000;1500000;;;1;;;;;1;;;;;;6
20250833;08;2025;8325173;1;1;01;15;1;97.101718405;15;1;1;4;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;400000;;1;;;;;;;;;;;3
20250833;08;2025;8325174;1;1;01;15;1;83.507949144;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;;2
20250833;08;2025;8325175;1;1;01;15;1;44.631861944;15;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;980000;;1;;;;;;;;;;;2
20250833;08;2025;8325176;1;1;01;15;1;107.44938805;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;240000000;1200000;;;1;;;;;;;;;;;3
20250833;08;2025;8325177;1;1;01;15;1;64.540711006;15;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;300000000;800000;;;1;;;;;;;;;;;2
20250833;08;2025;8325178;1;1;01;15;1;60.928716856;15;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;20000000;1000000;;;1;;;;;;;;;;;4
20250833;08;2025;8325179;1;1;01;15;1;55.234222394;15;1;1;4;1;4;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;300000000;1500000;;;1;;;;;;;;;;1;3
20250833;08;2025;8325180;1;1;01;15;1;71.599917918;15;1;1;2;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;150000000;500000;;;1;;;;;;;;;;;3
20250833;08;2025;8325181;1;1;01;15;1;86.943168407;15;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;;;;;;1;1
20250833;08;2025;8325182;1;1;01;15;1;56.314176601;15;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;;5
20250833;08;2025;8325183;1;1;01;15;1;67.310328736;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;855000;;1;;;;1;;;;;;;4
20250833;08;2025;8325184;1;1;01;15;1;82.691073609;15;2;1;4;1;3;1;1;1;3;1;2;4;1;1;1;1;1;1;3;3;;;;;320000;;1;1;;;;1;;;;;;1
20250833;08;2025;8325184;2;2;01;15;1;82.691073609;15;2;1;4;1;3;1;1;1;3;1;2;4;1;1;1;1;1;1;3;3;;;;;320000;;;;;;;;;;;;1;1
20250833;08;2025;8325185;1;1;01;15;1;91.269692331;15;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;3;3;1;;;300000000;1000000;;;1;;;;;;;;;;;2
20250833;08;2025;8325186;1;1;01;15;1;65.436781467;15;2;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;2000000;;1;;;;;1;;;;;1;4
20250833;08;2025;8325187;1;1;01;15;1;108.07917923;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;130000000;800000;;;1;;;;;;;;;;;4
20250833;08;2025;8325188;1;1;01;15;1;67.545589187;15;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;;;;1;1
20250833;08;2025;8325189;1;1;01;15;1;52.765475855;15;3;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;380000;;;;;;;;;;;;1;1
20250833;08;2025;8325190;1;1;01;15;1;64.266305417;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;;2
20250833;08;2025;8325191;1;1;01;15;1;66.657156719;15;2;1;4;1;4;2;1;1;3;1;1;3;1;1;1;1;1;3;4;3;;;;;900000;;1;;;;;;;;;;;1
20250833;08;2025;8325192;1;1;01;15;1;63.079756242;15;1;1;4;1;4;1;1;1;3;1;1;5;2;1;1;1;1;1;3;2;;800000;400000000;1200000;;;1;;;;;;;;;;;2
20250833;08;2025;8325193;1;1;01;15;1;28.712723785;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;580000;;1;;;;1;;;;;;1;4
20250833;08;2025;8325194;1;1;01;15;1;57.560303286;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;260000;;1;;;;;;;;;;;3
20250833;08;2025;8325195;1;1;01;15;1;47.865122657;15;2;1;4;1;3;1;1;1;7;1;1;3;2;1;1;1;1;1;3;3;;;;;915000;;;;;;;;;;;;1;2
20250833;08;2025;8325196;1;1;01;15;1;90.060785583;15;2;1;4;1;3;1;1;1;7;1;1;2;1;1;1;1;1;1;3;3;;;;;800000;;;;;;;;;;1;;;1
20250833;08;2025;8325197;1;1;01;15;1;66.657156719;15;2;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;;;;1;1
20250833;08;2025;8325198;1;1;01;15;1;46.749440586;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1;3
20250833;08;2025;8325199;1;1;01;15;1;33.045342102;15;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;150000;100000000;400000;;;1;;1;;;;;;;;;4
20250833;08;2025;8325200;1;1;01;15;1;42.702525078;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;800000;;1;;;;;1;;;;;;3
20250833;08;2025;8325201;1;1;01;15;1;39.052879201;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;150000000;600000;;;;;;;;;;;;;1;2
20250833;08;2025;8325202;1;1;01;15;1;33.403179658;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;;2
20250833;08;2025;8325203;1;1;01;15;1;54.259605585;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;180000000;700000;;;1;;;;;;;;;;;3
20250833;08;2025;8325204;1;1;01;15;1;63.115764365;15;2;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;1500000;;;1;;;;;;;;;;;2
20250833;08;2025;8325205;1;1;01;15;1;123.51848551;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;850000;;1;;;;;1;;;;;1;4
20250833;08;2025;8325206;1;1;01;15;1;141.4930532;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;1;4
20250833;08;2025;8325207;1;1;01;15;1;61.819403331;15;1;5;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;850000;;1;;;;;;;;;;;3
20250833;08;2025;8325208;1;1;01;15;1;131.03826864;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;200000;;;;;;;;;;;;1;1
20250833;08;2025;8325209;1;1;01;15;1;94.392113472;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;800000;;1;;;;;;;;;;;1
20250833;08;2025;8325210;1;1;01;15;1;78.105758401;15;1;1;4;1;3;1;1;1;3;1;1;5;1;1;1;1;1;1;3;1;;;300000000;1000000;;;1;;;;1;1;;;;;;2
20250833;08;2025;8325211;1;1;01;15;1;68.688225923;15;1;1;4;1;3;1;1;1;7;1;1;5;2;1;1;1;1;1;3;4;;;;800000;;;;;;;;;;;1;;;3
20250833;08;2025;8325212;1;1;01;15;1;104.83061491;15;2;1;4;1;3;1;1;1;7;1;1;3;1;1;1;1;1;1;3;3;;;;;1200000;;;;;;;;;;1;;;1
20250833;08;2025;8325213;1;1;01;15;1;106.17810331;15;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;350000000;1500000;;;1;;;;;;;;;;;5
20250833;08;2025;8325214;1;1;01;15;1;81.865250346;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;1000000;;;1;;;;;;;;;;1;3
20250833;08;2025;8325215;1;1;01;15;1;70.353967807;15;2;1;4;1;3;1;1;1;7;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;;1;;;1
20250833;08;2025;8325216;1;1;01;15;1;86.734664833;15;2;1;4;1;3;1;1;1;7;1;1;4;3;1;1;1;1;1;3;4;;;;1000000;;;;;;;;;;;1;;;2
20250833;08;2025;8325217;1;1;01;15;1;125.8561513;15;1;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;400000;;;;;;;;;;;1;;;1
20250833;08;2025;8325218;1;1;01;15;1;107.26822867;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;;4
20250833;08;2025;8325220;1;1;01;15;1;53.848262989;15;2;1;4;1;3;1;1;1;7;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;;;;1;2
20250833;08;2025;8325221;1;1;01;15;1;164.44369445;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;;;;;;;3
20250833;08;2025;8325222;1;1;01;15;1;91.653590488;15;1;1;4;1;3;1;1;1;7;1;1;3;1;1;1;1;1;1;3;1;;;350000000;700000;;;;;;;;;;;1;;;1
20250833;08;2025;8325223;1;1;01;15;1;115.65797565;15;1;1;4;1;3;1;1;1;7;1;1;3;2;1;1;1;1;4;3;3;;;;;1200000;;;;;;;;;;1;;;4
20250833;08;2025;8325224;1;1;01;15;1;79.148213783;15;3;1;4;1;3;1;1;1;7;1;1;1;1;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;;;;1;1
20250833;08;2025;8325225;1;1;01;15;1;103.88764575;15;1;1;4;1;3;1;1;1;7;1;1;4;3;1;1;1;1;1;3;1;;;6500000;700000;;;;;;;;;;;;;1;3
20250833;08;2025;8325226;1;1;01;15;1;112.94624426;15;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;1;2
20250833;08;2025;8325227;1;1;01;15;1;117.99014184;15;2;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;600000;;;;;;;;;;;;;1;1
20250833;08;2025;8325228;1;1;01;15;1;55.36501991;15;1;1;4;1;4;1;1;1;3;1;1;5;4;1;1;1;1;1;3;1;;;500000000;2000000;;;1;;;;;;;;;;;4
20250833;08;2025;8325229;1;1;01;15;1;92.863850846;15;2;1;4;1;3;1;1;1;3;1;2;3;2;1;2;1;1;1;3;3;;;;;320000;;1;;;;;;;;;;1;3
20250833;08;2025;8325229;2;2;01;15;1;92.863850846;15;2;1;4;1;3;1;1;1;3;1;2;1;1;1;2;1;1;1;3;3;;;;;180000;;1;;;;;;;;;;;1
20250833;08;2025;8325230;1;1;01;15;1;57.100297939;15;2;1;4;1;3;1;1;1;3;1;3;3;2;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;;3
20250833;08;2025;8325230;2;2;01;15;1;57.100297939;15;2;1;4;1;3;1;1;1;3;1;3;1;1;1;1;1;1;1;3;3;;;;;320000;;1;;;;;;;;;;;1
20250833;08;2025;8325230;3;3;01;15;1;57.100297939;15;2;1;4;1;3;1;1;1;3;1;3;1;1;1;1;1;1;1;3;3;;;;;320000;;1;;;;;;;;;;1;1
20250833;08;2025;8325231;1;1;01;15;1;50.874286374;15;2;1;4;1;3;1;1;1;3;1;1;3;3;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;;4
20250833;08;2025;8325232;1;1;01;15;1;115.07259168;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;;4
20250833;08;2025;8325233;1;1;01;15;1;128.16307799;15;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;170000000;600000;;;1;;;;;;;;;;;4
20250833;08;2025;8325234;1;1;01;15;1;74.229288128;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;150000000;1500000;;;1;;;;1;;;;;;1;2
20250833;08;2025;8325235;1;1;01;15;1;242.20457404;15;1;1;2;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;;5
20250833;08;2025;8325236;1;1;01;15;1;149.86753388;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;;2
20250833;08;2025;8325237;1;1;01;15;1;111.34393219;15;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;;2
20250833;08;2025;8325238;1;1;01;15;1;27.693392394;15;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;800000;;;1;;;;1;;;;;;;3
20250833;08;2025;8325239;1;1;01;15;1;157.24592237;15;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;3;3;;;;;450000;;1;;;;;;;;;;;1
20250833;08;2025;8325240;1;1;01;15;1;106.0755855;15;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;;2
20250833;08;2025;8325241;1;1;01;15;1;111.34393219;15;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;650000;;1;;;;;;;;;;;2
20250833;08;2025;8325242;1;1;01;15;1;27.693392394;15;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;10000000;;1;;;;1;1;;;;;;4
20250833;08;2025;8325243;1;1;01;15;1;118.72232067;15;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;3;4;;;;500000;;;;;;;;;;;;;1;1
20250833;08;2025;8325244;1;1;01;15;1;121.98359583;15;1;1;4;1;3;1;1;1;7;1;1;3;2;1;1;1;1;1;3;4;;;;800000;;;;;;;;;;;;;1;2
20250833;08;2025;8325245;1;1;01;15;1;72.769111419;15;1;1;4;1;3;1;1;1;3;1;1;6;3;1;1;1;1;1;3;3;;;;;1500000;;1;;;;;;;;;;;3
20250833;08;2025;8325246;1;1;01;15;1;78.105758401;15;2;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;3;3;3;;;;;500000;;1;;;;;;;;;;;2
20250833;08;2025;8325247;1;1;01;15;1;123.33277084;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1;3
20250833;08;2025;8325248;1;1;01;15;1;70.353967807;15;2;1;4;1;3;1;1;1;7;1;1;2;1;1;1;1;1;1;3;3;;;;;650000;;;;;;;;;;1;;;1
20250833;08;2025;8325249;1;1;01;15;1;47.865122657;15;2;1;4;1;3;1;1;1;7;1;1;2;2;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;;;;1;2
20250833;08;2025;8325250;1;1;01;15;1;67.0704442;15;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;1020000;;1;;;;1;1;;;;;1;1
20250833;08;2025;8325251;1;1;01;15;1;64.540711006;15;1;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;250000000;1000000;;;1;;;;;;;;;;;2
20250833;08;2025;8325252;1;1;01;15;1;122.39259683;15;1;1;2;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;180000000;700000;;;1;;;;;;;;;;1;4
20250833;08;2025;8325253;1;1;01;15;1;188.65740426;15;1;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;750000;;;;;;;;;;;;1;4
20250833;08;2025;8325254;1;1;01;15;1;174.80870216;15;2;1;4;1;3;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;;;;1;3
20250833;08;2025;8325255;1;1;01;15;1;117.73699027;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;;6
20250833;08;2025;8325256;1;1;01;15;1;150.21762309;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;2;;750000;80000000;600000;;;;;1;;;;;;;;1;5
20250833;08;2025;8325257;1;1;01;15;1;82.247664178;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;700000;;1;;;1;;1;;;;;;3
20250833;08;2025;8325258;1;1;01;15;1;106.20500293;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;;4
20250833;08;2025;8325259;1;1;01;15;1;70.412896195;15;1;1;4;1;3;1;1;1;3;1;1;5;4;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;;5
20250833;08;2025;8325260;1;1;01;15;1;77.407334733;15;2;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1800000;;1;;;;1;1;;;;;1;4
20250833;08;2025;8325261;1;1;01;15;1;81.865250346;15;2;1;5;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;380000;180000000;350000;;;1;;1;;1;;;;;;;3
20250833;08;2025;8325262;1;1;01;15;1;47.17377671;15;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;;1
20250833;08;2025;8325263;1;1;01;15;1;69.359873642;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;1100000;;1;;;;;;;;;;;3
20250833;08;2025;8325264;1;1;01;15;1;76.423309203;15;2;1;4;1;3;1;1;1;7;1;1;4;3;1;1;1;1;1;3;3;;;;;1350000;;1;;;;;;;;;;;4
20250833;08;2025;8325265;1;1;01;15;1;58.716471171;15;1;1;4;1;2;1;1;1;3;1;1;3;3;1;1;1;1;1;3;1;;;150000000;600000;;;;;;;;;;;;;1;5
20250833;08;2025;8325266;1;1;01;15;1;41.24411572;15;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;90000000;500000;;;;;;;;;;;1;;;1
20250833;08;2025;8325267;1;1;01;15;1;34.625846111;15;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;90000000;500000;;;;;;;;;;;;;1;4
