DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5396718,1,4,1,70,23,1,12,48,3,,2,12,3,,1,2,1,,,,,,,,,,,1,2,,600000,2,,97,54,54,1,1,03,9700,23,230.25310123
5396727,1,3,1,70,23,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,13,38,1,2,03,8220,23,182.52271141
5396729,1,1,1,70,23,1,48,40,1,,2,48,1,,9,2,5,,,,,1,,,,1,PENSION POR INVALIDEZ POR ACCIDENTE LABORAL,,2,,908526,3,,49,39,38,1,2,03,4921,23,184.23282812
5396734,1,2,1,70,23,1,4,48,1,,2,4,1,,6,2,1,,,,,,,,,,,1,1,1000000,908526,2,,86,59,59,1,1,03,8610,23,160.85740899
5396736,1,6,1,70,23,1,16,48,1,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,03,4719,23,107.97483891
5396736,1,8,1,70,23,1,16,48,1,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,92,33,33,1,2,03,9200,23,107.97483891
5396737,1,2,1,70,23,1,8,48,4,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,81,55,55,1,1,03,8121,23,168.0745139
5396737,1,3,1,70,23,1,12,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,03,4771,23,168.0745139
5396738,1,2,1,70,23,1,8,48,1,,2,48,1,,3,2,1,,,,,,,,,,,1,2,,800000,2,,96,57,57,1,1,03,9602,23,177.01572321
5396738,1,4,1,70,23,1,48,48,1,,2,48,1,,5,2,7,,,,,,,,,,,1,2,,1000000,2,,56,50,50,1,2,03,5630,23,177.01572321
5396740,1,1,1,70,23,1,4,48,8,,2,8,8,,5,2,1,,,,,,,,,,,1,2,,500000,2,,01,62,62,1,1,03,0161,23,202.62211255
5396741,1,2,1,70,23,1,48,40,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,03,4771,23,260.38147878
5396742,1,3,1,70,23,1,28,58,1,,2,29,2,,9,2,1,,,,,,,,,,,1,2,,2800000,2,,84,02,02,1,2,03,8412,23,108.9562367
5396742,1,4,1,70,23,1,20,48,1,,2,22,1,,9,2,1,,,,,,,,,,,1,2,,3500000,2,,84,12,12,1,2,03,8412,23,108.9562367
5396742,1,5,1,70,23,1,16,48,1,,2,18,1,,9,2,1,,,,,,,,,,,1,2,,3500000,2,,42,02,02,1,2,03,4210,23,108.9562367
5396746,1,3,1,70,23,1,16,48,1,,2,18,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,42,33,33,1,2,03,4210,23,140.85006323
5396746,1,4,1,70,23,1,24,48,1,,2,26,2,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,84,12,12,1,2,03,8412,23,140.85006323
5396756,1,2,1,70,23,1,10,40,1,,2,18,1,,5,2,1,,,,,,,,,,,1,2,,1800000,2,,85,13,13,1,1,03,8530,23,227.08529877
5396756,1,3,1,70,23,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,39,,1,1,03,.,23,227.08529877
5396757,1,3,1,70,23,1,8,48,1,,2,8,1,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,69,08,34,1,1,03,6910,23,126.88029813
5396783,1,2,1,70,27,1,16,48,1,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,1700000,2,,86,58,58,1,2,03,8610,27,33.516679033
5396787,1,2,1,70,27,1,24,30,2,,2,26,4,,1,2,1,,,,,,,,,,,1,2,,1700000,2,,85,13,13,1,2,03,8559,27,33.516679033
5396788,1,2,1,70,27,1,52,40,2,,2,52,4,,2,2,2,,,,,,,,,,,1,2,,2000000,2,,56,13,53,1,2,03,5630,27,33.516679033
5396795,1,1,1,70,27,1,4,40,1,,2,12,2,,9,2,1,,,,,,,,,,,1,2,,1800000,2,,84,02,02,1,1,03,8412,27,153.21468065
5396808,1,1,1,70,27,1,12,48,1,,2,16,2,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,85,13,13,1,1,03,8530,27,157.52839145
5396810,1,1,1,70,27,1,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,1600000,2,,85,58,58,1,2,03,8544,27,157.52839145
5396810,1,4,1,70,27,1,2,55,4,,2,2,4,,2,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,03,4112,27,157.52839145
5396812,1,1,1,70,27,1,12,40,1,,2,52,1,,7,2,1,,,,,,,,,,,1,2,,900000,2,,88,77,77,1,1,03,8890,27,33.516679033
5396812,1,2,1,70,27,1,40,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,12,,1,2,03,.,27,33.516679033
5396815,1,1,1,70,27,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1120000,,,,39,,1,1,03,.,27,33.516679033
5396816,1,2,1,70,27,1,5,40,2,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,32,,1,1,03,.,27,33.516679033
5396818,1,2,1,70,27,1,52,48,2,,2,52,2,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,84,39,39,1,2,03,8412,27,33.516679033
5396831,1,2,1,70,27,1,18,40,2,,2,12,1,,6,2,1,,,,,,,,,,,1,2,,2000000,2,,41,02,02,1,2,03,4112,27,33.516679033
5396832,1,1,1,70,27,1,8,40,1,,2,12,1,,9,2,1,,,,,,,,1,,,,2,,3000000,2,,88,13,13,1,1,03,8890,27,33.516679033
5396835,1,3,1,70,27,1,12,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,13,,1,1,03,.,27,33.516679033
5396837,1,1,1,70,27,1,6,48,4,,2,6,4,,1,2,1,,,,,,,,,,,1,2,,2000000,2,,69,12,12,1,1,03,6910,27,33.516679033
5396838,1,1,1,70,27,1,8,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,49,40,98,1,1,03,4921,27,157.52839145
5396842,1,4,1,70,41,1,50,50,1,,1,,,,,,,,.,,,,,,,,.,,,,980000,,,,45,,1,2,03,.,41,243.44760294
5396851,1,1,1,70,41,1,8,48,2,,2,8,1,,4,2,1,,,,1,,,,,,,,2,,3500000,1,1,69,12,12,1,1,03,6910,41,207.48131606
5396852,1,2,1,70,41,1,48,48,1,,2,48,1,,9,2,7,,,,,,,,,,,1,2,,2000000,2,,96,44,21,1,2,03,9603,41,108.15898266
5396852,1,3,1,70,41,1,16,48,1,,2,16,1,,4,2,7,,,,,,,,,,,1,2,,1100000,2,,45,33,33,1,2,03,4530,41,108.15898266
5396857,1,1,1,70,41,1,48,48,1,,2,48,1,,9,2,7,,,,,,,,,,,1,2,,908000,2,,09,70,70,1,2,03,0910,41,228.68838172
5396857,1,2,1,70,41,1,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,55,,1,2,03,.,41,228.68838172
5396857,1,3,1,70,41,1,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,59,,1,2,03,.,41,228.68838172
5396857,1,4,1,70,41,1,24,24,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,53,,1,2,03,.,41,228.68838172
5396859,1,2,1,70,44,1,2,48,1,,2,9,4,,2,2,1,,,,,,,,,,,1,2,,900000,2,,43,45,85,1,1,03,4321,44,172.18552277
5396864,1,3,1,70,44,1,3,45,4,,1,,,,,,,,.,,,,,,,,.,,,,500000,,,,53,,1,1,03,.,44,98.074210467
5396866,1,2,1,70,44,1,3,40,1,,2,18,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,73,32,39,1,1,03,7310,44,76.216797026
5396869,1,1,1,70,44,1,52,48,1,,2,52,1,,9,2,2,,,,,,,,1,,,,2,,1000000,2,,05,03,03,1,2,03,0510,44,113.1899844
5396871,1,2,1,70,44,1,12,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,1000000,1,1,88,59,59,1,1,03,8890,44,104.06057256
5396874,1,5,1,70,44,1,16,40,1,,2,8,4,,9,2,1,,,,1,,,,,,,,2,,1500000,1,2,88,19,19,1,2,03,8890,44,74.893128283
5396878,1,1,1,70,44,1,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,950000,,,,39,,1,2,03,.,44,130.86733591
5396879,1,3,1,70,44,1,104,60,1,,2,104,4,,1,2,4,,,,,,,,,,,1,2,,1000000,2,,49,98,98,1,2,03,4921,44,121.75044305
5396882,1,1,1,70,44,1,52,48,3,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,2,03,9700,44,197.29114931
5396887,1,2,1,70,44,1,4,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,98,2,,52,58,58,1,1,03,5221,44,130.32600437
5396888,1,1,1,70,44,1,16,48,3,,2,16,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,2,03,9700,44,67.656338378
5396889,1,1,1,70,44,1,1,48,4,,2,1,4,,1,2,1,,,,,,,,,,,1,1,400000,900000,2,,41,95,95,1,1,03,4111,44,123.58022905
5396897,1,1,1,70,44,1,48,48,4,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,950000,2,,49,98,98,1,2,03,4921,44,187.71750261
5396897,1,2,1,70,44,1,20,48,1,,2,20,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,85,13,13,1,2,03,8511,44,187.71750261
5396919,1,2,1,70,44,1,12,48,1,,2,24,4,,1,2,4,,,,,,,,,,,1,2,,900000,2,,56,45,77,1,1,03,5619,44,121.62090273
5396920,1,3,1,70,44,1,30,40,1,,2,18,4,,2,2,2,,,,,,,,,,,1,2,,908526,2,,47,13,41,1,2,03,4771,44,110.72268713
5396922,1,1,1,70,44,1,12,40,2,,2,16,2,,9,2,1,,,,,,,,,,,1,2,,900000,2,,85,13,13,1,1,03,8530,44,71.616762477
5396923,1,4,1,70,44,1,12,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,85,59,13,1,1,03,8512,44,65.580173671
5396924,1,3,1,70,44,1,28,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,14,33,33,1,2,03,1410,44,68.607950726
5396926,1,2,1,70,44,1,8,48,4,,2,48,4,,2,2,1,,,,,,,,,,,1,2,,960000,2,,96,57,57,1,1,03,9602,44,113.26313509
5396934,1,3,1,70,44,1,52,48,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,49,98,98,1,2,03,4921,44,49.095615898
5396936,1,4,1,70,44,1,96,48,1,,2,96,1,,8,2,1,,,,,,,,,,,1,2,,900000,2,,86,37,37,1,2,03,8621,44,93.172776775
5396939,1,2,1,70,44,1,24,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,03,4723,44,94.323034558
5396939,1,3,1,70,44,1,52,12,4,,2,52,4,,4,2,1,,,,,,,,,,,1,2,,600000,2,,90,17,17,1,2,03,9007,44,94.323034558
5396974,1,2,1,70,50,1,4,48,1,,2,20,2,,9,2,2,,,,,,,,,,,1,2,,931000,2,,84,45,34,1,1,03,8412,50,200.55952178
5396975,1,1,1,70,50,1,6,48,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,47,55,45,1,1,03,4771,50,265.91155539
5396975,1,2,1,70,50,1,8,48,1,,2,24,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,47,33,97,1,1,03,4759,50,265.91155539
5396976,1,1,1,70,50,1,48,48,1,,2,96,1,,4,2,2,,,,,,,,,,,1,2,,1100000,2,,47,45,45,1,2,03,4771,50,273.3726394
5396983,1,3,1,70,50,1,16,48,1,,2,54,1,,5,2,2,,,,,,,,,,,1,2,,1200000,2,,14,33,45,1,2,03,1410,50,232.75974495
5397000,1,1,1,70,52,1,52,48,1,,2,8,1,,2,2,1,,,,1,,,,,,,,2,,1000000,1,2,47,45,45,1,2,03,4711,52,180.31346845
5397000,1,2,1,70,52,1,8,20,1,,2,40,4,,1,2,4,,,,,,,,,,,1,2,,900000,2,,85,38,13,1,1,03,8559,52,180.31346845
5397005,1,2,1,70,54,1,98,48,1,,2,98,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,85,58,58,1,2,03,8530,54,455.34468141
5397012,1,1,1,70,54,1,4,24,4,,2,8,4,,1,2,3,,,,,,,,,,,1,2,,800000,2,,56,53,53,1,1,03,5613,54,465.7077003
5397017,1,2,1,70,63,1,3,40,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,400000,400000,2,,41,93,93,1,1,03,4111,63,184.89477661
5397022,1,3,1,70,63,1,25,48,1,,2,25,1,,6,2,1,,,,,,,,,,,1,2,,1500000,2,,85,13,13,1,2,03,8530,63,130.91256061
5397023,1,2,1,70,63,1,24,28,1,,2,24,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,45,45,45,1,2,03,4512,63,172.607478
5397024,1,2,1,70,63,1,52,48,1,,2,52,1,,7,2,1,,,,,,,,,,,1,2,,908526,2,,41,93,93,1,2,03,4111,63,87.603653974
5397025,1,3,1,70,63,1,25,25,1,,2,25,1,,3,2,7,,,,,,,,,,,1,2,,908526,2,,47,77,77,1,2,03,4723,63,97.205982325
5397026,1,1,1,70,63,1,56,48,1,,2,106,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,03,4772,63,314.03691047
5397026,1,3,1,70,63,1,16,48,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,03,4771,63,314.03691047
5397037,1,1,1,70,63,1,28,48,4,,2,28,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,41,41,93,1,2,03,4111,63,200.03632185
5397046,1,3,1,70,63,1,52,48,1,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,47,45,41,1,2,03,4771,63,190.2442275
5397057,1,3,1,70,63,1,52,48,1,,2,20,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,31,34,34,1,2,03,3110,63,117.96359171
5397059,1,3,1,70,63,1,38,44,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,05,,1,2,03,.,63,122.39692854
5397067,1,3,1,70,63,1,4,48,1,,2,4,1,,9,2,8,,,,,,,,,,,1,1,99,1000000,2,,10,45,77,1,1,03,1063,63,127.0425935
5397067,1,4,1,70,63,1,3,48,4,,2,16,4,,1,2,8,,,,,,,,,,,1,2,,908526,2,,13,38,79,1,1,03,1313,63,127.0425935
5397084,1,1,1,70,63,1,44,48,3,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,2,03,9700,63,155.62270081
5397084,1,4,1,70,63,1,40,24,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,600000,2,,56,33,33,1,2,03,5611,63,155.62270081
5397086,1,2,1,70,63,1,12,48,1,,2,12,1,,8,2,4,,,,,,,,,,,1,2,,908526,2,,32,97,94,1,1,03,3290,63,89.323160389
5397087,1,4,1,70,63,1,40,48,1,,2,52,4,,1,2,8,,,,,,,,,,,1,2,,908526,2,,81,53,55,1,2,03,8121,63,314.03691047
5397092,2,1,2,70,63,1,2,55,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,160000,160000,2,,31,93,93,1,1,03,3110,63,147.2656933
5397096,1,1,1,70,63,1,28,48,1,,2,75,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,85,58,58,1,2,03,8530,63,84.446779424
5397096,1,3,1,70,63,1,104,48,1,,2,104,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,61,45,39,1,2,03,6190,63,84.446779424
5397101,1,1,1,70,63,1,32,48,1,,2,48,3,,1,2,2,,,,,,,,,,,1,2,,908526,2,,97,55,54,1,2,03,9700,63,78.509227617
5397101,1,3,1,70,63,1,32,48,1,,2,48,1,,9,2,3,,,,,,,,,,,1,2,,908526,2,,36,03,03,1,2,03,3600,63,78.509227617
5397101,1,4,1,70,63,1,32,48,1,,2,48,1,,7,2,4,,,,,,,,,,,1,2,,908526,2,,64,39,39,1,2,03,6412,63,78.509227617
5397101,1,5,1,70,63,1,32,48,1,,2,48,4,,9,2,4,,,,,,,,,,,1,2,,908526,2,,84,45,39,1,2,03,8412,63,78.509227617
5397101,1,6,1,70,63,1,48,48,1,,2,48,1,,8,2,4,,,,,,,,,,,1,2,,908526,2,,41,39,44,1,2,03,4111,63,78.509227617
5397101,1,7,1,70,63,1,30,48,1,,2,48,4,,9,2,4,,,,,,,,,,,1,2,,908526,2,,84,53,39,1,2,03,8412,63,78.509227617
5397102,1,2,1,70,63,1,9,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,47,39,45,1,1,03,4771,63,89.323160389
5397111,1,3,1,70,63,1,16,48,1,,2,32,1,,3,2,1,,,,1,,,,,,,,2,,908526,1,1,43,45,87,1,2,03,4322,63,130.67137233
5397115,1,4,1,70,63,1,10,40,1,,1,,,,,,,,.,,,,,,,,.,,,,600000,,,,45,,1,1,03,.,63,85.453193285
5397127,1,2,1,70,63,1,20,60,1,,2,20,4,,1,2,7,,,,,,,,,,,1,2,,908526,2,,49,98,98,1,2,03,4921,63,135.78894157
5397130,1,1,1,70,63,1,52,60,1,,2,104,1,,9,2,1,,,,1,,,,,,,,2,,1000000,1,2,49,98,98,1,2,03,4921,63,286.71870228
5397135,1,2,1,70,63,1,24,54,4,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,1000000,2,,82,39,39,1,2,03,8219,63,88.851256108
5397135,1,4,1,70,63,1,3,48,1,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,1600000,2,,63,39,34,1,1,03,6311,63,88.851256108
5397142,1,2,1,70,63,1,12,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,88,55,54,1,1,03,8890,63,194.91875261
5397151,1,2,1,70,63,1,8,48,1,,2,8,1,,9,2,2,,,,,,,,,,,1,2,,1000000,2,,47,39,39,1,1,03,4711,63,132.63206702
5397157,1,1,1,70,63,1,12,40,1,,2,48,1,,4,2,2,,,,,,,,,,,1,2,,1000000,2,,31,45,45,1,1,03,3110,63,188.99662537
5397167,2,1,2,70,63,1,120,60,1,,2,2,4,,1,2,1,,,,,,,,,,,1,1,100000,908526,2,,81,61,61,1,2,03,8130,63,111.83960861
5397168,1,3,1,70,63,1,12,24,1,,2,12,4,,1,2,4,,,,,,,,,,,1,2,,908526,2,,55,55,54,1,1,03,5511,63,122.39692854
5397174,1,1,1,70,63,1,52,72,4,,2,52,4,,1,2,1,,,,1,,,,,,,,2,,908526,1,1,49,98,98,1,2,03,4921,63,119.87286412
5397181,1,1,1,70,63,1,20,40,8,,2,20,8,,5,2,1,,,,,,,,,,,1,2,,800000,2,,01,62,62,1,2,03,0122,63,119.87286412
5397190,1,1,1,70,66,1,16,48,1,,2,16,1,,6,2,2,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,03,4775,66,326.98155789
5397191,1,1,1,70,66,1,42,48,1,,2,42,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,03,5611,66,339.3950767
5397194,1,3,1,70,66,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,97,,1,1,03,.,66,188.23235459
5397197,1,3,1,70,66,1,32,48,1,,2,32,1,,5,2,2,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,2,03,5611,66,517.68267299
5397209,1,1,1,70,66,1,3,48,1,,2,4,1,,2,2,1,,,1,,,,,,,,,2,,1200000,2,,41,95,95,1,1,03,4111,66,420.29295816
5397217,1,4,1,70,66,1,104,48,1,,2,104,1,,3,2,1,,,,,,,,,,,1,2,,908200,2,,10,45,45,1,2,03,1081,66,485.42252162
5397220,1,3,1,70,66,1,13,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,03,.,66,260.86769913
5397221,1,3,1,70,66,1,32,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,39,,1,2,03,.,66,191.58303488
5397224,1,2,1,70,66,1,24,48,4,,2,24,4,,3,2,1,,,,,,,,,,,1,2,,900000,2,,14,79,79,1,2,03,1410,66,317.32924047
5397230,1,2,1,70,66,1,48,56,1,,2,48,1,,5,2,1,,,,,,,,,,,1,2,,908000,2,,10,98,98,1,2,03,1040,66,188.23235459
5397230,1,4,1,70,66,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908000,2,,82,38,38,1,2,03,8220,66,188.23235459
5397232,1,5,1,70,66,1,12,48,4,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,57,,1,1,03,.,66,275.24211773
5397240,1,1,1,70,66,1,40,48,1,,2,48,1,,9,2,6,,,,,,,,,,,1,2,,908600,2,,86,59,59,1,2,03,8610,66,302.95482188
5397254,1,3,1,70,66,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,39,,1,1,03,.,66,269.98076163
5397278,1,2,1,70,66,1,4,48,1,,2,4,4,,1,2,2,,,,,,,,,,,1,1,700000,908526,2,,81,53,55,1,1,03,8121,66,584.57800358
5397293,1,2,1,70,66,1,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,59,,1,2,03,.,66,422.39154317
5397296,1,1,1,70,66,1,8,48,1,,2,8,1,,5,2,1,,,,,,,,,,,1,2,,908000,2,,56,55,53,1,1,03,5611,66,484.28017887
5397305,1,3,1,70,66,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,3000000,,,,12,,1,1,03,.,66,232.83277083
5397310,1,3,1,70,66,1,30,48,1,,2,30,1,,6,2,2,,,,,,,,,,,1,2,,1200000,2,,33,33,84,1,2,03,3312,66,269.98076163
5397314,1,2,1,70,66,1,5,48,1,,2,5,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,29,85,97,1,1,03,2910,66,417.62706518
5397325,1,2,1,70,66,1,32,48,1,,2,32,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,2,03,4111,66,326.98155789
5397328,1,2,1,70,66,1,48,56,1,,1,,,,,,,,.,,,,,,,,.,,,,1100000,,,,59,,1,2,03,.,66,367.35164669
5397334,1,2,1,70,66,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,03,.,66,696.42550022
5397350,1,3,1,70,66,1,8,48,3,,2,8,1,,2,2,7,,,,,,,,,,,1,2,,908000,2,,56,54,39,1,1,03,5621,66,304.03333173
5397356,1,1,1,70,66,1,32,48,1,,2,32,1,,7,2,1,,,,,,,,,,,1,2,,1000000,2,,73,97,97,1,2,03,7310,66,245.95402561
5397372,1,2,1,70,66,1,12,50,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,95,,1,1,03,.,66,227.35438396
5397372,1,4,1,70,66,1,12,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,1200000,2,,41,95,95,1,1,03,4111,66,227.35438396
5397374,1,2,1,70,66,1,52,48,1,,2,52,1,,9,2,8,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,2,03,8220,66,353.51648303
5397394,1,3,1,70,68,1,30,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,07,07,1,2,03,4773,68,456.63719341
5397397,1,2,1,70,68,1,54,48,1,,2,54,1,,2,2,1,,,,,,,,,,,1,2,,1014000,2,,47,57,45,1,2,03,4759,68,603.43255266
5397399,1,1,1,70,68,1,52,30,3,,2,52,3,,1,2,2,,,,,,,,,,,1,2,,900000,2,,97,54,54,1,2,03,9700,68,568.9246246
5397400,1,1,1,70,68,1,52,48,4,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,45,80,58,1,2,03,4512,68,524.3628341
5397401,1,2,1,70,68,1,48,48,3,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,2,03,9700,68,489.63213864
5397401,1,3,1,70,68,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,39,,1,1,03,.,68,489.63213864
5397415,1,2,1,70,68,1,20,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,1014000,2,,86,59,59,1,2,03,8699,68,634.58998972
5397416,1,1,1,70,68,1,36,54,1,,2,36,1,,3,2,1,,,1,,,,,,,,,2,,2000000,1,1,69,12,12,1,2,03,6910,68,464.08663572
5397419,1,1,1,70,68,1,5,48,1,,2,52,1,,6,2,7,,,,,,,,,,,1,2,,98,2,,47,55,55,1,1,03,4759,68,706.21026597
5397427,1,4,1,70,70,1,144,48,1,,2,198,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,44,33,1,2,03,4772,70,113.27259505
5397428,1,2,1,70,70,1,2,48,4,,2,2,4,,2,2,1,,,,,,,,,,,1,1,700000,900000,2,,43,95,95,1,1,03,4330,70,127.64857397
5397429,1,1,1,70,70,1,4,48,1,,2,4,3,,1,2,1,,,,,,,,,,,1,1,800000,908526,2,,97,39,54,1,1,03,9700,70,123.56180551
5397429,1,2,1,70,70,1,28,48,1,,2,28,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,39,45,1,2,03,4772,70,123.56180551
5397431,1,1,1,70,70,1,4,48,4,,2,48,4,,1,2,1,,,,,,,,,,,1,1,600000,900000,2,,49,98,98,1,1,03,4921,70,122.53617863
5397434,1,3,1,70,70,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,59,59,1,2,03,8610,70,128.26424127
5397434,1,4,1,70,70,1,10,48,1,,2,10,1,,9,1,1,,,,,,,,,,,1,2,,2000000,2,,94,19,19,1,1,03,9499,70,128.26424127
5397434,1,5,1,70,70,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,94,02,02,1,2,03,9499,70,128.26424127
5397436,1,2,1,70,70,1,8,48,1,,2,124,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,88,53,53,1,1,03,8890,70,101.44061477
5397439,1,6,1,70,70,1,40,48,1,,2,48,4,,3,2,1,,,,,,,,,,,1,2,,908526,2,,15,45,80,1,2,03,1522,70,129.97631557
5397446,1,2,1,70,70,1,10,48,4,,2,10,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,45,44,44,1,1,03,4541,70,112.88362345
5397449,1,3,1,70,70,1,10,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,12,,1,1,03,.,70,110.59840312
5397455,1,4,1,70,73,1,8,48,1,,2,8,1,,4,2,4,,,,,,,,,,,1,2,,9100000,2,,47,45,45,1,1,03,4761,73,176.93983648
5397456,1,7,1,70,73,1,28,60,1,,2,32,1,,2,2,4,,,,,,,,,,,1,2,,300000,2,,31,95,81,1,2,03,3110,73,523.54789401
5397456,1,8,1,70,73,1,8,40,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,400000,2,,96,45,59,1,1,03,9609,73,523.54789401
5397467,1,2,1,70,73,1,52,48,1,,2,52,1,,9,2,4,,,,,,,,,,,1,2,,1300000,2,,71,02,02,1,2,03,7110,73,287.22230186
5397468,1,2,1,70,73,1,48,50,1,,2,104,1,,3,2,1,,,,,,,,,,,1,2,,400000,2,,41,95,95,1,2,03,4111,73,307.07362821
5397473,1,1,1,70,73,1,4,48,3,,2,60,3,,1,2,1,,,,,,,,,,,1,2,,950000,2,,97,54,54,1,1,03,9700,73,286.72266247
