DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5396356,1,1,1,60,05,1,5,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1500000,1,,3,,12,2,,,,,3,6,2,48,,.,48,,,1,5,,1,,1,2,2,20,1,1,,1,1,,,,,,2,2,1,0,120,1,,2,,,,,,,,10,6,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,45,47,1,03,4,4799,1500000,05,1153.0626319,
5396356,1,2,1,60,05,1,5,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1200000,1,,3,,12,2,,,,,3,6,2,40,,.,20,6,,1,1,,3,,2,,,,1,,,1,1,,,,,,2,2,1,0,48,1,,2,,,,,,,,8,14,,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,45,47,1,03,4,4791,1200000,05,1153.0626319,
5396357,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,60,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,110000,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,2,1,8,1,1,,,,,,,,,1,1,1,48,48,1,,2,,,,,,,,3,11,20,,2,,,,1,1,1,1,1,1,2,1,2,2,2,,2,2,2,2,1,2,2,2,3,,45,47,1,03,1,4741,908000,05,983.66240987,
5396357,1,2,1,60,05,1,5,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,2,220000,1,,3,,12,2,,,,,3,3,1,25,2,,20,1,,1,1,,3,,2,,,,1,,,1,,,,,,,2,2,1,12,12,1,,2,,,,,,,,9,14,,2,2,,,,1,1,1,1,2,1,2,1,2,2,2,,2,1,1,2,1,2,2,1,5,,45,47,1,03,4,4792,220000,05,983.66240987,
5396358,1,1,1,60,05,1,5,1,2,2,12,1,,,1,1,2,1,24,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,34500,2,2,,,2,,,2,,,1,908526,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,72,,.,72,,,2,7,,1,,2,,,,1,,,,,,,,,1,1,1,1,5,20,1,,2,,,,,,,,1,11,15,,1,14,1,1,2,,,,,,,,,,,,,,1,1,1,1,2,1,8,,21,52,1,03,1,5221,908526,05,1211.7935835,
5396359,1,1,1,60,05,1,5,1,1,,,1,,,1,2,2,2,96,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,48,3,,1,5,10,1,,200000,2,1,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,15,1,03,1,1513,1000000,05,1060.4507478,
5396359,1,2,1,60,05,1,5,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,2,3500000,1,,3,,12,1,3,3,0,0,3,6,2,48,,.,48,,,3,1,,2,,2,,,,1,,,1,1,,,,,,2,2,1,0,24,1,,2,,,,,,,,10,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,21,15,1,03,5,1512,3500000,05,1060.4507478,
5396359,1,3,1,60,05,1,5,1,2,2,6,1,,,1,1,2,1,4,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,4,14,1,,2,,,,,,,,1,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,38,82,1,03,1,8220,908526,05,1060.4507478,
5396361,1,1,1,60,05,1,5,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2,0,1,,3,,6,2,,,,,1,1,1,60,,.,60,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,2,3,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,1,1,2,2,2,2,2,,1,1,1,2,1,2,2,2,8,,79,13,1,03,4,1392,0,05,1157.3922144,
5396362,1,1,1,60,05,1,5,1,1,,,1,,,1,1,2,1,60,,1,,2,1100000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1100000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,5,,1,,1,2,2,21,1,1,,,,,,,,,1,1,1,9,84,1,,2,,,,,,,,13,2,10,,1,24,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,1,1,2,1,1,1,,97,47,1,03,1,4773,1100000,05,924.93145826,
5396362,1,3,1,60,05,1,5,1,2,2,12,1,,,1,1,2,1,3,,2,,1,1800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,908526,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,7,7,,1,,1,2,1,4,1,1,,,,,,,,,1,2,1,0,36,1,,2,,,,,,,,1,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,13,85,1,03,1,8530,1800000,05,924.93145826,
5396362,1,4,1,60,05,1,5,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,,3,,2,2,,,,,3,6,1,14,1,,0,1,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,36,3,1,,2,,,,,,,,3,14,,2,1,10,2,1,1,1,1,1,2,1,2,2,2,2,2,,2,1,1,2,2,2,2,1,3,,45,47,1,03,4,4791,0,05,924.93145826,
5396363,1,4,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,42,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,38400,2,2,,,2,,,2,,,1,908526,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,8,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,0,3,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,33,47,1,03,1,4771,908526,05,944.27187806,
5396364,1,3,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,6,,1,,2,908526,2,,,1,300000,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,48,,.,48,,,1,2,,1,,1,2,1,16,1,1,,,,,,,,,1,2,1,6,36,3,,2,,,,,,,,1,4,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,03,3,9700,1208526,05,949.34051678,
5396364,1,4,1,60,05,1,5,1,2,2,3,1,,,1,1,2,1,5,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,1,124000,2,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,4,20,1,,2,,,,,,,,1,4,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,21,61,1,03,1,6130,908526,05,949.34051678,
5396364,1,6,1,60,05,1,5,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1200000,1,,3,,12,2,,,,,3,1,1,60,,.,60,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,48,1,,2,,,,,,,,1,3,30,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,2,,41,47,1,03,4,4771,1200000,05,949.34051678,
5396364,1,7,1,60,05,1,5,1,2,2,3,1,,,1,1,2,1,8,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,1,140000,2,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,4,14,1,,2,,,,,,,,7,4,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,44,61,1,03,1,6130,908526,05,949.34051678,
5396364,1,9,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,36,,5,,1,1228000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,1228000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,7,1,1,,1,,,,,,,1,1,1,0,15,1,,2,,,,,,,,1,2,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,39,86,1,03,1,8621,1228000,05,949.34051678,
5396365,1,1,1,60,05,1,5,1,2,2,6,1,,,1,1,2,1,60,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,110000,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,1,,1,2,1,5,1,1,,,,,,,,,1,1,1,3,24,1,,2,,,,,,,,3,11,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,5,,33,47,1,03,1,4711,908000,05,1619.7334608,
5396366,1,2,1,60,05,1,5,1,1,,,1,,,1,2,2,2,48,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,450000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,35,2,,35,,,4,7,,1,,1,1,2,8,1,1,,1,,,,,,,2,2,1,2,12,4,,2,,,,,,,,9,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,3,,36,49,1,03,1,4921,908000,05,1045.9686265,
5396367,1,4,1,60,05,1,5,1,2,2,12,1,,,1,1,2,1,60,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,110000,2,2,,,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,5,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,8,84,2,,2,,,,,,,,1,11,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,03,27,1,03,1,2750,1200000,05,900.02304774,
5396367,1,7,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,96,,1,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,92000,2,2,,,2,,,2,,,2,,,1,1200000,1,1200000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,5,,1,,1,2,1,10,1,1,,,,,,,,,1,1,1,2,12,1,,2,,,,,,,,3,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,2,,44,68,1,03,1,6820,1100000,05,900.02304774,
5396368,1,1,1,60,05,1,5,1,1,,,1,,,2,2,2,2,1,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,60,,.,60,,,2,6,,11,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,1,1,1,1,1,2,2,2,1,2,2,,2,1,2,2,1,2,2,1,3,,45,47,1,03,1,4781,500000,05,588.10195911,
5396369,1,1,1,60,05,1,5,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,800000,1,,3,,12,2,,,,,3,1,1,70,,.,70,,,1,6,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,5,3,5,,2,,,,1,1,1,1,1,2,2,1,1,2,2,,1,1,2,2,1,2,1,1,3,,45,47,1,03,4,4781,800000,05,588.10195911,
5396370,1,1,1,60,05,1,5,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,700000,1,,3,,12,2,,,,,3,1,1,60,,.,60,,,1,6,,7,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,45,47,1,03,4,4781,700000,05,552.34978903,
5396374,1,1,1,60,08,1,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,3,1,1,60,,.,60,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,36,1,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,2,3,,77,56,1,03,4,5619,600000,08,679.12470479,
5396374,1,2,1,60,08,1,8,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,850000,1,,3,,12,2,,,,,3,1,1,50,,.,50,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,12,1,,2,,,,,,,,5,2,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,95,41,1,03,4,4111,850000,08,679.12470479,
5396375,1,1,1,60,08,1,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,877000,1,,3,,12,2,,,,,3,1,1,40,,.,40,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,36,1,,2,,,,,,,,7,11,40,,2,,,,1,1,2,1,1,1,2,2,2,1,1,ESTABILIDAD Y PRESTACIONES,1,1,1,2,1,2,2,1,8,,97,53,1,03,4,5320,877000,08,643.85269135,
5396376,1,5,1,60,08,1,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,850000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,2,1,,2,,,,,,,,1,3,10,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,2,1,5,,95,41,1,03,4,4111,850000,08,647.85744884,
5396376,1,6,1,60,08,1,8,1,2,2,12,2,1,,1,1,2,1,11,,2,,2,980000,2,,,2,,2,,2,,2,,2,,,1,106400,2,2,,,2,,,2,,,2,,,1,860000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,97,22,1,03,1,2229,980000,08,647.85744884,7810
5396377,1,1,1,60,08,1,8,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,2,900000,1,,3,,12,1,1,0,0,1,3,4,2,60,,.,60,,,2,7,,10,,2,,,,1,,,1,,,,,,,2,2,1,0,24,1,,2,,,,,,,,7,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,41,45,1,03,4,4541,900000,08,642.38199338,
5396377,1,2,1,60,08,1,8,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,56,,.,56,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,45,1,03,6,4541,,08,642.38199338,
5396378,1,2,1,60,08,1,8,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,3,10,2,60,,.,60,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,9,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,58,80,1,03,4,8010,600000,08,653.6678571,
5396379,1,1,1,60,08,1,8,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,8,2,,,,,3,1,1,50,,.,35,6,,1,7,,1,,2,,,,1,,,,,,,,,1,2,2,1,2,18,1,,2,,,,,,,,13,3,15,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,03,45,1,03,4,4520,600000,08,666.89084308,
5396379,1,2,1,60,08,1,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,240000,1,,3,,12,2,,,,,3,1,2,30,2,,30,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,12,24,1,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,1,8,,53,56,1,03,4,5619,240000,08,666.89084308,
5396380,1,1,1,60,08,1,8,1,1,,,1,,,1,2,2,2,36,,1,,2,500000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,56,,.,56,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,54,97,1,03,3,9700,650000,08,532.18378012,
5396382,1,1,1,60,08,1,8,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,3,7,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,14,94,1,03,4,9491,600000,08,495.57779672,
5396382,1,2,1,60,08,1,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,850000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,84,45,1,03,4,4542,850000,08,495.57779672,
5396383,1,3,1,60,08,1,8,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,240000,1,,3,,12,2,,,,,3,3,2,20,2,,20,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,57,96,1,03,4,9602,240000,08,543.55323279,
5396384,1,1,1,60,08,1,8,1,2,2,6,1,,,1,1,2,1,60,,2,,2,450000,2,,,2,,2,,2,,2,,2,,,1,65000,2,1,70000,2,2,,,2,,,2,,,1,450000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,20,1,,20,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,2,6,1,,2,,,,,,,,1,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,55,81,1,03,1,8121,450000,08,631.61882965,
5396384,1,2,1,60,08,1,8,1,2,1,,1,,,1,1,2,1,84,,2,,2,980000,2,,,2,,2,,2,,2,,2,,,1,110000,2,1,31000,2,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,12,1,1,,,,,,,,,1,1,1,1,48,1,,2,,,,,,,,1,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,55,78,1,03,1,7820,980000,08,631.61882965,
5396385,1,1,1,60,08,1,8,1,2,1,,2,1,,1,1,2,1,120,,2,,2,1300000,2,,,2,,2,,2,,2,,2,,,1,106400,2,1,64000,2,2,,,2,,,1,600000,2,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,72,,.,72,,,9,7,,1,,1,2,1,13,1,1,,,,,,,,,1,1,1,1,24,1,,2,,,,,,,,1,11,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,58,68,1,03,1,6820,1300000,08,683.12946227,7810
5396385,1,2,1,60,08,1,8,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,79,14,1,03,4,1410,600000,08,683.12946227,
5396385,1,5,1,60,08,1,8,1,1,,,1,,,2,2,2,2,24,,1,,2,250000,2,,,1,100000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,5,,53,56,1,03,1,5611,350000,08,683.12946227,
5396386,1,2,1,60,08,1,8,1,2,1,,1,,,1,1,1,1,96,,5,,2,,2,,,2,,2,,2,,2,,2,,,1,98,2,2,,,2,,,2,,,2,,,1,98,1,98,1,98,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,4,,1,,1,3,1,8,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,,58,84,1,03,2,8423,,08,566.59138453,
5396386,1,3,1,60,08,1,8,1,1,,,1,,,2,2,2,2,10,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,7,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,36,1,,2,,,,,,,,1,2,30,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,5,,45,47,1,03,1,4711,900000,08,566.59138453,
5396388,1,1,1,60,08,1,8,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,980000,1,,3,,10,2,,,,,3,3,2,50,,.,40,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,20,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,85,43,1,03,4,4321,980000,08,512.70686785,
5396389,1,1,1,60,08,1,8,1,2,1,,1,,,1,1,1,1,180,,5,,2,,2,,,2,,2,,2,,2,,2,,,1,98,2,2,,,2,,,2,,,2,,,1,98,1,98,1,98,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,72,,.,72,,,9,7,,1,,1,3,1,15,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,58,84,1,03,2,8423,,08,699.03860821,
5396389,1,2,1,60,08,1,8,1,2,1,,1,,,1,1,2,1,60,,2,,2,,2,,,2,,2,,2,,2,,2,,,1,98,2,2,,,2,,,2,,,2,,,1,98,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,07,86,1,03,1,8610,,08,699.03860821,
5396390,1,1,1,60,08,1,8,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,2,1200000,1,,3,,12,1,1,0,1,0,3,8,2,53,,.,53,,,2,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,1,,2,,,,,,,,10,11,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,33,45,1,03,4,4530,1200000,08,782.20011953,
5396390,1,3,1,60,08,1,8,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,36,1,,2,,,,,,,,3,2,35,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,3,,84,45,1,03,4,4520,,08,782.20011953,
5396390,1,4,1,60,08,1,8,1,1,,,1,,,1,2,2,2,18,,1,,2,950000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,66,,.,66,,,2,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,9,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,45,47,1,03,1,4752,950000,08,782.20011953,
