DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,P6430,RAMA4D_R4,INGLABO,MES,DPTO,fex_c_2011,RAMA4DP8_R4
5399114,1,1,1,60,05,5,1,1,,,1,,,1,2,2,2,18,,1,,2,200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,3,7,,1,,2,,,,1,,,,,,,,,1,2,2,1,98,2,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,10,DE SU PENSION SUSTITUTIVA,45,47,1,1,4752,200000,03,05,1508.3098728,
5399114,1,2,1,60,05,5,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1500000,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,2,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,83,25,1,4,2511,1500000,03,05,1508.3098728,
5399114,1,3,1,60,05,5,2,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,12,2,,12,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,3,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,3,,45,47,1,6,4752,,03,05,1508.3098728,
5399116,1,1,1,60,05,5,1,2,2,12,1,,,1,2,2,2,72,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,1,98,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,9,,1,,1,2,3,10,1,1,,,,,,,,,1,2,1,0,36,1,,2,,,,,,,,1,2,45,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,93,42,1,1,4210,908526,03,05,1709.9932541,
5399116,1,3,1,60,05,5,1,2,1,,1,,,1,1,2,1,46,,1,,2,1040000,1,20000,2,1,218000,2,,2,,2,,2,,,1,106454,2,1,76600,2,2,,,2,,,2,,,1,109000,1,200000,2,,2,,2,,1,3,,,,,,,,,,,,12,,,,,,,,,48,,.,51,,,9,7,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,12,12,1,,2,,,,,,,,1,4,12,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,39,10,1,1,1040,1258000,03,05,1709.9932541,
5399117,1,2,1,60,05,5,1,1,,,1,,,2,2,2,2,3,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,60,,.,60,,,4,7,,10,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,5,,97,75,1,1,7500,800000,03,05,1136.2846704,
5399118,1,2,1,60,05,5,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,40000,1,,3,,12,2,,,,,3,2,1,35,1,,35,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,144,1,,2,,,,,,,,1,14,,,1,8,2,1,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,57,96,1,4,9602,40000,03,05,1231.1340033,
5399119,1,1,1,60,05,5,1,2,1,,2,4,SEGURIDAD GALAXIA,2,1,2,1,12,,5,,1,850000,2,,,2,,2,,2,,2,,2,,,1,110000,2,2,,,2,,,2,,,2,,,1,800000,1,400000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,2,2,,1,,1,1,1,98,1,1,,,,,,,,,1,1,1,12,12,4,,2,,,,,,,,3,4,120,,2,,,,1,1,1,1,1,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,3,,58,68,1,1,6820,850000,03,05,1421.7277545,8010
5399121,1,1,1,60,05,5,1,2,1,,2,1,,2,1,2,1,3,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,48,,.,48,,,9,1,,1,,1,1,1,9,1,1,,,,,,,,,1,1,1,9,72,1,,2,,,,,,,,5,14,,,1,6,2,1,2,,,,,,,,,,,,,,1,1,2,2,2,1,5,,38,86,1,1,8621,908526,03,05,987.99199239,7810
5399122,1,1,1,60,05,5,1,1,,,1,,,1,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,600000,1,,3,,12,2,,,,,3,1,1,48,,.,48,,,1,7,,4,,2,,,,1,,,,,,,,,1,2,2,1,1,8,4,,2,,,,,,,,3,2,40,,2,,,,1,1,1,1,2,1,2,1,2,2,2,,2,1,2,2,2,2,1,1,2,,57,96,1,4,9609,600000,03,05,1588.6427289,
5399125,1,2,1,60,05,5,1,2,2,5,1,,,1,1,2,1,96,,5,,1,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,0,20,1,,1,5,20,1,,1500000,4,7,1,8,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,13,85,1,1,8544,3500000,03,05,1270.6448759,
5399125,1,5,1,60,05,5,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,800000,1,,3,,12,2,,,,,3,3,1,40,,.,40,,,1,1,,6,,2,,,,1,,,,,,,,,1,2,2,1,36,36,4,,2,,,,,,,,2,14,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,2,2,1,2,1,1,3,,44,68,1,4,6820,800000,03,05,1270.6448759,
5399127,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,72,,2,,2,8000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,8000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,52,,.,52,,,9,7,,1,,1,2,1,6,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,06,86,1,1,8621,8000000,03,05,1153.0626319,
5399127,1,2,1,60,05,5,2,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,4000000,1,,3,,12,2,,,,,2,1,1,20,2,,20,,,1,7,,1,,1,2,2,14,1,1,,,,,,,,,1,1,2,,,,,1,5,16,1,,2100000,4,7,,8,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,2,,06,86,1,4,8622,6100000,03,05,1153.0626319,
5399128,1,1,1,60,05,5,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,908526,1,,3,,6,2,,,,,3,1,2,72,,.,72,,,1,4,,1,,1,1,2,16,1,1,,,,,,,,,2,1,1,6,4,4,,2,,,,,,,,3,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,98,49,1,4,4921,908526,03,05,1382.0684638,
5399128,1,2,1,60,05,5,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,200000,1,,3,,12,2,,,,,3,1,1,18,2,,18,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,1,36,36,1,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,53,56,1,4,5619,200000,03,05,1382.0684638,
5399128,1,3,1,60,05,5,1,2,1,,1,,,2,2,2,2,7,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,7,,,,,,,,,60,,.,60,,,7,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,12,1,,2,,,,,,,,1,4,30,,1,5,2,1,1,1,1,1,2,1,2,1,1,1,2,,2,1,2,2,2,2,2,2,3,,99,45,1,1,4520,500000,03,05,1382.0684638,
5399129,1,1,1,60,05,5,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,9000000,1,,3,,12,2,,,,,2,8,2,40,,.,40,,,1,7,,1,,1,2,2,18,1,1,,1,,,,,,,1,1,1,24,36,1,,2,,,,,,,,12,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,06,86,1,4,8622,9000000,03,05,1211.7935835,
5399130,1,1,1,60,05,5,1,2,2,12,1,,,1,1,2,1,132,,1,,2,2500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2000000,2,,1,1800000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,0,108,1,,2,,,,,,,,3,4,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,2,,21,94,1,1,9499,2500000,03,05,1346.4787985,
5399130,1,2,1,60,05,5,1,2,1,,1,,,1,1,1,1,108,,5,,2,1200000,2,,,2,,2,,2,,2,,2,,,2,,,1,70000,2,2,,,2,,,2,,,1,600000,1,600000,1,600000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,9,7,,1,,1,3,1,9,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,2,,58,84,1,2,8423,1200000,03,05,1346.4787985,
5399132,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,48,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,70000,2,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,8,5,,1,,1,1,1,21,1,1,,,,,,,,,1,1,1,0,30,1,,2,,,,,,,,8,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,37,80,1,1,8010,908526,03,05,1421.7277545,
5399133,1,1,1,60,05,5,2,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,,3,,12,2,,,,,3,3,1,60,,.,60,,,1,7,,2,,2,,,,1,,,1,,,,,,,2,2,1,1,100,1,,2,,,,,,,,5,2,20,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,2,1,2,1,2,2,2,2,,81,95,1,4,9524,600000,03,05,1231.1340033,
5399134,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,4,,1,,2,1500000,9,,,1,,2,,2,,2,,2,,,1,106400,2,2,,,2,,,2,,,2,,,2,,2,,2,,1,98,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,50,,.,50,,,9,4,,1,,1,2,1,15,1,1,,,,,,,,,1,1,1,8,12,1,,2,,,,,,,,2,11,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,98,60,1,1,6020,1500000,03,05,1100.3699956,
5399136,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,24,,1,,1,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,34800,2,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,1,,1,2,1,22,1,1,,,,,,,,,1,1,1,0,62,1,,1,5,12,4,,200000,1,5,2,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,33,47,1,1,4752,1400000,03,05,1390.7276289,
5399138,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,122,,1,,2,908526,1,98,2,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,980000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,7,,1,,1,1,1,11,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,4,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,45,47,1,1,4771,908526,03,05,872.23882192,
5399138,1,2,1,60,05,5,1,2,2,12,2,1,,1,1,2,1,4,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,120000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,1,1,,,,,,,,,1,1,1,1,8,240,4,,2,,,,,,,,2,4,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,47,1,1,4752,908526,03,05,872.23882192,7810
5399138,1,3,1,60,05,5,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,80000,1,,3,,1,2,,,,,3,1,2,20,1,,20,,,1,5,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,3,,45,47,1,4,4791,80000,03,05,872.23882192,
5399139,1,3,1,60,05,5,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,,3,,10,2,,,,,3,11,2,40,,.,30,6,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,6,4,,2,,,,,,,,13,3,30,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,99,45,1,4,4520,100000,03,05,865.18769998,
5399140,1,1,1,60,05,5,1,2,2,11,2,4,ASEAR,2,1,2,1,6,,2,,2,1400000,1,70000,1,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,1,1400000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,5,,1,,1,1,1,23,1,1,,,,,,,,,1,1,1,0,13,1,,2,,,,,,,,1,4,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,7,,52,49,1,1,4921,1400000,03,05,1153.0626319,7820
5399140,1,2,1,60,05,5,1,2,1,,2,4,EASY CLEAN,2,1,2,1,1,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,1,908526,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,15,1,1,,,,,,,,,1,1,1,3,18,1,,2,,,,,,,,1,4,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,55,85,1,1,8544,908526,03,05,1153.0626319,7820
5399141,1,1,1,60,05,5,1,1,,,1,,,1,1,2,1,10,,3,,2,800000,2,,,1,120000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,878000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,40,,.,32,6,,1,2,,3,,1,4,2,15,1,1,,,,,,,,,2,2,1,2,48,3,,2,,,,,,,,13,2,60,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,54,97,1,3,9700,920000,03,05,1157.3922144,
5399142,1,1,1,60,05,5,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,908000,1,,1,,12,2,,,,,3,3,2,36,1,,36,,,1,2,,1,,1,1,2,3,1,1,,,,,,,,,1,1,1,5,36,1,,2,,,,,,,,3,11,30,,1,23,2,1,2,,,,,,,,,,,,,,2,1,1,2,2,1,9,,95,43,1,4,4330,908000,03,05,1770.2313728,
5399146,1,1,1,60,05,5,1,2,2,12,1,,,1,1,2,1,60,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,35000,2,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,5,,1,,1,1,1,18,1,1,,,,,,,,,1,1,1,0,84,1,,2,,,,,,,,9,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,85,47,1,1,4752,908526,03,05,1292.2467803,
5399147,1,3,1,60,05,5,1,2,2,3,1,,,2,1,2,1,0,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,40,,.,40,,,7,4,,1,,1,2,1,4,1,1,,,,,,,,,1,1,1,10,2,4,,2,,,,,,,,1,3,20,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,1,1,3,,98,49,1,1,4923,1000000,03,05,1226.8044208,
5399148,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,96,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,34800,2,2,,,2,,,2,,,1,980000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,8,7,,1,,1,2,1,25,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,11,4,15,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,2,1,2,2,1,2,1,1,8,,39,78,1,1,7810,1200000,03,05,1113.1433841,
5399148,1,2,1,60,05,5,1,2,2,12,1,,,1,1,2,1,122,,1,,2,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,8,7,,1,,1,2,1,20,1,1,,,,,,,,,1,1,1,24,12,1,,2,,,,,,,,1,8,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,13,85,1,1,8530,2000000,03,05,1113.1433841,
5399149,1,1,1,60,05,5,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1200000,1,,3,,12,2,,,,,3,3,2,50,,.,40,6,,1,5,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,5,1,,2,,,,,,,,3,2,30,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,95,31,1,4,3110,1200000,03,05,1211.7935835,
5399150,1,1,1,60,05,5,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,,3,,10,2,,,,,3,5,2,24,2,,16,6,,1,6,,1,,2,,,,1,,,,,,,1,ES PENSIONADA POR SUSTITUCION,,2,2,1,2,36,4,,2,,,,,,,,13,3,10,1,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,3,,99,38,1,4,3830,100000,03,05,1100.3699956,
5399151,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,36,,2,,1,1600000,1,375000,1,2,,2,,2,,2,,2,,,1,106000,1,2,,,2,,,2,,,2,,,1,1600000,2,,2,,2,,2,,1,6,,,,,,,,,,,,12,,,,,,,,,48,,.,54,,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,1,36,1,,2,,,,,,,,1,4,90,,1,6,2,1,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,03,42,1,1,4210,1600000,03,05,1153.0626319,
5399151,1,2,1,60,05,5,1,2,1,,2,4,SERVINACIONAL,1,1,2,1,12,,2,,2,2157000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,55,,,9,1,,1,,1,1,1,9,1,1,,,,,,,,,1,1,1,1,24,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,34,61,1,1,6110,2157000,03,05,1153.0626319,7810
5399152,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,240,,1,,2,4500000,2,,,2,,2,,2,,1,400000,2,,,2,,,2,,,2,,,2,,,2,,,1,4500000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,6,7,,1,,1,1,1,30,1,1,,,,,,,,,1,1,1,0,108,1,,2,,,,,,,,9,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,11,69,1,1,6920,4500000,03,05,1041.6390439,
5399152,1,3,1,60,05,5,1,2,1,,1,,,1,1,2,1,120,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,908000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,6,96,1,,2,,,,,,,,10,2,30,,1,16,1,1,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,73,1,1,7320,908000,03,05,1041.6390439,
5399153,1,2,1,60,05,5,1,2,1,,2,1,,1,1,2,1,0,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,878000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,0,17,1,,2,,,,,,,,3,4,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,10,1,1,1089,908526,03,05,1461.6470023,7810
5399154,1,1,1,60,05,5,1,1,,,1,,,2,2,2,2,0,,1,,2,150000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,24,1,,24,,,3,7,,2,,1,2,2,0,1,,,,,,,,,1,2,2,1,4,12,1,,2,,,,,,,,7,2,60,,1,3,2,1,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,93,95,1,1,9524,150000,03,05,1100.3699956,
5399155,1,2,1,60,05,5,1,2,1,,1,,,1,1,2,1,0,,1,,2,1350000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,1,420000,2,1,1650000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,5,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,0,13,1,,2,,,,,,,,3,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,07,86,1,1,8699,1350000,03,05,983.66240987,
5399157,1,2,1,60,05,5,1,2,1,,1,,,1,1,2,1,240,,1,,2,1160000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,950000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,55,,.,55,,,4,7,,1,,1,1,1,15,1,1,,,,,,,,,1,2,1,36,60,4,,2,,,,,,,,8,3,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,81,31,1,1,3110,1160000,03,05,961.80054835,
5399158,1,1,1,60,05,5,1,1,,,1,,,1,2,2,2,120,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,4,,2,,,,,,,,8,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,89,23,1,1,2392,800000,03,05,1241.815258,
5399158,1,4,1,60,05,5,2,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,,3,,12,2,,,,,3,3,1,48,,.,48,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,4,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,93,95,1,4,9524,600000,03,05,1241.815258,
5399158,1,5,1,60,05,5,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,2,1400000,1,,3,,12,1,1,1,0,0,2,6,1,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,48,1,,2,,,,,,,,9,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,89,23,1,5,2392,1400000,03,05,1241.815258,
5399159,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,300,,2,,2,908000,2,,,2,,2,,1,200000,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,908000,2,,2,,2,,2,,1,12,,,,,,,,,,,,12,,,,,,,,,48,,.,60,,,8,7,,1,,1,2,1,30,1,1,,,,,,,,,1,1,1,0,48,1,,2,,,,,,,,1,15,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,58,18,1,1,1811,908000,03,05,1173.1573692,
5399160,1,1,1,60,05,5,1,2,2,6,1,,,1,1,1,1,60,,2,,2,3500000,9,,,1,1700000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3500000,1,3500000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,1,3,5,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,13,11,50,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,13,85,1,1,8530,5200000,03,05,1098.6612628,
