PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260310;03;2026;8539526;1;1;1;60;76;1;78.869760051;76;1;4520;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1800000;1;;3;;1;;1;12;60;;;60;;;1;2;;2;;2;;;;2;2;1;18;60;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;11;;10;8;;1;1800000;45;4520;7412;300
20260310;03;2026;8539526;1;2;1;60;76;1;78.869760051;76;1;3290;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;0;1;;3;;3;;2;12;20;2;;1;6;;1;1;;2;;2;;;;2;2;1;98;156;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;0;32;3290;7399;5
20260310;03;2026;8539527;1;2;1;60;76;1;1425.8900424;76;1;8220;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;4;;1;3500000;2;;1;400000;1;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;2;;2;;2;;2;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;49;;;10;1;;1;;1;1;1;9;1;1;1;12;60;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;3500000;82;8220;2511;28
20260310;03;2026;8539528;1;1;1;60;76;1;147.8808001;76;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;550000;1;;3;;4;;1;12;42;;;42;;;1;6;;2;;2;;;;2;2;1;0;8;1;;5;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;2;2;;30;3;;1;550000;56;5619;5212;24
20260310;03;2026;8539528;1;2;1;60;76;1;147.8808001;76;1;8129;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;245000;1;2;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;44;;;44;;;8;7;;1;;1;1;1;0;1;1;1;2;15;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;12;8;;1;2000000;81;8129;7132;8
20260310;03;2026;8539529;1;1;1;60;76;1;868.39449047;76;1;8891;1;2;2;12;2;2;1;7810;1;2;1;1;1;;1;1;1;1;2;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;1;;1;;1;2;1;11;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;2000000;88;8891;5311;12
20260310;03;2026;8539529;1;2;1;60;76;1;868.39449047;76;1;2221;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;3;;1;2100000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;7;7;;1;;1;2;1;7;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;60;3;;1;2100000;22;2221;3122;84
20260310;03;2026;8539529;1;3;1;60;76;1;868.39449047;76;1;4111;1;1;;;1;;1;;2;2;2;2;1;;2;1;2;2;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;3;2;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;35;3;;1;1200000;41;4111;9313;12
20260310;03;2026;8539531;1;1;1;60;76;1;1230.5646121;76;1;5619;1;1;;;1;;1;;2;2;2;2;1;;1;1;1;1;6;LA RECOMENDARON;2;480000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;24;2;;24;;;10;7;;3;;2;;;;2;2;1;0;4;4;;8;;2;;;;;;;;1;24;2;1;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;1;2;;20;3;;1;480000;56;5619;5246;6
20260310;03;2026;8539531;1;2;1;60;76;1;1230.5646121;76;1;8692;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;6;LA RECOMENDARON;2;2100000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;1900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;2;1;1;2;;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;2;1;1;1;2;1;1;5;;60;8;;1;2100000;86;8692;2264;24
20260310;03;2026;8539532;1;2;1;60;76;1;457.4446083;76;1;4921;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;;3;;3;;2;12;24;2;;24;;;1;4;;2;;2;;;;2;2;1;1;2;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;1;8;;1;800000;49;4921;8323;60
20260310;03;2026;8539533;1;1;1;60;76;1;866.89238001;76;1;4789;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;700000;1;;3;;1;;1;10;50;;;50;;;1;6;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;5;;60;3;;1;700000;47;4789;9520;244
20260310;03;2026;8539533;2;1;2;60;76;1;866.89238001;76;1;9491;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;5;7;;1;;1;2;1;8;2;1;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;3;;1;2000000;94;9491;9112;72
20260310;03;2026;8539533;2;3;2;60;76;1;866.89238001;76;1;4669;1;2;2;12;2;1;1;7820;1;2;1;1;1;;1;1;1;1;2;;2;2000000;2;;2;;;2;;2;;1;230000;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;44;;;44;;;10;7;;1;;1;1;1;8;1;1;1;0;4;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;60;3;;1;2000000;46;4669;8160;3
20260310;03;2026;8539534;1;1;1;60;76;1;187.33387581;76;1;1513;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;280000;1;;3;;10;;2;12;25;2;;25;;;1;1;;2;;2;;;;2;2;1;12;24;4;;13;PANDEMIA COVID;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;280000;15;1513;7332;60
20260310;03;2026;8539535;1;1;1;60;76;1;147.8808001;76;1;8413;1;2;2;6;2;1;2;7810;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;245000;1;1;73000;2;2;;;2;;;2;;;1;1600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;9;7;;1;;1;2;1;6;1;1;1;5;12;4;;8;;2;;;;;;;;1;5;2;1;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;10;8;;1;2000000;84;8413;9112;60
20260310;03;2026;8539536;1;1;1;60;76;1;1308.3414777;76;1;4290;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;2;1;1;;2;5020000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;5200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;59;;;59;;;8;7;;6;;3;;;;1;1;1;0;72;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;10;LA PENSION;1;5020000;42;4290;2411;132
20260310;03;2026;8539536;1;2;1;60;76;1;1308.3414777;76;1;6202;1;2;1;;1;;1;;1;2;1;1;1;;9;1;2;1;4;;1;2600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;2400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;1;;1;;1;1;1;15;1;1;1;0;48;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;2600000;62;6202;2511;120
20260310;03;2026;8539537;1;1;1;60;76;1;457.4446083;76;1;7112;1;2;1;;1;;1;;1;2;1;1;1;;1;1;2;1;2;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;8;7;;1;;1;2;1;17;1;1;1;2;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;35;1;;1;1750905;71;7112;7411;204
20260310;03;2026;8539537;1;3;1;60;76;1;457.4446083;76;1;4711;1;1;;;1;;1;;2;2;2;2;1;;9;9;9;2;1;;2;840000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;45;;;45;;;2;7;;3;;2;;;;2;2;1;2;9;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;10;3;;1;840000;47;4711;5223;1
20260310;03;2026;8539537;1;5;1;60;76;1;457.4446083;76;1;4542;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;;3;;3;;2;12;48;;;0;1;;1;6;;11;;2;;;;2;2;1;5;72;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;15;3;;1;800000;45;4542;7231;70
20260310;03;2026;8539538;1;2;1;60;76;1;1595.4179938;76;1;9200;1;2;1;;1;;1;;1;2;1;2;1;;1;1;1;1;1;;2;2500000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;2;;;1;2100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;9;7;;1;;3;;;;1;2;1;0;48;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;20;10;DE LA PENSION;1;2500000;92;9200;3341;264
20260310;03;2026;8539538;1;4;1;60;76;1;1595.4179938;76;1;4761;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;3;;2;1750905;2;;1;250000;2;2;;2;;2;;2;;2;;;1;249095;2;1;148000;2;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;28;1;1;1;36;18;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;8;;1;1750905;47;4761;5223;143
20260310;03;2026;8539539;1;1;1;60;76;1;78.869760051;76;1;1081;1;1;;;1;;1;;2;2;2;2;1;;2;1;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;27;1;;4;6;;5;7;;2;;2;;;;2;2;1;2;15;1;;3;;2;;;;;;;;1;10;2;1;1;1;1;2;1;2;1;2;2;2;;2;1;1;2;1;2;1;1;11;;5;3;;1;800000;10;1081;9412;6
20260310;03;2026;8539539;1;2;1;60;76;1;78.869760051;76;1;4781;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1200000;1;;3;;1;;2;12;60;;;70;;;1;6;;7;;2;;;;2;2;1;7;12;1;;9;;2;;;;;;;;2;;;;1;1;1;1;1;2;1;2;2;2;;2;1;1;1;2;2;2;1;2;;20;8;;1;1200000;47;4781;7514;14
20260310;03;2026;8539540;1;3;1;60;76;1;1343.3761091;76;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;150000;1;;1;;5;;2;12;8;2;;8;;;1;1;;2;;2;;;;2;2;1;0;24;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;1;2;2;2;14;;;3;;1;150000;56;5619;5120;36
20260310;03;2026;8539542;1;1;1;60;76;1;78.869760051;76;1;2229;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;7;7;;1;;1;2;1;24;1;1;1;0;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;25;1;;1;1750905;22;2229;8323;264
20260310;03;2026;8539544;1;1;1;60;76;1;210.17625969;76;1;4111;1;1;;;1;;1;;2;2;2;2;1;;9;9;9;9;1;;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;6;9;;2;;2;;;;2;2;1;60;324;1;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;5;;1;1300000;41;4111;9313;36
20260310;03;2026;8539547;1;1;1;60;76;1;457.4446083;76;1;4111;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;60;;;60;;;3;2;;2;;2;;;;2;2;1;1;3;1;;3;;2;;;;;;;;2;;;;1;1;1;1;1;2;1;1;1;2;;2;1;1;1;1;2;2;1;3;;30;8;;1;1200000;41;4111;9313;1
20260310;03;2026;8539548;1;1;1;60;76;1;80.586101987;76;1;4111;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;1320000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;48;;;48;;;3;2;;2;;2;;;;2;2;1;0;3;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;20;8;;1;1320000;41;4111;9313;2
20260310;03;2026;8539550;1;1;1;60;76;1;80.586101987;76;1;4111;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;3;2;;2;;2;;;;2;2;1;1;4;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;20;8;;1;1400000;41;4111;9313;5
20260310;03;2026;8539552;1;1;1;60;76;1;78.869760051;76;1;9700;1;1;;;1;;2;;2;2;2;2;3;;2;2;2;2;1;;2;400000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;1;;30;;;1;7;;2;;2;;;;2;2;1;0;8;1;;3;;2;;;;;;;;2;;;;1;1;1;2;1;2;1;2;1;2;;2;1;1;2;2;2;2;1;3;;30;3;;1;400000;97;9700;5311;11
20260310;03;2026;8539553;1;1;1;60;76;1;1323.3761171;76;1;6511;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;4;;1;9000000;1;450000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;9000000;1;5000000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;45;;;10;7;;6;;1;1;1;26;1;1;1;3;45;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;90;6;;1;9000000;65;6511;1221;240
20260310;03;2026;8539555;1;1;1;60;76;1;1683.1954096;76;1;4921;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;99;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;;1;;1;;3;;2;12;24;2;;24;;;1;4;;2;;2;;;;2;2;1;0;120;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;1;3;;1;8;;1;;49;4921;8321;12
20260310;03;2026;8539556;1;1;1;60;76;1;131.44960009;76;1;1089;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;3;;1;3200000;2;;2;;;2;;2;;2;;2;;2;;;1;248000;1;2;;;2;;;2;;;2;;;1;3000000;2;;2;;1;3100000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;16;1;1;1;0;24;1;;8;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;1;2;2;1;1;11;;15;4;;1;3200000;10;1089;1212;84
20260310;03;2026;8539557;1;1;1;60;76;1;1047.6562418;76;1;6820;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;3;;1;2200000;2;;2;;;2;;2;;2;;2;;2;;;1;429000;2;1;74000;2;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;44;;;44;;;4;7;;1;;1;2;1;30;1;1;1;24;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;40;3;;1;2200000;68;6820;4311;2
20260310;03;2026;8539558;1;2;1;60;76;1;2456.6436571;76;1;3811;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2900000;2;;1;200000;1;1;150000;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;54;;;10;4;;1;;1;1;1;1;1;1;1;2;6;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;15;TRANSPORTE INFORMAL (PIRATA);25;3;;1;3050000;38;3811;9613;4
20260310;03;2026;8539559;1;1;1;60;76;1;900.58122219;76;1;8412;1;2;2;4;1;;2;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3092250;;1;1;160000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;3092250;1;;1;;1;;1;11;44;;;44;;;10;7;;1;;1;2;2;32;1;2;1;1;4;4;;1;;2;;;;;;;;2;;;;1;2;2;2;1;2;2;2;2;1;DONDE RECIBA PRESTACIONES SOCIALES;2;9;1;2;1;2;2;2;2;;15;8;;1;3092250;84;8412;4225;3
20260310;03;2026;8539560;1;1;1;60;76;1;1046.5639651;76;1;4321;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;2000000;1;;1;;1;;2;12;50;;;50;;;1;2;;4;;2;;;;1;2;1;2;10;4;;2;;2;;;;;;;;1;12;2;1;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;40;2;;1;2000000;43;4321;7411;60
20260310;03;2026;8539560;1;2;1;60;76;1;1046.5639651;76;1;4321;1;1;;;1;;2;;2;2;2;2;1;;9;9;9;9;1;;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;36;2;;36;;;2;2;;10;;2;;;;2;2;1;0;12;1;;13;CAMBIO DE PAIS;2;;;;;;;;2;;;;1;2;1;2;1;2;1;1;2;2;;2;9;2;2;1;2;2;1;11;;40;5;;1;1000000;43;4321;9313;12
20260310;03;2026;8539560;1;3;1;60;76;1;1046.5639651;76;1;8610;1;2;2;6;1;;2;;2;2;1;1;1;;1;1;1;1;3;;1;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;2;1;1;1;12;48;7;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;40;2;;1;1750905;86;8610;2529;18
