PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20260313;03;2026;8533530;1;1;1;10;;2;77.703012763;08;1;1;1;22;8;2003;1;2;;2;;1;;1;6;;;1;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;2;1;1
20260313;03;2026;8533530;1;2;1;10;;2;77.703012763;08;1;2;2;18;9;2007;2;2;;2;;1;;1;6;;;1;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20260313;03;2026;8533530;1;3;1;10;;2;77.703012763;08;1;2;1;0;5;2025;3;1;2;1;1;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20260313;03;2026;8533531;1;1;1;10;;2;81.12605795;08;1;1;2;47;8;1978;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20260313;03;2026;8533531;1;2;1;10;;2;81.12605795;08;1;2;1;47;4;1978;2;2;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533531;1;3;1;10;;2;81.12605795;08;1;3;1;22;5;2003;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533531;1;4;1;10;;2;81.12605795;08;1;4;1;20;3;2006;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533531;1;5;1;10;;2;81.12605795;08;1;1;2;10;5;2015;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;3;1;;;;;;
20260313;03;2026;8533532;1;1;1;10;;2;32.860690622;08;1;1;1;65;5;1960;1;2;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;2;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533532;1;2;1;10;;2;32.860690622;08;1;2;2;65;2;1961;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20260313;03;2026;8533532;1;3;1;10;;2;32.860690622;08;1;3;1;31;6;1994;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533533;1;1;1;10;;2;70.830624859;08;1;1;1;43;6;1982;1;2;;2;;1;;1;6;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20260313;03;2026;8533534;1;1;1;10;;2;32.927696447;08;1;1;1;64;11;1961;1;3;;3;;1;;1;6;;;5;;;1;3;;;4;4;3;4;4;4;4;4;2;2;;3;1;;;;2;1;1
20260313;03;2026;8533534;1;2;1;10;;2;32.927696447;08;1;2;1;65;8;1960;13;3;;3;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533535;1;1;1;10;;2;48.557571415;08;1;1;1;73;9;1952;1;2;;3;;1;;1;6;;;2;2;;1;1;2;70036;4;4;4;3;4;4;4;4;1;2;;8;4;919;5;919;2;1;1
20260313;03;2026;8533536;1;1;1;10;;2;48.557571415;08;1;1;1;70;8;1955;1;2;;3;;1;;1;6;;;3;2;;1;1;2;70036;4;4;2;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533537;1;1;1;10;;2;30.134600585;08;1;1;1;65;6;1960;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;3;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533537;1;2;1;10;;2;30.134600585;08;1;2;2;63;7;1962;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;2;;;;1;2;1
20260313;03;2026;8533538;1;1;1;10;;2;51.886435981;08;1;1;1;49;3;1976;1;1;4;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533538;1;2;1;10;;2;51.886435981;08;1;2;2;53;12;1972;2;3;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260313;03;2026;8533538;1;3;1;10;;2;51.886435981;08;1;3;2;17;10;2008;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;0;313;2;;;;
20260313;03;2026;8533538;1;4;1;10;;2;51.886435981;08;1;4;2;67;2;1959;4;3;;3;;1;;1;6;;;5;;;1;3;;;4;4;2;4;4;4;4;4;1;2;;3;1;;;;1;2;1
20260313;03;2026;8533539;1;1;1;10;;2;68.859226636;08;1;1;2;37;9;1988;1;2;;2;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;1;2;1
20260313;03;2026;8533539;1;2;1;10;;2;68.859226636;08;1;2;2;12;10;2013;3;1;1;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20260313;03;2026;8533539;1;3;1;10;;2;68.859226636;08;1;1;1;11;1;2015;3;1;1;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20260313;03;2026;8533539;1;4;1;10;;2;68.859226636;08;1;1;2;5;7;2020;3;1;1;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20260313;03;2026;8533540;1;1;1;10;;2;19.948883192;08;1;1;2;65;2;1961;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;3;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20260313;03;2026;8533540;1;2;1;10;;2;19.948883192;08;1;1;1;75;3;1950;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;2;4;2;3;2;3;3;1;2;;3;5;;;;2;1;1
20260313;03;2026;8533541;1;1;1;10;;2;62.731402881;08;1;1;2;52;10;1973;1;2;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20260313;03;2026;8533541;1;2;1;10;;2;62.731402881;08;1;2;1;48;12;1977;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;3;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20260313;03;2026;8533541;1;3;1;10;;2;62.731402881;08;1;3;1;25;2;2001;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;8;2;613;2;;2;1;1
20260313;03;2026;8533541;1;4;1;10;;2;62.731402881;08;1;4;2;23;12;2002;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;3;4;4;4;4;4;1;1;2;10;7;412;2;;1;2;1
20260313;03;2026;8533541;1;5;1;10;;2;62.731402881;08;1;5;2;18;5;2007;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;8;2;413;2;;1;2;1
20260313;03;2026;8533541;1;6;1;10;;2;62.731402881;08;1;1;2;15;12;2010;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20260313;03;2026;8533542;1;1;1;10;;1;2588.9234021;08;1;1;1;28;11;1997;1;2;;2;;2;2;2;1;820_01;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;413;5;413;2;1;1
20260313;03;2026;8533542;1;2;1;10;;1;2588.9234021;08;1;2;2;35;1;1991;2;2;;2;;2;2;2;1;820_01;;2;1;1;1;1;3;237000;4;4;4;4;4;4;4;4;1;2;;9;6;413;6;413;1;2;1
20260313;03;2026;8533542;1;3;1;10;;1;2588.9234021;08;1;1;1;14;10;2011;3;1;2;2;;2;2;2;1;820_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20260313;03;2026;8533542;1;4;1;10;;1;2588.9234021;08;1;1;2;5;9;2020;3;1;2;1;1;2;2;2;1;820_01;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20260313;03;2026;8533543;1;1;1;10;;1;1010.97393;08;1;1;1;76;4;1949;1;3;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;2;1;1
20260313;03;2026;8533543;1;2;1;10;;1;1010.97393;08;1;2;2;71;6;1954;2;3;;3;;1;;1;6;;;3;1;1;1;3;;;4;4;2;2;4;4;3;4;1;2;;3;2;;;;1;2;1
20260313;03;2026;8533543;1;3;1;10;;1;1010.97393;08;1;3;2;52;7;1973;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260313;03;2026;8533544;1;1;1;10;;1;2481.5418115;08;1;1;1;72;12;1953;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20260313;03;2026;8533544;1;2;1;10;;1;2481.5418115;08;1;2;1;19;4;2006;3;2;;1;1;1;;1;6;;;1;1;3;1;3;;;4;4;4;4;4;4;4;4;1;1;2;8;3;911;2;;2;1;1
20260313;03;2026;8533544;1;3;1;10;;1;2481.5418115;08;1;3;2;19;8;2006;7;2;;2;;1;;1;6;;;1;1;2;1;3;;;4;4;4;4;4;4;4;4;1;1;1;8;3;111;2;;1;2;1
20260313;03;2026;8533545;1;1;1;10;;1;3019.9075311;08;1;1;1;53;7;1972;1;2;;2;;1;;1;6;;;2;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20260313;03;2026;8533546;1;1;1;10;;1;2211.3532375;08;1;1;2;40;4;1985;1;2;;2;;1;;1;6;;;4;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260313;03;2026;8533546;1;2;1;10;;1;2211.3532375;08;1;2;2;17;9;2008;3;1;1;2;;2;2;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;4;;;;;;
20260313;03;2026;8533546;1;3;1;10;;1;2211.3532375;08;1;3;2;23;12;2002;3;1;1;2;;2;2;1;6;;;2;1;4;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1
20260313;03;2026;8533546;1;4;1;10;;1;2211.3532375;08;1;4;1;33;11;1992;7;2;;2;;2;2;1;6;;;2;1;3;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533546;1;5;1;10;;1;2211.3532375;08;1;3;1;5;9;2020;8;1;3;1;4;2;2;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;2;0;;;;;;
20260313;03;2026;8533547;1;1;1;10;;1;1204.2495488;08;1;1;1;76;5;1949;1;3;;3;;2;2;2;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533547;1;2;1;10;;1;1204.2495488;08;1;2;2;71;6;1954;2;3;;3;;2;2;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533548;1;1;1;10;;1;1398.9598829;08;1;1;2;70;8;1955;1;3;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260313;03;2026;8533548;1;2;1;10;;1;1398.9598829;08;1;2;1;75;1;1951;2;3;;3;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533548;1;3;1;10;;1;1398.9598829;08;1;3;1;45;10;1980;3;1;1;1;2;1;;1;6;;;2;1;4;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;2;1;1
20260313;03;2026;8533548;1;4;1;10;;1;1398.9598829;08;1;4;2;39;3;1987;7;2;;2;;1;;1;6;;;2;1;3;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20260313;03;2026;8533548;1;5;1;10;;1;1398.9598829;08;1;4;2;7;7;2018;8;1;4;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20260313;03;2026;8533548;1;6;1;10;;1;1398.9598829;08;1;4;1;4;4;2021;8;1;4;1;3;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20260313;03;2026;8533548;1;7;1;10;;1;1398.9598829;08;1;4;2;0;6;2025;8;1;4;1;3;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20260313;03;2026;8533549;1;1;1;10;;2;19.948883192;08;1;1;1;59;1;1967;1;2;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;3;3;4;4;4;4;1;2;;3;5;;;;2;1;1
20260313;03;2026;8533549;1;2;1;10;;2;19.948883192;08;1;2;2;56;2;1970;2;2;;2;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260313;03;2026;8533549;1;3;1;10;;2;19.948883192;08;1;3;1;19;1;2007;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533549;1;4;1;10;;2;19.948883192;08;1;1;1;88;9;1937;5;3;;3;;1;;1;6;;;4;;;1;3;;;3;3;4;1;2;4;1;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533550;1;1;1;10;;2;29.794657206;08;1;1;2;42;3;1984;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533550;1;2;1;10;;2;29.794657206;08;1;2;1;62;5;1963;2;3;;3;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20260313;03;2026;8533551;1;1;1;10;;2;43.589015378;08;1;1;1;24;10;2001;1;2;;2;;2;2;2;6;;;2;1;2;1;1;1;70036;4;4;4;4;4;4;4;4;1;1;1;9;2;715;5;715;2;1;1
20260313;03;2026;8533551;1;2;1;10;;2;43.589015378;08;1;2;2;48;1;1978;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533552;1;1;1;10;;2;34.29150955;08;1;1;2;77;4;1948;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20260313;03;2026;8533552;1;2;1;10;;2;34.29150955;08;1;2;2;26;12;1999;3;1;1;2;;2;2;2;6;;;2;1;3;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;413;5;413;1;2;1
20260313;03;2026;8533552;1;3;1;10;;2;34.29150955;08;1;3;1;28;12;1997;7;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533552;1;4;1;10;;2;34.29150955;08;1;2;2;9;11;2016;8;1;2;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;3;4;4;1;1;1;3;3;;;;;;
20260313;03;2026;8533552;1;5;1;10;;2;34.29150955;08;1;2;2;5;6;2020;8;1;2;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20260313;03;2026;8533553;1;1;1;10;;2;47.711430118;08;1;1;1;52;4;1973;1;2;;3;;2;2;2;6;;;2;1;2;1;1;3;210000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533553;1;2;1;10;;2;47.711430118;08;1;2;2;31;9;1994;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1
20260313;03;2026;8533553;1;3;1;10;;2;47.711430118;08;1;2;2;12;4;2013;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20260313;03;2026;8533553;1;4;1;10;;2;47.711430118;08;1;2;1;8;5;2017;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20260313;03;2026;8533554;1;1;1;10;;2;44.539254209;08;1;1;2;27;2;1999;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;9;413;2;;1;2;1
20260313;03;2026;8533554;1;2;1;10;;2;44.539254209;08;1;2;1;25;9;2000;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533555;1;1;1;10;;2;32.144753919;08;1;1;1;80;10;1945;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;3;3;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533556;1;1;1;10;;2;50.537249939;08;1;1;2;22;2;2004;1;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20260313;03;2026;8533556;1;2;1;10;;2;50.537249939;08;1;1;1;15;5;2010;6;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20260313;03;2026;8533557;1;1;1;10;;1;1134.8333879;08;1;1;1;73;7;1952;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533557;1;2;1;10;;1;1134.8333879;08;1;2;2;66;6;1959;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533557;1;3;1;10;;1;1134.8333879;08;1;2;2;10;1;2016;3;2;;3;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20260313;03;2026;8533557;1;4;1;10;;1;1134.8333879;08;1;4;2;73;7;1952;9;3;;3;;1;;1;6;;;4;;;1;3;;;4;2;4;3;4;2;3;2;1;2;;3;5;;;;1;2;1
20260313;03;2026;8533559;1;1;1;10;;1;1811.0626127;08;1;1;2;71;8;1954;1;3;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533559;1;2;1;10;;1;1811.0626127;08;1;2;1;78;2;1948;2;3;;3;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20260313;03;2026;8533559;1;3;1;10;;1;1811.0626127;08;1;3;1;38;11;1987;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;8;4;329;5;329;2;1;1
20260313;03;2026;8533560;1;1;1;10;;1;2663.028353;08;1;1;2;27;12;1998;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533560;1;2;1;10;;1;2663.028353;08;1;2;1;35;11;1990;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533560;1;3;1;10;;1;2663.028353;08;1;1;1;2;6;2023;3;1;1;1;2;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20260313;03;2026;8533561;1;1;1;10;;1;2151.3557798;08;1;1;2;41;6;1984;1;1;5;3;;2;2;2;6;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533561;1;2;1;10;;1;2151.3557798;08;1;2;1;19;2;2007;3;1;1;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;9;1;413;2;;2;1;1
20260313;03;2026;8533561;1;3;1;10;;1;2151.3557798;08;1;1;1;7;7;2018;3;1;1;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;;;
20260313;03;2026;8533561;1;4;1;10;;1;2151.3557798;08;1;1;1;5;4;2020;3;1;1;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;2;2;0;;;;;;
20260313;03;2026;8533561;1;5;1;10;;1;2151.3557798;08;1;1;2;75;4;1950;4;3;;3;;2;2;2;6;;;5;;;1;3;;;4;4;4;4;4;2;4;2;2;2;;1;0;;;;1;2;1
20260313;03;2026;8533562;1;1;1;10;;1;2880.1280812;08;1;1;2;35;7;1990;1;2;;2;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20260313;03;2026;8533562;1;2;1;10;;1;2880.1280812;08;1;2;1;22;6;2003;3;1;1;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;2;1;1
20260313;03;2026;8533562;1;3;1;10;;1;2880.1280812;08;1;3;2;20;7;2005;3;1;1;2;;1;;1;6;;;3;1;4;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533562;1;4;1;10;;1;2880.1280812;08;1;4;1;34;8;1991;7;2;;2;;1;;1;6;;;3;1;3;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8533563;1;1;1;10;;1;3389.8914631;08;1;1;1;30;6;1995;1;2;;2;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20260313;03;2026;8533564;1;1;1;10;;1;1999.539212;08;1;1;2;55;12;1970;1;2;;3;;2;2;2;6;;;3;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;1022;5;1022;1;2;1
20260313;03;2026;8533565;1;1;1;10;;1;3389.8914631;08;1;1;1;43;6;1982;1;2;;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20260313;03;2026;8533567;1;1;1;10;;1;1639.2091053;08;1;1;2;80;5;1945;1;3;;3;;1;;1;6;;;5;;;1;3;;;4;4;4;3;4;4;4;4;1;2;;3;2;;;;1;2;1
20260313;03;2026;8533567;1;2;1;10;;1;1639.2091053;08;1;2;1;39;5;1986;8;2;;3;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20260313;03;2026;8533568;1;1;1;10;;1;780.69130956;08;1;1;2;60;6;1965;1;3;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20260313;03;2026;8533568;1;2;1;10;;1;780.69130956;08;1;2;1;70;7;1955;2;2;;3;;1;;1;6;;;3;1;1;1;3;;;3;4;3;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533568;1;3;1;10;;1;780.69130956;08;1;3;2;19;7;2006;8;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8533568;1;4;1;10;;1;780.69130956;08;1;4;2;21;12;2004;9;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20260313;03;2026;8533569;1;1;1;10;;1;1584.9507859;08;1;1;1;47;11;1978;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533569;1;2;1;10;;1;1584.9507859;08;1;2;2;46;6;1979;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260313;03;2026;8533570;1;1;1;10;;1;756.55559196;08;1;1;1;63;5;1962;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20260313;03;2026;8533570;1;2;1;10;;1;756.55559196;08;1;2;2;74;4;1951;2;2;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260313;03;2026;8533570;1;3;1;10;;1;756.55559196;08;1;3;2;29;3;1997;3;1;2;1;1;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;3;4;4;1;2;;5;1;;1;;1;2;1
20260313;03;2026;8533570;1;4;1;10;;1;756.55559196;08;1;3;1;3;5;2022;8;1;3;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20260313;03;2026;8533571;1;1;1;10;;1;3026.2223678;08;1;1;1;42;3;1984;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8533571;1;2;1;10;;1;3026.2223678;08;1;2;2;35;5;1990;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20260313;03;2026;8533571;1;3;1;10;;1;3026.2223678;08;1;3;1;16;8;2009;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20260313;03;2026;8533571;1;4;1;10;;1;3026.2223678;08;1;4;1;14;4;2011;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20260313;03;2026;8533571;1;5;1;10;;1;3026.2223678;08;1;5;2;13;10;2012;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20260313;03;2026;8533571;1;6;1;10;;1;3026.2223678;08;1;6;2;12;12;2013;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20260313;03;2026;8533571;1;7;1;10;;1;3026.2223678;08;1;7;2;10;12;2015;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20260313;03;2026;8533571;1;8;1;10;;1;3026.2223678;08;1;1;1;7;6;2018;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;;;
20260313;03;2026;8533571;1;9;1;10;;1;3026.2223678;08;1;1;1;5;10;2020;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20260313;03;2026;8533571;1;10;1;10;;1;3026.2223678;08;1;1;2;2;10;2023;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20260313;03;2026;8533572;1;1;1;10;;1;1747.0020966;08;1;1;1;36;12;1989;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;2;1;1
