PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250518;05;2025;8208110;1;1;1;70;05;1;998.06250843;05;1;;;;;;;;;1;;600;0;3;3;1;2;2;;2;;.;9111;97;9700
20250518;05;2025;8208110;1;2;1;70;05;1;998.06250843;05;1;;;;;;;;;1;;18;0;5;1;10;2;3;;2;;.;4110;41;4111
20250518;05;2025;8208111;1;3;1;70;05;1;614.93314587;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208112;1;2;1;70;05;1;2188.3974046;05;1;;;;;;;;;1;;6;5;4;4;1;2;2;;2;;.;5223;47;4711
20250518;05;2025;8208113;1;2;1;70;05;1;2998.852598;05;;1;8;4;;;;46;1500000;1;;2;2;6;1;10;2;2;;2;;7123;7422;61;6110
20250518;05;2025;8208114;1;1;1;70;05;1;918.54584602;05;1;;;;;;;;;1;;312;0;5;2;10;2;3;;2;;.;2330;85;8530
20250518;05;2025;8208114;1;2;1;70;05;1;918.54584602;05;;1;192;1;;;;46;4000000;1;;48;0;8;1;10;2;2;;2;;2634;2634;85;8530
20250518;05;2025;8208115;1;1;1;70;05;1;847.69418528;05;1;;;;;;;;;1;;120;0;5;1;10;2;3;;2;;.;9329;12;1200
20250518;05;2025;8208115;1;2;1;70;05;1;847.69418528;05;1;;;;;;;;;1;;240;0;3;1;10;2;2;;2;;.;7543;14;1410
20250518;05;2025;8208119;1;2;1;70;05;1;1059.6177316;05;1;;;;;;;;;1;;420;0;3;1;4;2;2;;2;;.;8153;15;1513
20250518;05;2025;8208122;1;2;1;70;05;1;1359.711249;05;1;;;;;;;;;1;;220;0;3;1;3;2;2;;2;;.;5120;56;5611
20250518;05;2025;8208122;1;4;1;70;05;1;1359.711249;05;1;;;;;;;;;1;;24;0;3;1;5;2;2;;2;;.;5223;45;4541
20250518;05;2025;8208124;1;3;1;70;05;1;992.23252138;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208124;1;4;1;70;05;1;992.23252138;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208125;1;1;1;70;05;1;1121.4490926;05;1;;;;;;;;;1;;36;1;7;5;2;2;2;;2;;.;5221;47;4711
20250518;05;2025;8208125;1;4;1;70;05;1;1121.4490926;05;1;;;;;;;;;1;;36;0;7;1;2;2;2;;2;;.;5223;47;4711
20250518;05;2025;8208128;1;2;1;70;05;1;2421.1163317;05;1;;;;;;;;;1;;24;5;6;1;7;2;2;;2;;.;9329;14;1410
20250518;05;2025;8208128;1;3;1;70;05;1;2421.1163317;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208129;1;3;1;70;05;1;674.37821752;05;1;;;;;;;;;1;;24;2;2;1;4;2;2;;2;;.;5131;56;5611
20250518;05;2025;8208129;1;4;1;70;05;1;674.37821752;05;1;;;;;;;;;1;;360;2;4;1;4;2;2;;2;;.;7123;68;6820
20250518;05;2025;8208130;1;4;1;70;05;1;1364.3405926;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208133;1;2;1;70;05;1;1497.601977;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208133;1;3;1;70;05;1;1497.601977;05;1;;;;;;;;;1;;4;0;8;1;3;2;2;;2;;.;4323;77;7729
20250518;05;2025;8208133;1;5;1;70;05;1;1497.601977;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208134;1;1;1;70;05;1;1259.5234261;05;1;;;;;;;;;1;;120;0;5;4;1;2;3;;2;;.;6112;01;0123
