PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3051S1;P3052;P3052S1;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3366;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20231252;12;2023;7627436;1;1;1;60;;2;2269.1671815;44;1;150;1;1;;;1;;1;;2;2;2;2;0;7;;9;9;9;1;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;56;;;56;;;;6;8;;10;;2;;;;2;2;1;2;28;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;3;8;3;1;1000000;01;0150;9211
20231252;12;2023;7627438;1;1;1;60;;2;1210.2224968;44;1;8530;1;2;1;;2;1;1;7820;2;2;2;2;10;1;;9;9;9;1;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;;8;7;;2;;2;;;;2;2;1;2;36;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;3;3;3;1;1000000;85;8530;5414
20231252;12;2023;7627439;1;1;1;60;;2;707.96788029;44;1;8559;2;;;;;;;;;;;;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;180000;180000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;180000;1;2160000;1;;1;1;12;15;1;;5;6;;2;1;1;;2;;2;;;;2;2;1;2;24;4;;1;;2;;;;;;1;10;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;14;;3;1;180000;85;8559;2359
20231252;12;2023;7627440;1;1;1;60;;2;1042.4120509;44;1;121;1;1;;;1;;1;;1;1;2;2;9;1;;9;9;9;9;1;2;400000;2;;2;;;2;;1;200000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;200000;1;200000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;2;1;;2;;2;;;;2;2;1;8;36;7;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;600000;01;0121;5414
20231252;12;2023;7627442;1;2;1;60;;2;1029.6742622;44;1;161;2;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;100000;100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;100000;1;400000;1;;1;2;4;48;;;48;;;;1;8;;10;;2;;;;2;2;1;8;24;1;;1;;2;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;3;20;3;1;100000;01;0161;9211
20231252;12;2023;7627443;1;1;1;60;;2;1029.6742622;44;1;161;2;;;;;;;;;;;;132;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;750000;750000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;4000000;2;;1;1;8;48;;;20;6;;2;1;8;;2;;2;;;;2;2;1;0;24;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;3;20;3;1;500000;01;0161;6111
20231252;12;2023;7627444;1;1;1;60;;2;720.60618275;44;1;1513;2;;;;;;;;;;;;144;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;90000;90000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;24000;1;400000;1;;9;1;12;40;;;10;6;;2;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;14;;3;1;24000;15;1513;7332
20231252;12;2023;7627445;1;1;1;60;;2;763.06724395;44;1;1513;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;150000;150000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;150000;1;1600000;3;;9;2;12;48;;;48;;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;14;;3;1;150000;15;1513;7332
20231252;12;2023;7627446;1;1;1;60;;2;1036.0928997;44;1;162;2;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;350000;350000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;350000;1;3000000;1;;1;2;9;48;;;48;;;;1;8;;2;;2;;;;2;2;1;3;36;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;2;2;1;1;3;20;3;1;350000;01;0162;9212
20231252;12;2023;7627446;1;2;1;60;;2;1036.0928997;44;1;1513;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;360000;360000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;360000;1;4320000;3;;9;2;12;48;;;48;;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;14;;3;1;360000;15;1513;7332
20231252;12;2023;7627447;1;2;1;60;;1;1160.5377709;68;1;4111;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;3;1;6;;;;1000000;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;1;;1;1;12;50;;;20;6;;2;1;9;;2;;2;;;;2;2;1;0;24;4;;2;;2;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;3;20;8;1;1000000;41;4111;9313
20231252;12;2023;7627447;1;3;1;60;;1;1160.5377709;68;1;4111;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;1;6;;;;500000;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;1;;1;2;12;40;;;30;6;;2;1;9;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;3;20;8;1;500000;41;4111;9313
20231252;12;2023;7627448;1;2;1;60;;1;834.10771185;68;1;4111;1;1;;;1;;1;;2;2;2;2;24;1;;2;2;2;2;1;2;840000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;3;9;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;2;1;1;2;1;2;2;1;3;15;8;1;840000;41;4111;9313
20231252;12;2023;7627449;1;1;1;60;;1;1678.6142166;68;1;4781;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;700000;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;;3;;3;2;12;50;;;50;;;;1;6;;2;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;1;400000;47;4781;5211
20231252;12;2023;7627450;1;1;1;60;;1;1850.0904345;68;1;4721;1;1;;;1;;1;;2;2;2;2;24;1;;1;1;2;2;1;2;700000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;3;7;;2;;2;;;;2;2;1;0;60;4;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;2;3;20;8;1;700000;47;4721;5230
20231252;12;2023;7627452;1;2;1;60;;1;2317.3932727;68;1;113;1;1;;;1;;1;;2;2;2;2;6;7;;2;2;2;2;1;2;720000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;3;8;;2;;2;;;;2;2;1;0;24;7;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;3;3;1;720000;01;0113;6111
20231252;12;2023;7627453;1;1;1;60;;1;2023.6252815;68;1;5619;2;;;;;;;;;;;;12;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;16;1;;16;;;;2;1;;2;;2;;;;2;2;1;0;36;1;;11;;2;;;;;;2;;;;1;1;1;2;1;2;1;2;2;2;1;1;2;1;1;2;1;1;14;;3;1;;56;5619;5120
20231252;12;2023;7627453;1;2;1;60;;1;2023.6252815;68;1;5619;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;6;;;;2000000;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;1;;1;1;12;16;1;;16;;;;2;1;;2;;2;;;;2;2;1;0;120;4;;10;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;8;1;800000;56;5619;5120
20231252;12;2023;7627454;1;1;1;60;;1;1456.6013467;68;1;5229;1;2;1;;2;1;1;7810;1;2;1;2;12;1;;1;1;1;1;1;2;1300000;2;;2;;;2;;2;;2;;2;;2;;;1;140000;1;2;;;2;;;2;;;2;;;1;650000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;10;7;;1;;1;1;1;12;1;1;1;0;12;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;5;3;1;1300000;52;5229;9112
20231252;12;2023;7627455;1;1;1;60;;1;1413.1840546;68;1;4752;1;2;1;;1;;1;;1;1;1;1;8;1;;1;1;1;1;2;2;1160000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;3;7;;1;;1;2;1;0;1;1;1;0;240;4;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;5;2;1;1160000;47;4752;9333
20231252;12;2023;7627456;1;3;1;60;;1;775.91127147;68;1;4921;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;800000;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;3;2;12;52;;;52;;;;1;4;;2;;2;;;;2;2;1;0;12;7;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;1;3;1;500000;49;4921;8321
20231252;12;2023;7627457;1;2;1;60;;1;1289.9122987;68;1;5611;1;1;;;1;;1;;2;2;2;2;18;1;;2;2;2;2;1;2;600000;2;;2;;;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;;3;7;;2;;2;;;;2;2;1;0;2;3;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;3;5;3;1;800000;56;5611;9412
20231252;12;2023;7627459;1;1;1;60;;1;776.01854434;68;1;4723;2;;;;;;;;;;;;336;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;2;2;2;7;;;;;;;;;;;;;1;4200000;1;0;2000000;0;200000;0;;;;;;;;;;;;;;;;;;1;1;2023;2;;1000000;1;;3;;3;2;12;54;;;54;;;;2;7;;2;;2;;;;2;2;1;0;12;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;2;3;1;1000000;47;4723;1420
20231252;12;2023;7627459;1;4;1;60;;1;776.01854434;68;1;8412;1;2;2;3;1;;1;;2;2;2;2;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;2200000;2200000;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;2200000;1;;3;;1;1;12;40;;;40;;;;8;1;;1;;1;1;2;3;1;2;1;0;3;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;14;;3;1;2200000;84;8412;3359
20231252;12;2023;7627460;1;1;1;60;;1;2064.8942105;68;1;510;1;2;2;9;1;;1;;2;1;1;2;36;1;;1;1;1;1;2;2;2400000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;1;1150000;2;2;;;1;1150000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;4;10;;1;;1;2;1;3;1;1;1;2;25;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;2;2;2;2;11;45;2;1;2400000;05;0510;8111
20231252;12;2023;7627461;1;1;1;60;;1;1690.4143119;68;1;4781;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;400000;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;;3;;3;2;12;56;;;56;;;;1;6;;2;;2;;;;2;2;1;0;6;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;3;5;3;1;400000;47;4781;5211
20231252;12;2023;7627462;1;1;1;60;;2;483.37132352;76;1;4792;2;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;5;;;;940000;940000;1;9;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;80000;1;160000;3;;3;1;4;5;2;;5;;;;1;5;;2;;2;;;;2;2;1;1;1;1;;11;;2;;;;;;2;;;;1;2;1;2;2;2;2;2;2;1;2;1;1;1;1;2;1;1;3;5;3;1;80000;47;4792;3322
20231252;12;2023;7627462;1;2;1;60;;2;483.37132352;76;1;312;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;460000;460000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;160000;1;98;3;;3;2;12;45;;;45;;;;1;8;;2;;2;;;;2;2;1;6;120;4;;13;DEBIDO A LA PANDEMIA NO TUVO PERMITIDO SALIR A PESCAR;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;9;90;8;1;160000;03;0312;6222
20231252;12;2023;7627463;1;1;1;60;;2;1011.2947098;76;1;312;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;4;6;;;;600000;600000;1;9;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;98;3;;3;2;12;35;2;;35;;;;1;8;;2;;2;;;;2;2;1;0;6;3;;3;;1;12;4;0;1;6;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;9;35;3;1;600000;03;0312;6222
20231252;12;2023;7627463;1;2;1;60;;2;1011.2947098;76;1;220;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;400000;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;250000;1;98;3;;1;2;12;42;;;42;;;;1;8;;2;;2;;;;2;2;1;1;6;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;2;2;2;1;9;40;5;1;250000;02;0220;8172
