PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3051S1;P3052;P3052S1;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3366;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20230622;06;2023;7454122;1;1;1;60;23;1;551.26056435;23;1;4290;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;1;2;1700000;2;;2;;;2;;2;;2;;2;;2;;;1;140606;2;2;;;2;;;2;;;2;;;1;1700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;7;7;;1;;1;1;1;2;1;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;1;1;1700000;42;4290;2142
20230622;06;2023;7454122;1;2;1;60;23;1;551.26056435;23;1;8412;1;2;1;;1;;1;;1;2;1;1;144;2;;1;1;1;1;5;1;1160000;2;;2;;;2;;2;;2;;2;;2;;;1;140606;1;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;8;7;;1;;1;1;1;12;1;2;1;2;36;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;6;3;1;1160000;84;8412;9112
20230622;06;2023;7454123;1;1;1;60;23;1;87.170534611;23;1;5611;1;1;;;1;;1;;2;2;2;2;2;1;;1;1;1;1;1;2;1000000;2;;2;;;1;140000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;;3;7;;2;;2;;;;2;2;1;0;4;3;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;12;20;3;1;1140000;56;5611;5131
20230622;06;2023;7454123;1;5;1;60;23;1;87.170534611;23;1;5630;1;1;;;1;;1;;2;2;2;2;5;1;;1;1;2;1;1;2;850000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;52;;;52;;;;3;7;;2;;2;;;;2;2;1;17;16;3;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;5;3;1;850000;56;5630;5132
20230622;06;2023;7454124;1;1;1;60;23;1;314.51513454;23;1;8121;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;;280000;280000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;260000;1;;3;;3;2;12;32;2;;32;;;;1;2;;2;;2;;;;2;2;1;28;36;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;10;3;1;260000;81;8121;9111
20230622;06;2023;7454124;1;2;1;60;23;1;314.51513454;23;1;9602;2;;;;;;;;;;;;60;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;1;1;1;7;;;;;;;;;;;;;1;2400000;1;400000;300000;360000;320000;0;;;;;;;;;;;;;;;;;;2;;;2;;1000000;1;;3;;6;2;12;84;;;84;;;;2;7;;2;;2;;;;2;2;1;0;24;1;;10;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;1;1000000;96;9602;5141
20230622;06;2023;7454125;1;2;1;60;23;1;276.6294062;23;1;9609;2;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;600000;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;1;1;12;30;1;;30;;;;1;4;;2;;2;;;;2;2;1;0;3;4;;2;;2;;;;;;1;10;1;1;1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;11;10;3;1;500000;96;9609;9621
20230622;06;2023;7454126;1;1;1;60;23;1;228.7262385;23;1;4663;1;2;1;;1;;1;;1;2;1;2;12;1;;1;1;1;1;2;2;1160000;2;;2;;;2;;2;;2;;2;;2;;;1;140606;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;6;7;;1;;1;1;1;0;1;2;1;0;22;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;1;1;1160000;46;4663;4321
20230622;06;2023;7454126;1;2;1;60;23;1;228.7262385;23;1;5611;1;1;;;1;;1;;2;2;2;2;6;1;;2;2;2;2;1;2;250000;2;;2;;;1;50000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;24;2;;24;;;;3;3;;2;;2;;;;2;2;1;8;5;1;;1;;2;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;11;10;3;1;300000;56;5611;9412
20230622;06;2023;7454127;1;2;1;60;23;1;168.76840267;23;1;4792;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;;680000;680000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;490000;1;;3;;1;2;12;50;;;50;;;;1;4;;2;;2;;;;2;2;1;0;60;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;2;11;15;9;1;490000;47;4792;3322
